"associatedSequences","catalogNumber","collectedBy","collectedByID","collectionCode","collectionID","dataGeneralizations","dateIdentified","derivationEventID","derivationType","derivedFromMaterialEntityID","digitalSpecimenID","disposition","eventID","evidenceForOccurrenceID","higherClassificationName","higherClassificationRank","identificationReferences","identificationRemarks","identificationVerificationStatus","identifiedBy","identifiedByID","informationWithheld","institutionCode","institutionID","isPartOfMaterialEntityID","materialCategory","materialEntityID","materialEntityRemarks","materialEntityType","materialReferences","objectQuantity","objectQuantityType","otherCatalogNumbers","ownerInstitutionCode","ownerInstitutionID","preparations","recordNumber","scientificName","taxonFormula","taxonID","taxonRank","taxonRemarks","typeDesignationType","typeStatus","typifiedName","verbatimIdentification","verbatimLabel"
"","RMNH.AVES.75369","","","","","","","","","","https://doi.org/TEST/ZZ1-1DW-MR8","","231eab18f9b876545078230a41a1082b","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.75369","","","","","","","","","skeleton (whole) (skeletonized)","","","","","","","","","","",""
"","RMNH.AVES.223949","","","","","","","","","","https://doi.org/TEST/ZZ0-VPH-Q2R","","59bf2ba4f5937878119f69bed81d5d85","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.223949","","","","","","","","","skin (mounted skin)","","","","","","","","","","",""
"","ZMA.AVES.19679","","","","","","","","","","https://doi.org/TEST/ZZ0-TYA-F87","","3c19b19fee8fedcbc7c59f174e440b3b","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.19679","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.32583","","","","","","","","","","https://doi.org/TEST/ZZ0-J12-0GG","","7ed16235057d22836d4a6de3f4b85540","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.32583","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.189572","","","","","","","","","","https://doi.org/TEST/ZZ0-44X-PPS","","3f33d92920a3f6985c000bd1186ed771","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.189572","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.72865","","","","","","","","","","https://doi.org/TEST/ZZ0-3YY-W1S","","6c5cf7f7171d96b4a0774b8602c8a651","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.72865","","","","","","","","","egg (air dried)","","","","","","","","","","",""
"","RMNH.AVES.95728","","","","","","","","","","https://doi.org/TEST/ZZ0-36V-61R","","42312298d9032994e68daeeb8838904c","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.95728","","","","","","","","","skin (air dried)","","","","","","","","","","",""
"","RMNH.AVES.136964","","","","","","","","","","https://doi.org/TEST/ZYZ-J4S-QS5","","ae36d13c5f1be2a7536b07fabebb908e","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.136964","","","","","","","","","skin (air dried)","","","","","","","","","","",""
"","RMNH.AVES.189783","","","","","","","","","","https://doi.org/TEST/ZYZ-AF0-CNR","","1589ab96634be5eda4994a532ccc0095","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.189783","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","ZMA.AVES.22721","","","","","","","","","","https://doi.org/TEST/ZYZ-23W-PHY","","782a3c9098dd51c9bc41552316fdc395","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.22721","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.150920","","","","","","","","","","https://doi.org/TEST/ZYY-C3X-XKB","","b9f766582e8a46cafd0f33a037a34132","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.150920","","","","","","","","","skin (air dried)","","","","","","","","","","",""
"","RMNH.AVES.40520","","","","","","","","","","https://doi.org/TEST/ZYY-ADQ-NN6","","1b76c5fb45e79302a72224f7de312364","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.40520","","","","","","","","","egg (air dried)","","","","","","","","","","",""
"","RMNH.AVES.199695","","","","","","","","","","https://doi.org/TEST/ZYY-ACQ-R6B","","9350855e19ac3cf8e25f101bb8436d5d","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.199695","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.107565","","","","","","","","","","https://doi.org/TEST/ZYY-8D5-HE0","","2f6b242bdcd098476724b3fa82114d89","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.107565","","","","","","","","","skin (mounted skin)","","","","","","","","","","",""
"","RMNH.AVES.108731","","","","","","","","","","https://doi.org/TEST/ZYX-S7Q-A1S","","7ca6f15a43304dc6cb981f22bad1ae26","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.108731","","","","","","","","","skin (mounted skin)","","","","","","","","","","",""
"","RMNH.AVES.134385","","","","","","","","","","https://doi.org/TEST/ZYX-NBR-337","","1b7179c0f9ab56cf80db1c5ba0a56328","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.134385","","","","","","","","","skin (air dried)","","","","","","","","","","",""
"","RMNH.AVES.70552","","","","","","","","","","https://doi.org/TEST/ZYX-MN9-1N7","","1a792684d9da981c49fd679e56e883c4","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.70552","","","","","","","","","egg (air dried)","","","","","","","","","","",""
"","RMNH.AVES.177249","","","","","","","","","","https://doi.org/TEST/ZYX-3FT-H9T","","3a3c1cd33c2cdc5e156b1031c2e787bf","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.177249","","","","","","","","","egg (air dried)","","","","","","","","","","",""
"","RMNH.AVES.219421","","","","","","","","","","https://doi.org/TEST/ZYX-0B5-V6Q","","520d3096003423bee04eddb55f873451","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.219421","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","ZMA.AVES.13392","","","","","","","","","","https://doi.org/TEST/ZYW-V44-TPD","","ac12ab94bab4b8347b076fd34f81c2a1","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.13392","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.53647","","","","","","","","","","https://doi.org/TEST/ZYW-THZ-2CE","","8aed109fec323b254bef8e0cbb832b47","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.53647","","","","","","","","","skin (air dried)","","","","","","","","","","",""
"","RMNH.AVES.74916","","","","","","","","","","https://doi.org/TEST/ZYW-SYA-XEJ","","8546c6b388620cdf83a2077c00ff6173","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.74916","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.16394","","","","","","","","","","https://doi.org/TEST/ZYW-GPA-G09","","ba271fa444e32742cfa937c4756cd9a9","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.16394","","","","","","","","","egg (air dried)","","","","","","","","","","",""
"","RMNH.AVES.153661","","","","","","","","","","https://doi.org/TEST/ZYW-FMS-HBC","","99774359d94f58799f122d86a6ae2b4f","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.153661","","","","","","","","","skin (air dried)","","","","","","","","","","",""
"","RMNH.AVES.149027","","","","","","","","","","https://doi.org/TEST/ZYW-EN5-EDR","","881f708d7772f337b83f90b97abc7c52","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.149027","","","","","","","","","skin (air dried)","","","","","","","","","","",""
"","RMNH.AVES.56155","","","","","","","","","","https://doi.org/TEST/ZYW-DWT-11M","","24a048ca8af87a8c134b1b9d657490e7","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.56155","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","ZMA.AVES.33696","","","","","","","","","","https://doi.org/TEST/ZYW-34B-ER2","","91d961a09ddf045a16231964ec436c5e","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.33696","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.230205","","","","","","","","","","https://doi.org/TEST/ZYW-30L-VHD","","2fa4d98acdfc3504f2f261098b21c20b","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.230205","","","","","","","","","skin (mounted skin)","","","","","","","","","","",""
"","RMNH.AVES.254786","","","","","","","","","","https://doi.org/TEST/ZYW-2LB-68S","","d454c09642e4122b8153c49ac957a634","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.254786","","","","","","","","","skeleton (whole) (skeletonized)","","","","","","","","","","",""
"","ZMA.AVES.23597","","","","","","","","","","https://doi.org/TEST/ZYV-YJJ-WYD","","ecddd08faf37c4056b757c2b45f583d0","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.23597","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.209780","","","","","","","","","","https://doi.org/TEST/ZYV-X3W-ZNE","","c880b38abad51bcf1338dfc27756f4f8","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.209780","","","","","","","","","skin (mounted skin)","","","","","","","","","","",""
"","ZMA.AVES.11517","","","","","","","","","","https://doi.org/TEST/ZYV-QB6-2TE","","3f003cecd1a83ff53e318689f611c2fa","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.11517","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","ZMA.AVES.46311","","","","","","","","","","https://doi.org/TEST/ZYV-P0K-706","","354b41fb9dab0e1780e1426dce7939d7","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.46311","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.203562","","","","","","","","","","https://doi.org/TEST/ZYV-K5K-933","","54537c16f3ddfeb427e2eab94ecc240a","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.203562","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.208622","","","","","","","","","","https://doi.org/TEST/ZYV-HQL-8GM","","947e6412fe30ff3cbf6531c5b382d536","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.208622","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.179677","","","","","","","","","","https://doi.org/TEST/ZYV-EJ6-HTG","","aa5fb7e4374c9fb6f701d69b9d3c93e5","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.179677","","","","","","","","","egg (air dried)","","","","","","","","","","",""
"","ZMA.AVES.63087.b","","","","","","","","","","https://doi.org/TEST/ZYV-BGN-R62","","af4a78b4fa747041bb87b3a8dfaf3adb","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.63087.b","","","","","","","","","nest (air dried)","","","","","","","","","","",""
"","RMNH.AVES.153305","","","","","","","","","","https://doi.org/TEST/ZYV-7GP-J4D","","99774359d94f58799f122d86a6ae2b4f","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.153305","","","","","","","","","skin (air dried)","","","","","","","","","","",""
"","RMNH.AVES.143308","","","","","","","","","","https://doi.org/TEST/ZYV-5BF-TAR","","ef72cc42390fb169edd22037dd2ca35a","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.143308","","","","","","","","","skin (air dried)","","","","","","","","","","",""
"","RMNH.5070242.c","","","","","","","","","","https://doi.org/TEST/ZYV-06Y-FFZ","","ca69cc006135b444543981298e9fa4d2","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.5070242.c","","","","","","","","","tissue (alcohol 96%)","","","","","","","","","","",""
"","RMNH.AVES.26347","","","","","","","","","","https://doi.org/TEST/ZYT-MCB-YZ2","","0e2e566d351182345e503bc0d16a104c","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.26347","","","","","","","","","egg (air dried)","","","","","","","","","","",""
"","RMNH.AVES.121916","","","","","","","","","","https://doi.org/TEST/ZYT-LWX-XSG","","3f463e1bce927df31231d3e569fe77ea","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.121916","","","","","","","","","skin (air dried)","","","","","","","","","","",""
"","ZMA.AVES.9571","","","","","","","","","","https://doi.org/TEST/ZYT-HYS-RHZ","","856c0620ed3c2f18f1a4608da87dc3a0","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.9571","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.100019","","","","","","","","","","https://doi.org/TEST/ZYT-HP8-CBF","","37a6429145b52c5b404a70ee8f29293c","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.100019","","","","","","","","","skin (air dried)","","","","","","","","","","",""
"","RMNH.AVES.15127","","","","","","","","","","https://doi.org/TEST/ZYT-GPG-EZG","","f186eb36f9cb0d9af8c55bc314a872f3","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.15127","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.61338","","","","","","","","","","https://doi.org/TEST/ZYT-G84-4K1","","df9c3a5b0773a567562dd7b97eac1515","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.61338","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.177206","","","","","","","","","","https://doi.org/TEST/ZYT-CG4-79S","","5b95f0bb7fe37292e3506839384f3a14","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.177206","","","","","","","","","egg (air dried)","","","","","","","","","","",""
"","RMNH.AVES.252950","","","","","","","","","","https://doi.org/TEST/ZYT-38R-QD8","","0c2a36a94f4b1bff642aefc9c67b7948","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.252950","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.140130","","","","","","","","","","https://doi.org/TEST/ZYT-29L-7D0","","6a752ace5c84f4b31681150fc33edd3e","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.140130","","","","","","","","","skin (air dried)","","","","","","","","","","",""
"","ZMA.AVES.49773","","","","","","","","","","https://doi.org/TEST/ZYS-XHY-HSM","","c110a2e36c17610805c75c2e92e86cf0","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.49773","","","","","","","","","egg (air dried)","","","","","","","","","","",""
"","ZMA.AVES.14478","","","","","","","","","","https://doi.org/TEST/ZYS-X3K-KL8","","9c454b098f5dcb31d09513f8db562b13","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.14478","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.64307","","","","","","","","","","https://doi.org/TEST/ZYS-WJ3-MHG","","c34b2a288aa752ced395b10a5f505112","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.64307","","","","","","","","","skin (air dried)","","","","","","","","","","",""
"","RMNH.AVES.15668","","","","","","","","","","https://doi.org/TEST/ZYS-QMC-XF4","","1c48d185c707bb005ffb54c940f04ead","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.15668","","","","","","","","","egg (air dried)","","","","","","","","","","",""
"","RMNH.AVES.197796","","","","","","","","","","https://doi.org/TEST/ZYS-EH5-83B","","9439bb6eed95f22e5facfa5ab91e7a33","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.197796","","","","","","","","","skin (mounted skin)","","","","","","","","","","",""
"","ZMA.AVES.39545","","","","","","","","","","https://doi.org/TEST/ZYS-E43-QMN","","a59d19c82a95802d759cd1b7e8e77003","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.39545","","","","","","","","","egg (air dried)","","","","","","","","","","",""
