eventID	assertionID	assertionType	assertionTypeIRI	assertionValue	assertionValueIRI	assertionValueNumeric	assertionUnit	assertionUnitIRI	assertionProtocols	assertionProtocolID
BROKE_WEST_RMT_106_RMT8	BROKE_WEST_RMT_106_RMT8_RMT8_Sampled volume	Sampled volume	http://vocab.nerc.ac.uk/collection/P01/current/VOLWBSMP			12739.68	m^3	http://vocab.nerc.ac.uk/collection/P06/current/MCUB/		
BROKE_WEST_RMT_107_RMT8	BROKE_WEST_RMT_107_RMT8_RMT8_Sampled volume	Sampled volume	http://vocab.nerc.ac.uk/collection/P01/current/VOLWBSMP			33047.06	m^3	http://vocab.nerc.ac.uk/collection/P06/current/MCUB/		
BROKE_WEST_RMT_108_RMT8	BROKE_WEST_RMT_108_RMT8_RMT8_Sampled volume	Sampled volume	http://vocab.nerc.ac.uk/collection/P01/current/VOLWBSMP			24281.94	m^3	http://vocab.nerc.ac.uk/collection/P06/current/MCUB/		
BROKE_WEST_RMT_109_RMT8	BROKE_WEST_RMT_109_RMT8_RMT8_Sampled volume	Sampled volume	http://vocab.nerc.ac.uk/collection/P01/current/VOLWBSMP			18542.16	m^3	http://vocab.nerc.ac.uk/collection/P06/current/MCUB/		
BROKE_WEST_RMT_110_RMT8	BROKE_WEST_RMT_110_RMT8_RMT8_Sampled volume	Sampled volume	http://vocab.nerc.ac.uk/collection/P01/current/VOLWBSMP			41488.22	m^3	http://vocab.nerc.ac.uk/collection/P06/current/MCUB/		
BROKE_WEST_RMT_111_RMT8	BROKE_WEST_RMT_111_RMT8_RMT8_Sampled volume	Sampled volume	http://vocab.nerc.ac.uk/collection/P01/current/VOLWBSMP			18617.92	m^3	http://vocab.nerc.ac.uk/collection/P06/current/MCUB/		
BROKE_WEST_RMT_112_RMT8	BROKE_WEST_RMT_112_RMT8_RMT8_Sampled volume	Sampled volume	http://vocab.nerc.ac.uk/collection/P01/current/VOLWBSMP			46766.45	m^3	http://vocab.nerc.ac.uk/collection/P06/current/MCUB/		
BROKE_WEST_RMT_113_RMT8	BROKE_WEST_RMT_113_RMT8_RMT8_Sampled volume	Sampled volume	http://vocab.nerc.ac.uk/collection/P01/current/VOLWBSMP			10286.49	m^3	http://vocab.nerc.ac.uk/collection/P06/current/MCUB/		
BROKE_WEST_RMT_114_RMT8	BROKE_WEST_RMT_114_RMT8_RMT8_Sampled volume	Sampled volume	http://vocab.nerc.ac.uk/collection/P01/current/VOLWBSMP			32719.62	m^3	http://vocab.nerc.ac.uk/collection/P06/current/MCUB/		
BROKE_WEST_RMT_115_RMT8	BROKE_WEST_RMT_115_RMT8_RMT8_Sampled volume	Sampled volume	http://vocab.nerc.ac.uk/collection/P01/current/VOLWBSMP			43099.29	m^3	http://vocab.nerc.ac.uk/collection/P06/current/MCUB/		
BROKE_WEST_RMT_116_RMT8	BROKE_WEST_RMT_116_RMT8_RMT8_Sampled volume	Sampled volume	http://vocab.nerc.ac.uk/collection/P01/current/VOLWBSMP			50853.35	m^3	http://vocab.nerc.ac.uk/collection/P06/current/MCUB/		
BROKE_WEST_RMT_117_RMT8	BROKE_WEST_RMT_117_RMT8_RMT8_Sampled volume	Sampled volume	http://vocab.nerc.ac.uk/collection/P01/current/VOLWBSMP			38788.58	m^3	http://vocab.nerc.ac.uk/collection/P06/current/MCUB/		
BROKE_WEST_RMT_118_RMT8	BROKE_WEST_RMT_118_RMT8_RMT8_Sampled volume	Sampled volume	http://vocab.nerc.ac.uk/collection/P01/current/VOLWBSMP			11560.54	m^3	http://vocab.nerc.ac.uk/collection/P06/current/MCUB/		
BROKE_WEST_RMT_119_RMT8	BROKE_WEST_RMT_119_RMT8_RMT8_Sampled volume	Sampled volume	http://vocab.nerc.ac.uk/collection/P01/current/VOLWBSMP			36323.2	m^3	http://vocab.nerc.ac.uk/collection/P06/current/MCUB/		
BROKE_WEST_RMT_120_RMT8	BROKE_WEST_RMT_120_RMT8_RMT8_Sampled volume	Sampled volume	http://vocab.nerc.ac.uk/collection/P01/current/VOLWBSMP			52321.61	m^3	http://vocab.nerc.ac.uk/collection/P06/current/MCUB/		
BROKE_WEST_RMT_121_RMT8	BROKE_WEST_RMT_121_RMT8_RMT8_Sampled volume	Sampled volume	http://vocab.nerc.ac.uk/collection/P01/current/VOLWBSMP			11150.37	m^3	http://vocab.nerc.ac.uk/collection/P06/current/MCUB/		
BROKE_WEST_RMT_122_RMT8	BROKE_WEST_RMT_122_RMT8_RMT8_Sampled volume	Sampled volume	http://vocab.nerc.ac.uk/collection/P01/current/VOLWBSMP			33620.95	m^3	http://vocab.nerc.ac.uk/collection/P06/current/MCUB/		
BROKE_WEST_RMT_123_RMT8	BROKE_WEST_RMT_123_RMT8_RMT8_Sampled volume	Sampled volume	http://vocab.nerc.ac.uk/collection/P01/current/VOLWBSMP			4220.14	m^3	http://vocab.nerc.ac.uk/collection/P06/current/MCUB/		
BROKE_WEST_RMT_124_RMT8	BROKE_WEST_RMT_124_RMT8_RMT8_Sampled volume	Sampled volume	http://vocab.nerc.ac.uk/collection/P01/current/VOLWBSMP			20401.43	m^3	http://vocab.nerc.ac.uk/collection/P06/current/MCUB/		
BROKE_WEST_RMT_125_RMT8	BROKE_WEST_RMT_125_RMT8_RMT8_Sampled volume	Sampled volume	http://vocab.nerc.ac.uk/collection/P01/current/VOLWBSMP			8074.87	m^3	http://vocab.nerc.ac.uk/collection/P06/current/MCUB/		
BROKE_WEST_RMT_001	BROKE_WEST_RMT_001_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			-1.6309062907	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_002	BROKE_WEST_RMT_002_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			1.0855211599	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_003	BROKE_WEST_RMT_003_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			1.1690380952	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_004	BROKE_WEST_RMT_004_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			-0.48649202586	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_005	BROKE_WEST_RMT_005_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			-0.38893225806	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_006	BROKE_WEST_RMT_006_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			-1.6599846899	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_007	BROKE_WEST_RMT_007_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			-0.58711814714	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_008	BROKE_WEST_RMT_008_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			-0.66587930283	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_009	BROKE_WEST_RMT_009_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			-1.3364902027	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_010	BROKE_WEST_RMT_010_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			-1.4953066704	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_011	BROKE_WEST_RMT_011_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			-1.4426001734	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_012	BROKE_WEST_RMT_012_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			-1.437602349	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_013	BROKE_WEST_RMT_013_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			-1.557447486	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_014	BROKE_WEST_RMT_014_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			-1.1718248945	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_015	BROKE_WEST_RMT_015_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			-1.088959919	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_016	BROKE_WEST_RMT_016_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			-1.3114034765	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_017	BROKE_WEST_RMT_017_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			-1.4886526356	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_018	BROKE_WEST_RMT_018_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			-1.4474853362	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_019	BROKE_WEST_RMT_019_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			-1.236970621	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_020	BROKE_WEST_RMT_020_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			-1.2043800152	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_021	BROKE_WEST_RMT_021_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			-1.1307670151	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_022	BROKE_WEST_RMT_022_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			-1.4984236188	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_023	BROKE_WEST_RMT_023_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			-0.86565309168	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_024	BROKE_WEST_RMT_024_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			-0.60746438095	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_025	BROKE_WEST_RMT_025_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			-1.6352446108	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_026	BROKE_WEST_RMT_026_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			-1.678176412	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_027	BROKE_WEST_RMT_027_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			-1.467213961	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_028	BROKE_WEST_RMT_028_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			-1.4206309524	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_029	BROKE_WEST_RMT_029_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			1.2730720513	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_030	BROKE_WEST_RMT_030_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			0.38862010724	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_031	BROKE_WEST_RMT_031_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			-0.083231261426	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_032	BROKE_WEST_RMT_032_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			-1.6738794118	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_033	BROKE_WEST_RMT_033_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			-1.1239330935	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_034	BROKE_WEST_RMT_034_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			0.26205800836	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_035	BROKE_WEST_RMT_035_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			0.57318704663	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_036	BROKE_WEST_RMT_036_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			-1.4826572464	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_037	BROKE_WEST_RMT_037_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			0.72108234954	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_038	BROKE_WEST_RMT_038_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			0.59842668559	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_039	BROKE_WEST_RMT_039_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			-1.1992685593	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_040	BROKE_WEST_RMT_040_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			-1.0957613372	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_041	BROKE_WEST_RMT_041_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			-1.0498455378	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_042	BROKE_WEST_RMT_042_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			-1.5922108456	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_043	BROKE_WEST_RMT_043_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			-1.6316319149	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_044	BROKE_WEST_RMT_044_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			-1.5586667387	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_045	BROKE_WEST_RMT_045_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			-0.56650515021	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_046	BROKE_WEST_RMT_046_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			1.2582230469	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_047	BROKE_WEST_RMT_047_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			1.1311471483	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_048	BROKE_WEST_RMT_048_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			0.9556984058	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_049	BROKE_WEST_RMT_049_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			-1.5753538012	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_050	BROKE_WEST_RMT_050_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			0.23606441251	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_051	BROKE_WEST_RMT_051_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			0.20598019802	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_052	BROKE_WEST_RMT_052_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			-1.1727171694	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_053	BROKE_WEST_RMT_053_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			-1.2601876206	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_054	BROKE_WEST_RMT_054_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			-1.1995175747	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_055	BROKE_WEST_RMT_055_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			-1.1702822489	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_056	BROKE_WEST_RMT_056_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			-0.92855057471	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_057	BROKE_WEST_RMT_057_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			-1.1922494692	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_058	BROKE_WEST_RMT_058_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			-0.26830408163	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_059	BROKE_WEST_RMT_059_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			-1.005286685	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_060	BROKE_WEST_RMT_060_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			-1.5168788845	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_061	BROKE_WEST_RMT_061_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			0.55660589041	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_062	BROKE_WEST_RMT_062_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			-1.4849026365	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_063	BROKE_WEST_RMT_063_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			-0.027001582278	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_064	BROKE_WEST_RMT_064_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			0.79653610108	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_065	BROKE_WEST_RMT_065_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			-1.5349602317	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_066	BROKE_WEST_RMT_066_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			0.39927726894	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_067	BROKE_WEST_RMT_067_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			-0.16186282272	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_068	BROKE_WEST_RMT_068_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			0.48607305882	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_069	BROKE_WEST_RMT_069_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			0.57177943662	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_070	BROKE_WEST_RMT_070_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			0.34892413043	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_071	BROKE_WEST_RMT_071_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			0.4388606403	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_072	BROKE_WEST_RMT_072_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			0.56992794724	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_073	BROKE_WEST_RMT_073_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			0.29355935335	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_074	BROKE_WEST_RMT_074_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			0.14325509642	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_075	BROKE_WEST_RMT_075_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			-1.6909739583	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_076	BROKE_WEST_RMT_076_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			-1.4611243333	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_077	BROKE_WEST_RMT_077_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			-1.2148543492	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_078	BROKE_WEST_RMT_078_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			-1.2285551181	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_079	BROKE_WEST_RMT_079_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			-1.1189571429	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_080	BROKE_WEST_RMT_080_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			-1.4143043046	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_081	BROKE_WEST_RMT_081_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			-1.4837440545	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_082	BROKE_WEST_RMT_082_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			-0.041167777778	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_083	BROKE_WEST_RMT_083_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			0.0093612612613	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_084	BROKE_WEST_RMT_084_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			0.047925049702	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_085	BROKE_WEST_RMT_085_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			0.13187132565	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_086	BROKE_WEST_RMT_086_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			1.8391793496	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_087	BROKE_WEST_RMT_087_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			0.34709202169	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_088	BROKE_WEST_RMT_088_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			0.033222508039	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_089	BROKE_WEST_RMT_089_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			1.7271557803	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_091	BROKE_WEST_RMT_091_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			-0.85632733119	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_092	BROKE_WEST_RMT_092_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			0.47834397394	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_093	BROKE_WEST_RMT_093_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			0.38615527086	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_094	BROKE_WEST_RMT_094_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			0.382614375	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_095	BROKE_WEST_RMT_095_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			1.5951253894	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
BROKE_WEST_RMT_096	BROKE_WEST_RMT_096_temp	Average temperature	http://vocab.nerc.ac.uk/collection/P01/current/TSAMP001			0.34851305031	degC	http://vocab.nerc.ac.uk/collection/P06/current/UPAA/	CTD	ctd
