materialEntityID	eventID	materialCategory	materialEntityType	collectedBy	collectedByID	preparations	disposition	materialEntityRemarks	evidenceForOccurrenceID	derivedFromMaterialEntityID	derivationType	verbatimIdentification	identifiedBy	identifiedByID	identificationRemarks	taxonID	scientificName	taxonRank
AAV3FF_00124	BROKE_WEST_RMT_031_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_031_RMT8_234695			Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234695	Notolepis coatsi	Species
AAV3FP_00001	BROKE_WEST_RMT_031_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554				BROKE_WEST_RMT_031_RMT8_234695			Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234695	Notolepis coatsi	Species
AAV3FP_00002	BROKE_WEST_RMT_031_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554				BROKE_WEST_RMT_031_RMT8_234695			Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234695	Notolepis coatsi	Species
AAV3FP_00003	BROKE_WEST_RMT_031_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554				BROKE_WEST_RMT_031_RMT8_234695			Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234695	Notolepis coatsi	Species
AAV3FP_00004	BROKE_WEST_RMT_031_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554				BROKE_WEST_RMT_031_RMT8_234695			Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234695	Notolepis coatsi	Species
AAV3FP_00005	BROKE_WEST_RMT_031_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554				BROKE_WEST_RMT_031_RMT8_234695			Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234695	Notolepis coatsi	Species
AAV3FF_00125	BROKE_WEST_RMT_032_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_032_RMT8_234695			Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234695	Notolepis coatsi	Species
AAV3FF_00126	BROKE_WEST_RMT_032_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_032_RMT8_217697_Larvae			Electrona antarctica	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:217697	Electrona antarctica	Species
AAV3FF_00130	BROKE_WEST_RMT_034_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_034_RMT8_217697_Larvae			Electrona antarctica	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:217697	Electrona antarctica	Species
AAV3FF_00132	BROKE_WEST_RMT_034_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_034_RMT8_234695			Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234695	Notolepis coatsi	Species
AAV3FF_00133	BROKE_WEST_RMT_034_RMT1	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection					Electrona antarctica	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:217697	Electrona antarctica	Species
AAV3FF_00134	BROKE_WEST_RMT_034_RMT1	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection					Electrona antarctica	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:217697	Electrona antarctica	Species
AAV3FF_00135	BROKE_WEST_RMT_034_RMT1	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection					Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234695	Notolepis coatsi	Species
AAV3FF_00136	BROKE_WEST_RMT_034_RMT1	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection					Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234695	Notolepis coatsi	Species
AAV3FF_00137	BROKE_WEST_RMT_034_RMT1	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection					Electrona antarctica	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:217697	Electrona antarctica	Species
AAV3FF_00139	BROKE_WEST_RMT_037_RMT1	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection					Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234695	Notolepis coatsi	Species
AAV3FF_00140	BROKE_WEST_RMT_037_RMT1	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection					Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234695	Notolepis coatsi	Species
AAV3FF_00141	BROKE_WEST_RMT_037_RMT1	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection					Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234695	Notolepis coatsi	Species
AAV3FF_00142	BROKE_WEST_RMT_037_RMT1	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection					Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234695	Notolepis coatsi	Species
AAV3FF_00143	BROKE_WEST_RMT_037_RMT1	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection					Electrona antarctica	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:217697	Electrona antarctica	Species
AAV3FF_00144	BROKE_WEST_RMT_037_RMT1	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection					Electrona antarctica	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:217697	Electrona antarctica	Species
AAV3FF_00145	BROKE_WEST_RMT_037_RMT1	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection					Electrona antarctica	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:217697	Electrona antarctica	Species
AAV3FF_00146	BROKE_WEST_RMT_037_RMT1	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection					Electrona antarctica	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:217697	Electrona antarctica	Species
AAV3FF_00147	BROKE_WEST_RMT_037_RMT1	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection					Electrona antarctica	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:217697	Electrona antarctica	Species
AAV3FF_00148	BROKE_WEST_RMT_037_RMT1	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection					Electrona antarctica	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:217697	Electrona antarctica	Species
AAV3FF_00149	BROKE_WEST_RMT_037_RMT1	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection					Electrona antarctica	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:217697	Electrona antarctica	Species
AAV3FF_00150	BROKE_WEST_RMT_037_RMT1	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection					Electrona antarctica	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:217697	Electrona antarctica	Species
AAV3FF_00151	BROKE_WEST_RMT_037_RMT1	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection					Electrona antarctica	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:217697	Electrona antarctica	Species
AAV3FF_00154	BROKE_WEST_RMT_037_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_037_RMT8_234695			Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234695	Notolepis coatsi	Species
AAV3FF_00155	BROKE_WEST_RMT_037_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_037_RMT8_234695			Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234695	Notolepis coatsi	Species
AAV3FF_00156	BROKE_WEST_RMT_037_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_037_RMT8_234695			Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234695	Notolepis coatsi	Species
AAV3FF_00157	BROKE_WEST_RMT_037_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_037_RMT8_234695			Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234695	Notolepis coatsi	Species
AAV3FF_00158	BROKE_WEST_RMT_037_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_037_RMT8_234695			Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234695	Notolepis coatsi	Species
AAV3FF_00159	BROKE_WEST_RMT_037_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_037_RMT8_234695			Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234695	Notolepis coatsi	Species
AAV3FF_00160	BROKE_WEST_RMT_037_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_037_RMT8_217697_Larvae			Electrona antarctica	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:217697	Electrona antarctica	Species
AAV3FF_00161	BROKE_WEST_RMT_037_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_037_RMT8_217697_Larvae			Electrona antarctica	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:217697	Electrona antarctica	Species
AAV3FF_00162	BROKE_WEST_RMT_037_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_037_RMT8_217697_Larvae			Electrona antarctica	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:217697	Electrona antarctica	Species
AAV3FF_00163	BROKE_WEST_RMT_037_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_037_RMT8_217697_Larvae			Electrona antarctica	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:217697	Electrona antarctica	Species
AAV3FF_00164	BROKE_WEST_RMT_037_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_037_RMT8_217697_Larvae			Electrona antarctica	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:217697	Electrona antarctica	Species
AAV3FF_00165	BROKE_WEST_RMT_037_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_037_RMT8_217697_Larvae			Electrona antarctica	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:217697	Electrona antarctica	Species
AAV3FF_00166	BROKE_WEST_RMT_038_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_038_RMT8_217697_Larvae			Electrona antarctica	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:217697	Electrona antarctica	Species
AAV3FF_00167	BROKE_WEST_RMT_038_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_038_RMT8_234695			Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234695	Notolepis coatsi	Species
AAV3FF_00168	BROKE_WEST_RMT_038_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_038_RMT8_234695			Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234695	Notolepis coatsi	Species
AAV3FF_00169	BROKE_WEST_RMT_038_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_038_RMT8_234695			Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234695	Notolepis coatsi	Species
AAV3FF_00170	BROKE_WEST_RMT_038_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_038_RMT8_234695			Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234695	Notolepis coatsi	Species
AAV3FF_00171	BROKE_WEST_RMT_038_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_038_RMT8_217697_Larvae			Electrona antarctica	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:217697	Electrona antarctica	Species
AAV3FP_00006	BROKE_WEST_RMT_038_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554				BROKE_WEST_RMT_038_RMT8_234695			Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234695	Notolepis coatsi	Species
AAV3FP_00007	BROKE_WEST_RMT_038_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554				BROKE_WEST_RMT_038_RMT8_234695			Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234695	Notolepis coatsi	Species
AAV3FF_00172	BROKE_WEST_RMT_039_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_039_RMT8_217697_Larvae			Electrona antarctica	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:217697	Electrona antarctica	Species
AAV3FF_00173	BROKE_WEST_RMT_039_RMT1	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection					Electrona antarctica	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:217697	Electrona antarctica	Species
AAV3FF_00174	BROKE_WEST_RMT_042_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_042_RMT8_234800			Gymnodraco acuticeps	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234800	Gymnodraco acuticeps	Species
AAV3FF_00175	BROKE_WEST_RMT_042_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_042_RMT8_234695			Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234695	Notolepis coatsi	Species
AAV3FF_00176	BROKE_WEST_RMT_042_RMT1	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection					Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234695	Notolepis coatsi	Species
AAV3FF_00177	BROKE_WEST_RMT_042_RMT1	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection					Electrona antarctica	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:217697	Electrona antarctica	Species
