materialEntityID	assertionID	assertionType	assertionTypeIRI	assertionValue	assertionValueIRI	assertionValueNumeric	assertionUnit	assertionUnitIRI
AAV3FF_00234	AAV3FF_00234_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			17	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00235	AAV3FF_00235_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			17	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00236	AAV3FF_00236_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			15	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00237	AAV3FF_00237_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			15	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00238	AAV3FF_00238_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			15	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00239	AAV3FF_00239_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			14	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00240	AAV3FF_00240_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			16	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00241	AAV3FF_00241_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			12	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00244	AAV3FF_00244_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			24	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00248	AAV3FF_00248_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			63	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00249	AAV3FF_00249_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			69	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00250	AAV3FF_00250_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			47	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00251	AAV3FF_00251_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			56	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00252	AAV3FF_00252_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			77	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00253	AAV3FF_00253_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			90	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00254	AAV3FF_00254_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			17	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00258	AAV3FF_00258_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			58	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00259	AAV3FF_00259_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			65	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00260	AAV3FF_00260_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			44	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00261	AAV3FF_00261_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			37	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00263	AAV3FF_00263_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			17	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00264	AAV3FF_00264_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			32	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00265	AAV3FF_00265_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			37	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00266	AAV3FF_00266_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			53	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00267	AAV3FF_00267_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			55	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00268	AAV3FF_00268_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			74	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00272	AAV3FF_00272_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			17	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00273	AAV3FF_00273_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			19	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00274	AAV3FF_00274_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			41	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00275	AAV3FF_00275_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			37	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00276	AAV3FF_00276_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			19	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00277	AAV3FF_00277_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			108	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00278	AAV3FF_00278_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			19	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00279	AAV3FF_00279_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			81	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00281	AAV3FF_00281_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			70	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00282	AAV3FF_00282_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			74	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00283	AAV3FF_00283_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			32	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00284	AAV3FF_00284_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			71	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00286	AAV3FF_00286_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			15	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00287	AAV3FF_00287_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			46	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00288	AAV3FF_00288_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			20	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00289	AAV3FF_00289_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			36	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00290	AAV3FF_00290_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			40	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00291	AAV3FF_00291_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			16	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00292	AAV3FF_00292_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			19	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00293	AAV3FF_00293_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			21	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00294	AAV3FF_00294_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			20	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00295	AAV3FF_00295_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			20	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00296	AAV3FF_00296_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			19	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00303	AAV3FF_00303_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			17	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00304	AAV3FF_00304_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			19	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00305	AAV3FF_00305_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			41	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00306	AAV3FF_00306_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			40	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00307	AAV3FF_00307_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			29	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00308	AAV3FF_00308_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			39	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00310	AAV3FF_00310_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			54	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00311	AAV3FF_00311_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			43	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00312	AAV3FF_00312_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			45	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00313	AAV3FF_00313_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			46	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00314	AAV3FF_00314_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			44	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00315	AAV3FF_00315_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			46	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00316	AAV3FF_00316_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			42	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00317	AAV3FF_00317_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			95	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00318	AAV3FF_00318_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			96	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00320	AAV3FF_00320_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			48	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00321	AAV3FF_00321_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			53	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00322	AAV3FF_00322_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			48	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00323	AAV3FF_00323_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			32	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00324	AAV3FF_00324_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			96	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00325	AAV3FF_00325_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			53	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00326	AAV3FF_00326_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			41	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00327	AAV3FF_00327_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			36	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00328	AAV3FF_00328_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			57	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00329	AAV3FF_00329_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			59	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00330	AAV3FF_00330_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			60	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00331	AAV3FF_00331_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			72	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00332	AAV3FF_00332_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			83	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00333	AAV3FF_00333_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			48	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00334	AAV3FF_00334_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			38	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00335	AAV3FF_00335_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			52	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00336	AAV3FF_00336_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			118	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00337	AAV3FF_00337_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			124	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00338	AAV3FF_00338_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			113	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00339	AAV3FF_00339_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			41	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00340	AAV3FF_00340_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			48	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00341	AAV3FF_00341_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			45	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00342	AAV3FF_00342_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			17	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00343	AAV3FF_00343_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			15	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00344	AAV3FF_00344_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			56	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00345	AAV3FF_00345_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			48	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00346	AAV3FF_00346_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			53	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00348	AAV3FF_00348_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			34	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00349	AAV3FF_00349_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			19	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00350	AAV3FF_00350_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			23	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00351	AAV3FF_00351_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			19	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00352	AAV3FF_00352_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			33	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00353	AAV3FF_00353_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			41	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00354	AAV3FF_00354_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			27	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00355	AAV3FF_00355_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			37	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00356	AAV3FF_00356_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			36	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00358	AAV3FF_00358_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			59	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00359	AAV3FF_00359_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			33	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00360	AAV3FF_00360_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			47	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00361	AAV3FF_00361_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			16	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00362	AAV3FF_00362_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			17	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00363	AAV3FF_00363_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			18	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00364	AAV3FF_00364_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			18	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00365	AAV3FF_00365_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			18	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00366	AAV3FF_00366_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			17	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00367	AAV3FF_00367_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			16	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00368	AAV3FF_00368_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			16	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00369	AAV3FF_00369_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			17	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00372	AAV3FF_00372_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			39	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00373	AAV3FF_00373_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			53	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00374	AAV3FF_00374_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			87	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00375	AAV3FF_00375_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			43	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00376	AAV3FF_00376_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			43	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00377	AAV3FF_00377_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			203	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00378	AAV3FF_00378_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			193	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00379	AAV3FF_00379_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			46	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00380	AAV3FF_00380_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			45	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00383	AAV3FF_00383_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			46	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00384	AAV3FF_00384_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			41	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00385	AAV3FF_00385_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			53	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00386	AAV3FF_00386_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			16	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00387	AAV3FF_00387_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			20	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00388	AAV3FF_00388_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			21	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00400	AAV3FF_00400_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			44	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00401	AAV3FF_00401_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			48	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00402	AAV3FF_00402_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			57	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
AAV3FF_00403	AAV3FF_00403_SL	Standard Length	http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01			85	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
