"mediaID"	"mediaType"	"accessURI"	"format"	"rights"	"Owner"	"mediaDescription"
"P154.1AS_01L07S_04S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP154.1ASP154.1AS_01L07S_04SP154.1AS_wet_2018_01L07S_04S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P154.1AS_01L07S_05S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP154.1ASP154.1AS_01L07S_05SP154.1AS_wet_2018_01L07S_05S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P154.1AS_01L07S_06S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP154.1ASP154.1AS_01L07S_06SP154.1AS_wet_2018_01L07S_06S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P154.1AS_01L07S_07S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP154.1ASP154.1AS_01L07S_07SP154.1AS_wet_2018_01L07S_07S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P154.1BL_01L07S_01L"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP154.1BLP154.1BL_01L07S_01LP154.1BL_wet_2018_01L07S_01L.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P154.1BS_01L07S_01S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP154.1BSP154.1BS_01L07S_01SP154.1BS_wet_2018_01L07S_01S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P154.1BS_01L07S_02S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP154.1BSP154.1BS_01L07S_02SP154.1BS_wet_2018_01L07S_02S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P154.1BS_01L07S_03S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP154.1BSP154.1BS_01L07S_03SP154.1BS_wet_2018_01L07S_03S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P154.1BS_01L07S_04S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP154.1BSP154.1BS_01L07S_04SP154.1BS_wet_2018_01L07S_04S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P154.1BS_01L07S_05S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP154.1BSP154.1BS_01L07S_05SP154.1BS_wet_2018_01L07S_05S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P154.1BS_01L07S_06S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP154.1BSP154.1BS_01L07S_06SP154.1BS_wet_2018_01L07S_06S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P154.1BS_01L07S_07S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP154.1BSP154.1BS_01L07S_07SP154.1BS_wet_2018_01L07S_07S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P155.2BL_01L15S_01L"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP155.2BLP155.2BL_01L15S_01LP155.2BL_wet_2018_01L15S_01L.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P155.2BS_01L15S_01S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP155.2BSP155.2BS_01L15S_01SP155.2BS_wet_2018_01L15S_01S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P155.2BS_01L15S_02S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP155.2BSP155.2BS_01L15S_02SP155.2BS_wet_2018_01L15S_02S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P155.2BS_01L15S_03S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP155.2BSP155.2BS_01L15S_03SP155.2BS_wet_2018_01L15S_03S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P155.2BS_01L15S_04S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP155.2BSP155.2BS_01L15S_04SP155.2BS_wet_2018_01L15S_04S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P155.2BS_01L15S_05S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP155.2BSP155.2BS_01L15S_05SP155.2BS_wet_2018_01L15S_05S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P155.2BS_01L15S_06S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP155.2BSP155.2BS_01L15S_06SP155.2BS_wet_2018_01L15S_06S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P155.2BS_01L15S_07S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP155.2BSP155.2BS_01L15S_07SP155.2BS_wet_2018_01L15S_07S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P155.2BS_01L15S_08S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP155.2BSP155.2BS_01L15S_08SP155.2BS_wet_2018_01L15S_08S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P155.2BS_01L15S_09S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP155.2BSP155.2BS_01L15S_09SP155.2BS_wet_2018_01L15S_09S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P155.2BS_01L15S_10S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP155.2BSP155.2BS_01L15S_10SP155.2BS_wet_2018_01L15S_10S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P155.2BS_01L15S_11S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP155.2BSP155.2BS_01L15S_11SP155.2BS_wet_2018_01L15S_11S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P155.2BS_01L15S_12S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP155.2BSP155.2BS_01L15S_12SP155.2BS_wet_2018_01L15S_12S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P155.2BS_01L15S_13S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP155.2BSP155.2BS_01L15S_13SP155.2BS_wet_2018_01L15S_13S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P155.2BS_01L15S_14S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP155.2BSP155.2BS_01L15S_14SP155.2BS_wet_2018_01L15S_14S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P155.2BS_01L15S_15S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP155.2BSP155.2BS_01L15S_15SP155.2BS_wet_2018_01L15S_15S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P159.2AS_00L08S_01S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP159.2ASP159.2AS_00L08S_01SP159.2AS_agriculture_2018_00L08S_01S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P159.2AS_00L08S_02S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP159.2ASP159.2AS_00L08S_02SP159.2AS_agriculture_2018_00L08S_02S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P159.2AS_00L08S_03S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP159.2ASP159.2AS_00L08S_03SP159.2AS_agriculture_2018_00L08S_03S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P159.2AS_00L08S_04S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP159.2ASP159.2AS_00L08S_04SP159.2AS_agriculture_2018_00L08S_04S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P159.2AS_00L08S_05S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP159.2ASP159.2AS_00L08S_05SP159.2AS_agriculture_2018_00L08S_05S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P159.2AS_00L08S_06S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP159.2ASP159.2AS_00L08S_06SP159.2AS_agriculture_2018_00L08S_06S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P159.2AS_00L08S_07S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP159.2ASP159.2AS_00L08S_07SP159.2AS_agriculture_2018_00L08S_07S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P159.2AS_00L08S_08S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP159.2ASP159.2AS_00L08S_08SP159.2AS_agriculture_2018_00L08S_08S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P159.2BL_01L07S_01L"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP159.2BLP159.2BL_01L07S_01LP159.2BL_agriculture_2018_01L07S_01L.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P159.2BS_01L07S_01S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP159.2BSP159.2BS_01L07S_01SP159.2BS_agriculture_2018_01L07S_01S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P159.2BS_01L07S_02S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP159.2BSP159.2BS_01L07S_02SP159.2BS_agriculture_2018_01L07S_02S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P159.2BS_01L07S_03S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP159.2BSP159.2BS_01L07S_03SP159.2BS_agriculture_2018_01L07S_03S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P159.2BS_01L07S_04S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP159.2BSP159.2BS_01L07S_04SP159.2BS_agriculture_2018_01L07S_04S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P159.2BS_01L07S_05S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP159.2BSP159.2BS_01L07S_05SP159.2BS_agriculture_2018_01L07S_05S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P159.2BS_01L07S_06S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP159.2BSP159.2BS_01L07S_06SP159.2BS_agriculture_2018_01L07S_06S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P159.2BS_01L07S_07S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP159.2BSP159.2BS_01L07S_07SP159.2BS_agriculture_2018_01L07S_07S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P161.2AL_01L07S_01L"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP161.2ALP161.2AL_01L07S_01LP161.2AL_forest_2018_01L07S_01L.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P161.2AS_01L07S_01S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP161.2ASP161.2AS_01L07S_01SP161.2AS_forest_2018_01L07S_01S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P161.2AS_01L07S_02S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP161.2ASP161.2AS_01L07S_02SP161.2AS_forest_2018_01L07S_02S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P161.2AS_01L07S_03S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP161.2ASP161.2AS_01L07S_03SP161.2AS_forest_2018_01L07S_03S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P161.2AS_01L07S_04S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP161.2ASP161.2AS_01L07S_04SP161.2AS_forest_2018_01L07S_04S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P161.2AS_01L07S_05S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP161.2ASP161.2AS_01L07S_05SP161.2AS_forest_2018_01L07S_05S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P161.2AS_01L07S_06S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP161.2ASP161.2AS_01L07S_06SP161.2AS_forest_2018_01L07S_06S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P161.2AS_01L07S_07S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP161.2ASP161.2AS_01L07S_07SP161.2AS_forest_2018_01L07S_07S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P161.2BS_00L20S_01S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP161.2BSP161.2BS_00L20S_01SP161.2BS_forest_2018_00L20S_01S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P161.2BS_00L20S_02S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP161.2BSP161.2BS_00L20S_02SP161.2BS_forest_2018_00L20S_02S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P161.2BS_00L20S_03S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP161.2BSP161.2BS_00L20S_03SP161.2BS_forest_2018_00L20S_03S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P161.2BS_00L20S_04S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP161.2BSP161.2BS_00L20S_04SP161.2BS_forest_2018_00L20S_04S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P161.2BS_00L20S_05S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP161.2BSP161.2BS_00L20S_05SP161.2BS_forest_2018_00L20S_05S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P161.2BS_00L20S_06S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP161.2BSP161.2BS_00L20S_06SP161.2BS_forest_2018_00L20S_06S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P161.2BS_00L20S_07S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP161.2BSP161.2BS_00L20S_07SP161.2BS_forest_2018_00L20S_07S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P161.2BS_00L20S_08S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP161.2BSP161.2BS_00L20S_08SP161.2BS_forest_2018_00L20S_08S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P161.2BS_00L20S_09S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP161.2BSP161.2BS_00L20S_09SP161.2BS_forest_2018_00L20S_09S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P161.2BS_00L20S_10S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP161.2BSP161.2BS_00L20S_10SP161.2BS_forest_2018_00L20S_10S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P161.2BS_00L20S_11S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP161.2BSP161.2BS_00L20S_11SP161.2BS_forest_2018_00L20S_11S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P161.2BS_00L20S_12S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP161.2BSP161.2BS_00L20S_12SP161.2BS_forest_2018_00L20S_12S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P161.2BS_00L20S_13S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP161.2BSP161.2BS_00L20S_13SP161.2BS_forest_2018_00L20S_13S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P161.2BS_00L20S_14S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP161.2BSP161.2BS_00L20S_14SP161.2BS_forest_2018_00L20S_14S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P161.2BS_00L20S_15S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP161.2BSP161.2BS_00L20S_15SP161.2BS_forest_2018_00L20S_15S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P161.2BS_00L20S_16S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP161.2BSP161.2BS_00L20S_16SP161.2BS_forest_2018_00L20S_16S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P161.2BS_00L20S_17S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP161.2BSP161.2BS_00L20S_17SP161.2BS_forest_2018_00L20S_17S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P161.2BS_00L20S_18S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP161.2BSP161.2BS_00L20S_18SP161.2BS_forest_2018_00L20S_18S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P161.2BS_00L20S_19S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP161.2BSP161.2BS_00L20S_19SP161.2BS_forest_2018_00L20S_19S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P161.2BS_00L20S_20S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP161.2BSP161.2BS_00L20S_20SP161.2BS_forest_2018_00L20S_20S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P164.1AL_01L11S_01L"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP164.1ALP164.1AL_01L11S_01LP164.1AL_dry_2018_01L11S_01L.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P164.1AS_01L11S_01S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP164.1ASP164.1AS_01L11S_01SP164.1AS_dry_2018_01L11S_01S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P164.1AS_01L11S_02S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP164.1ASP164.1AS_01L11S_02SP164.1AS_dry_2018_01L11S_02S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P164.1AS_01L11S_03S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP164.1ASP164.1AS_01L11S_03SP164.1AS_dry_2018_01L11S_03S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P164.1AS_01L11S_04S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP164.1ASP164.1AS_01L11S_04SP164.1AS_dry_2018_01L11S_04S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P164.1AS_01L11S_05S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP164.1ASP164.1AS_01L11S_05SP164.1AS_dry_2018_01L11S_05S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
