"uid","domainID","siteID","namedLocation","passStartTime","passEndTime","eventID","passNumber","specimenNumber","taxonID","scientificName","taxonRank","morphospeciesID","morphospeciesIDRemarks","identificationQualifier","fishTotalLength","fishWeight","delt","efMortality","efInjury","fishLifeStage","sampleTypeCollected","voucherSampleID","dnaSampleID","identifiedBy","remarks","publicationDate","release"
"a037ca2b-9b68-4a66-b256-dfa5c5b9b6cc","D17","BIGC","BIGC.AOS.fish.point.07",2019-10-23 19:10:00,2019-10-23 20:06:00,"BIGC.20191023.07.1.e-fisher",1,13,"SALTRU","Salmo trutta","species",NA,NA,NA,106,15,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"0ef90992-885f-47d0-b87e-d474771d47f7","D17","BIGC","BIGC.AOS.fish.point.07",2019-10-23 19:10:00,2019-10-23 20:06:00,"BIGC.20191023.07.1.e-fisher",1,16,"SALTRU","Salmo trutta","species",NA,NA,NA,68,2,NA,NA,NA,"young of year","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"b45a2445-3f62-4b15-a383-853589c97de0","D17","BIGC","BIGC.AOS.fish.point.07",2019-10-23 19:10:00,2019-10-23 20:06:00,"BIGC.20191023.07.1.e-fisher",1,18,"SALTRU","Salmo trutta","species",NA,NA,NA,146,29,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"b8f59799-cd03-4ef7-b5a8-015eeea1650a","D17","BIGC","BIGC.AOS.fish.point.07",2019-10-23 19:10:00,2019-10-23 20:06:00,"BIGC.20191023.07.1.e-fisher",1,19,"SALTRU","Salmo trutta","species",NA,NA,NA,67,3,NA,NA,NA,"young of year","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"929cd9ad-11f1-457e-aee8-904dc71f93c1","D17","BIGC","BIGC.AOS.fish.point.07",2019-10-23 19:10:00,2019-10-23 20:06:00,"BIGC.20191023.07.1.e-fisher",1,37,"SALTRU","Salmo trutta","species",NA,NA,NA,207,72,NA,NA,NA,"adult","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"09b85f98-bc96-429b-98ed-8710ca4de430","D17","BIGC","BIGC.AOS.fish.point.07",2019-10-23 19:10:00,2019-10-23 20:06:00,"BIGC.20191023.07.1.e-fisher",1,49,"SALTRU","Salmo trutta","species",NA,NA,NA,77,6,NA,NA,NA,"young of year","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"83579f1a-105b-492b-ab48-ddf5b74035aa","D17","BIGC","BIGC.AOS.fish.point.07",2019-10-23 19:10:00,2019-10-23 20:06:00,"BIGC.20191023.07.1.e-fisher",1,32,"SALTRU","Salmo trutta","species",NA,NA,NA,86,6,NA,NA,NA,"young of year","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"4fbd89ac-e897-4961-9f2a-21a0ba53de76","D17","BIGC","BIGC.AOS.fish.point.07",2019-10-23 19:10:00,2019-10-23 20:06:00,"BIGC.20191023.07.1.e-fisher",1,3,"SALTRU","Salmo trutta","species",NA,NA,NA,86,6,NA,NA,NA,"young of year","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"362fbcbf-3dba-46e9-9b9d-6b94f8cdc379","D17","BIGC","BIGC.AOS.fish.point.07",2019-10-23 19:10:00,2019-10-23 20:06:00,"BIGC.20191023.07.1.e-fisher",1,10,"SALTRU","Salmo trutta","species",NA,NA,NA,88,7,NA,NA,NA,"young of year","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"76993541-8e01-4fa1-affe-b82e6200bb26","D17","BIGC","BIGC.AOS.fish.point.07",2019-10-23 19:10:00,2019-10-23 20:06:00,"BIGC.20191023.07.1.e-fisher",1,52,"SALTRU","Salmo trutta","species",NA,NA,NA,74,4,NA,NA,NA,"young of year","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"c5451c4b-1e95-497b-9363-f19a22bd0594","D17","BIGC","BIGC.AOS.fish.point.07",2019-10-23 19:10:00,2019-10-23 20:06:00,"BIGC.20191023.07.1.e-fisher",1,14,"SALTRU","Salmo trutta","species",NA,NA,NA,211,91,NA,NA,NA,"adult","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"88afc63b-1926-4226-9434-6998eed35f5a","D17","BIGC","BIGC.AOS.fish.point.07",2019-10-23 19:10:00,2019-10-23 20:06:00,"BIGC.20191023.07.1.e-fisher",1,36,"SALTRU","Salmo trutta","species",NA,NA,NA,146,31,NA,NA,NA,"adult","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"454882a8-c920-4539-b206-daf1600d0984","D17","BIGC","BIGC.AOS.fish.point.07",2019-10-23 19:10:00,2019-10-23 20:06:00,"BIGC.20191023.07.1.e-fisher",1,39,"SALTRU","Salmo trutta","species",NA,NA,NA,138,24,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"ef3f20b7-d29e-4ff8-af30-354b762463e2","D17","BIGC","BIGC.AOS.fish.point.07",2019-10-23 19:10:00,2019-10-23 20:06:00,"BIGC.20191023.07.1.e-fisher",1,1,"SALTRU","Salmo trutta","species",NA,NA,NA,144,28,NA,NA,NA,"adult","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"615e5307-2cd5-494b-9586-c0d510e771f5","D17","BIGC","BIGC.AOS.fish.point.07",2019-10-23 19:10:00,2019-10-23 20:06:00,"BIGC.20191023.07.1.e-fisher",1,31,"SALTRU","Salmo trutta","species",NA,NA,NA,161,38,NA,NA,NA,"adult","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"d708fdbe-efe5-4675-afa0-f07f5abb9efd","D17","BIGC","BIGC.AOS.fish.point.07",2019-10-23 19:10:00,2019-10-23 20:06:00,"BIGC.20191023.07.1.e-fisher",1,42,"SALTRU","Salmo trutta","species",NA,NA,NA,148,28,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"0d16b24a-8d29-4bc7-a871-6c0228590552","D17","BIGC","BIGC.AOS.fish.point.07",2019-10-23 19:10:00,2019-10-23 20:06:00,"BIGC.20191023.07.1.e-fisher",1,11,"SALTRU","Salmo trutta","species",NA,NA,NA,152,29,NA,NA,NA,"adult","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"f2c803e8-82b2-4f28-a08b-0b8f5c7a8180","D17","BIGC","BIGC.AOS.fish.point.07",2019-10-23 19:10:00,2019-10-23 20:06:00,"BIGC.20191023.07.1.e-fisher",1,48,"SALTRU","Salmo trutta","species",NA,NA,NA,68,4,NA,NA,NA,"young of year","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"a8593ecc-27ea-4056-b29d-cf9486a7d4e0","D17","BIGC","BIGC.AOS.fish.point.07",2019-10-23 19:10:00,2019-10-23 20:06:00,"BIGC.20191023.07.1.e-fisher",1,22,"SALSP2","Salmonidae sp.","family",NA,NA,NA,127,20,NA,NA,NA,"adult","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"0b7e19f1-d50e-4eda-8776-3688d799dece","D17","BIGC","BIGC.AOS.fish.point.07",2019-10-23 19:10:00,2019-10-23 20:06:00,"BIGC.20191023.07.1.e-fisher",1,21,"SALSP2","Salmonidae sp.","family",NA,NA,NA,162,41,NA,NA,NA,"adult","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"7c8903c1-121d-4007-b4bc-9e4533b2407b","D17","BIGC","BIGC.AOS.fish.point.07",2019-10-23 19:10:00,2019-10-23 20:06:00,"BIGC.20191023.07.1.e-fisher",1,25,"SALTRU","Salmo trutta","species",NA,NA,NA,151,31,NA,NA,NA,"adult","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"e9c94699-dee4-4a54-b5d3-3827e77a23b6","D17","BIGC","BIGC.AOS.fish.point.07",2019-10-23 19:10:00,2019-10-23 20:06:00,"BIGC.20191023.07.1.e-fisher",1,9,"SALTRU","Salmo trutta","species",NA,NA,NA,75,3,NA,NA,NA,"young of year","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"1be0df21-6bf0-4552-928f-1f3a282fb154","D17","BIGC","BIGC.AOS.fish.point.07",2019-10-23 19:10:00,2019-10-23 20:06:00,"BIGC.20191023.07.1.e-fisher",1,7,"SALTRU","Salmo trutta","species",NA,NA,NA,118,15,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"8ff8bcf0-c9d1-4e30-8ac9-f4e7a2330390","D17","BIGC","BIGC.AOS.fish.point.07",2019-10-23 19:10:00,2019-10-23 20:06:00,"BIGC.20191023.07.1.e-fisher",1,45,"SALTRU","Salmo trutta","species",NA,NA,NA,139,24,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"25110431-fd12-44e4-ac5e-a6e8f0207553","D17","BIGC","BIGC.AOS.fish.point.07",2019-10-23 19:10:00,2019-10-23 20:06:00,"BIGC.20191023.07.1.e-fisher",1,28,"SALTRU","Salmo trutta","species",NA,NA,NA,79,6,NA,NA,NA,"young of year","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"7d571efc-4961-44cc-a0a3-bb6aa6072dda","D17","BIGC","BIGC.AOS.fish.point.07",2019-10-23 19:10:00,2019-10-23 20:06:00,"BIGC.20191023.07.1.e-fisher",1,23,"SALTRU","Salmo trutta","species",NA,NA,NA,84,6,NA,NA,NA,"young of year","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"49caa9ac-5939-47a8-8de2-e4865e1827c5","D17","BIGC","BIGC.AOS.fish.point.07",2019-10-23 19:10:00,2019-10-23 20:06:00,"BIGC.20191023.07.1.e-fisher",1,27,"SALTRU","Salmo trutta","species",NA,NA,NA,76,4,NA,NA,NA,"young of year","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"d9c0d601-a172-4036-a423-0609b02e6bf6","D17","BIGC","BIGC.AOS.fish.point.07",2019-10-23 19:10:00,2019-10-23 20:06:00,"BIGC.20191023.07.1.e-fisher",1,43,"SALTRU","Salmo trutta","species",NA,NA,NA,84,7,NA,NA,NA,"young of year","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"255130fd-bd71-4976-bd51-2e1baf0f78dc","D17","BIGC","BIGC.AOS.fish.point.07",2019-10-23 19:10:00,2019-10-23 20:06:00,"BIGC.20191023.07.1.e-fisher",1,41,"SALTRU","Salmo trutta","species",NA,NA,NA,145,29,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"ff95ce2e-8e93-4846-92b2-f60a8026f5e8","D17","BIGC","BIGC.AOS.fish.point.07",2019-10-23 19:10:00,2019-10-23 20:06:00,"BIGC.20191023.07.1.e-fisher",1,26,"SALTRU","Salmo trutta","species",NA,NA,NA,166,47,NA,NA,NA,"adult","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"29f1d134-ca16-4813-af0f-69f5d9a279e9","D17","BIGC","BIGC.AOS.fish.point.07",2019-10-23 19:10:00,2019-10-23 20:06:00,"BIGC.20191023.07.1.e-fisher",1,20,"SALTRU","Salmo trutta","species",NA,NA,NA,74,4,NA,NA,NA,"young of year","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"64f5dd47-2d85-481d-83d5-6d51630a5767","D17","BIGC","BIGC.AOS.fish.point.07",2019-10-23 19:10:00,2019-10-23 20:06:00,"BIGC.20191023.07.1.e-fisher",1,35,"SALTRU","Salmo trutta","species",NA,NA,NA,137,26,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"2b77ce2e-967e-4940-ac59-6ac1e7387f27","D17","BIGC","BIGC.AOS.fish.point.07",2019-10-23 19:10:00,2019-10-23 20:06:00,"BIGC.20191023.07.1.e-fisher",1,15,"SALTRU","Salmo trutta","species",NA,NA,NA,136,24,NA,NA,NA,"adult","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"9a207139-8f8b-4054-a717-f44ecc33819e","D17","BIGC","BIGC.AOS.fish.point.07",2019-10-23 19:10:00,2019-10-23 20:06:00,"BIGC.20191023.07.1.e-fisher",1,6,"SALTRU","Salmo trutta","species",NA,NA,NA,211,84,NA,NA,NA,"adult","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"97eee739-c429-46be-a16a-7d49e3f5fb04","D17","BIGC","BIGC.AOS.fish.point.07",2019-10-23 19:10:00,2019-10-23 20:06:00,"BIGC.20191023.07.1.e-fisher",1,17,"SALTRU","Salmo trutta","species",NA,NA,NA,82,4,NA,NA,NA,"young of year","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"581730cd-83b8-416a-9636-74980b3f7a0a","D17","BIGC","BIGC.AOS.fish.point.07",2019-10-23 19:10:00,2019-10-23 20:06:00,"BIGC.20191023.07.1.e-fisher",1,44,"SALTRU","Salmo trutta","species",NA,NA,NA,146,20,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"5b5c2b84-e78f-44b7-b440-46cf5be7b509","D17","BIGC","BIGC.AOS.fish.point.07",2019-10-23 19:10:00,2019-10-23 20:06:00,"BIGC.20191023.07.1.e-fisher",1,47,"SALTRU","Salmo trutta","species",NA,NA,NA,82,6,NA,NA,NA,"young of year","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"7e4d7ac9-f73d-416b-b778-81146540d33a","D17","BIGC","BIGC.AOS.fish.point.07",2019-10-23 19:10:00,2019-10-23 20:06:00,"BIGC.20191023.07.1.e-fisher",1,12,"SALTRU","Salmo trutta","species",NA,NA,NA,78,5,NA,NA,NA,"young of year","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"0121eb6e-ec34-4dd0-83e7-c6fc3c4149cc","D17","BIGC","BIGC.AOS.fish.point.07",2019-10-23 19:10:00,2019-10-23 20:06:00,"BIGC.20191023.07.1.e-fisher",1,53,"SALTRU","Salmo trutta","species",NA,NA,NA,80,4,NA,NA,NA,"young of year","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"aa3ce54e-ec91-4ccc-aaf5-f4218c6ad597","D17","BIGC","BIGC.AOS.fish.point.07",2019-10-23 19:10:00,2019-10-23 20:06:00,"BIGC.20191023.07.1.e-fisher",1,29,"SALTRU","Salmo trutta","species",NA,NA,NA,77,4,NA,NA,NA,"young of year","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"d01e19c4-486a-4010-807e-4d3432acc88a","D17","BIGC","BIGC.AOS.fish.point.07",2019-10-23 19:10:00,2019-10-23 20:06:00,"BIGC.20191023.07.1.e-fisher",1,5,"SALTRU","Salmo trutta","species",NA,NA,NA,136,24,NA,NA,NA,"adult","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"0ed1cf14-9eb9-4f12-b568-f94b46b72e9b","D17","BIGC","BIGC.AOS.fish.point.07",2019-10-23 19:10:00,2019-10-23 20:06:00,"BIGC.20191023.07.1.e-fisher",1,8,"SALTRU","Salmo trutta","species",NA,NA,NA,131,20,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"7e5412dc-e258-4267-bcc6-ceabf48ab8dc","D17","BIGC","BIGC.AOS.fish.point.07",2019-10-23 19:10:00,2019-10-23 20:06:00,"BIGC.20191023.07.1.e-fisher",1,2,"SALTRU","Salmo trutta","species",NA,NA,NA,82,4,NA,NA,NA,"young of year","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"ff67f989-2dcf-4c10-b74c-a526f5ab239a","D17","BIGC","BIGC.AOS.fish.point.07",2019-10-23 19:10:00,2019-10-23 20:06:00,"BIGC.20191023.07.1.e-fisher",1,50,"SALTRU","Salmo trutta","species",NA,NA,NA,73,4,NA,NA,NA,"young of year","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"7df452ed-18ef-4e45-a76c-1f68ff8f9fa9","D17","BIGC","BIGC.AOS.fish.point.07",2019-10-23 19:10:00,2019-10-23 20:06:00,"BIGC.20191023.07.1.e-fisher",1,33,"SALTRU","Salmo trutta","species",NA,NA,NA,161,43,NA,NA,NA,"adult","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"f940e981-e1bf-4904-bd1a-ee0a53ff468c","D17","BIGC","BIGC.AOS.fish.point.07",2019-10-23 20:34:00,2019-10-23 21:39:00,"BIGC.20191023.07.2.e-fisher",2,2,"SALTRU","Salmo trutta","species",NA,NA,NA,85,5,NA,NA,NA,"young of year","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"04da25b3-6089-49c3-8704-a7662569024c","D17","BIGC","BIGC.AOS.fish.point.07",2019-10-23 20:34:00,2019-10-23 21:39:00,"BIGC.20191023.07.2.e-fisher",2,7,"SALTRU","Salmo trutta","species",NA,NA,NA,90,6,NA,NA,NA,"young of year","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"944d4482-0293-4a4b-97ad-0430fe57496a","D17","BIGC","BIGC.AOS.fish.point.07",2019-10-23 20:34:00,2019-10-23 21:39:00,"BIGC.20191023.07.2.e-fisher",2,5,"SALTRU","Salmo trutta","species",NA,NA,NA,89,6,NA,NA,NA,"young of year","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"deacbb21-9cf7-44d6-92c9-85d7e8915b69","D17","BIGC","BIGC.AOS.fish.point.07",2019-10-23 20:34:00,2019-10-23 21:39:00,"BIGC.20191023.07.2.e-fisher",2,8,"SALTRU","Salmo trutta","species",NA,NA,NA,82,6,NA,NA,NA,"young of year","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"946dd145-9e0b-4466-aa3f-1441806a2323","D17","BIGC","BIGC.AOS.fish.point.07",2019-10-23 20:34:00,2019-10-23 21:39:00,"BIGC.20191023.07.2.e-fisher",2,6,"SALTRU","Salmo trutta","species",NA,NA,NA,77,3,NA,NA,NA,"young of year","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"261dccc0-9451-4389-aa96-205b238fb5e8","D17","BIGC","BIGC.AOS.fish.point.07",2019-10-23 20:34:00,2019-10-23 21:39:00,"BIGC.20191023.07.2.e-fisher",2,3,"SALTRU","Salmo trutta","species",NA,NA,NA,126,19,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"21b7c289-0a72-4354-af7b-07b9554e7936","D17","BIGC","BIGC.AOS.fish.point.07",2019-10-23 20:34:00,2019-10-23 21:39:00,"BIGC.20191023.07.2.e-fisher",2,4,"SALTRU","Salmo trutta","species",NA,NA,NA,164,39,NA,NA,NA,"adult","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"f34e735b-9500-4051-bc64-e828865c631d","D17","BIGC","BIGC.AOS.fish.point.07",2019-10-23 20:34:00,2019-10-23 21:39:00,"BIGC.20191023.07.2.e-fisher",2,1,"SALTRU","Salmo trutta","species",NA,NA,NA,130,19,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"dff0e86c-4c63-4e97-b63a-5de5e6307473","D17","BIGC","BIGC.AOS.fish.point.07",2019-10-23 21:58:00,2019-10-23 22:39:00,"BIGC.20191023.07.3.e-fisher",3,7,"SALTRU","Salmo trutta","species",NA,NA,NA,88,5,NA,NA,NA,"young of year","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"f3343584-a844-492f-a8b5-1f4a1a11dcbe","D17","BIGC","BIGC.AOS.fish.point.07",2019-10-23 21:58:00,2019-10-23 22:39:00,"BIGC.20191023.07.3.e-fisher",3,4,"SALTRU","Salmo trutta","species",NA,NA,NA,74,4,NA,NA,NA,"young of year","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"5f519f7d-b5a8-428d-90f8-91662bba93d8","D17","BIGC","BIGC.AOS.fish.point.07",2019-10-23 21:58:00,2019-10-23 22:39:00,"BIGC.20191023.07.3.e-fisher",3,12,"SALTRU","Salmo trutta","species",NA,NA,NA,76,4,NA,NA,NA,"young of year","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"a6b366a9-f2d6-438d-b946-2abe0a057e86","D17","BIGC","BIGC.AOS.fish.point.07",2019-10-23 21:58:00,2019-10-23 22:39:00,"BIGC.20191023.07.3.e-fisher",3,1,"SALTRU","Salmo trutta","species",NA,NA,NA,153,31,NA,NA,NA,"adult","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"dec42e30-8df4-4de0-9d81-7584f2961436","D17","BIGC","BIGC.AOS.fish.point.07",2019-10-23 21:58:00,2019-10-23 22:39:00,"BIGC.20191023.07.3.e-fisher",3,6,"SALTRU","Salmo trutta","species",NA,NA,NA,91,7,NA,NA,NA,"young of year","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"f5eb5061-3dd0-4772-b4bc-9f721c14dece","D17","BIGC","BIGC.AOS.fish.point.07",2019-10-23 21:58:00,2019-10-23 22:39:00,"BIGC.20191023.07.3.e-fisher",3,11,"SALTRU","Salmo trutta","species",NA,NA,NA,89,4,NA,NA,NA,"young of year","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"6a13cf78-b0f1-4901-822b-31aa19aa6c01","D17","BIGC","BIGC.AOS.fish.point.07",2019-10-23 21:58:00,2019-10-23 22:39:00,"BIGC.20191023.07.3.e-fisher",3,8,"SALTRU","Salmo trutta","species",NA,NA,NA,72,4,NA,NA,NA,"young of year","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"6efcb4b4-f8b3-4bae-80ea-4fe1000378cc","D17","BIGC","BIGC.AOS.fish.point.07",2019-10-23 21:58:00,2019-10-23 22:39:00,"BIGC.20191023.07.3.e-fisher",3,3,"SALTRU","Salmo trutta","species",NA,NA,NA,122,17,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"9b7318bd-fafd-44d0-993f-ed1c596d9189","D17","BIGC","BIGC.AOS.fish.point.07",2019-10-23 21:58:00,2019-10-23 22:39:00,"BIGC.20191023.07.3.e-fisher",3,5,"SALTRU","Salmo trutta","species",NA,NA,NA,67,3,NA,NA,NA,"young of year","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"58e26345-ba3a-405d-9d69-8b90d9c4ddde","D17","BIGC","BIGC.AOS.fish.point.07",2019-10-23 21:58:00,2019-10-23 22:39:00,"BIGC.20191023.07.3.e-fisher",3,10,"SALTRU","Salmo trutta","species",NA,NA,NA,90,7,NA,NA,NA,"young of year","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"52c19870-8ee0-4992-a5a0-11496e926ed9","D17","BIGC","BIGC.AOS.fish.point.07",2019-10-23 21:58:00,2019-10-23 22:39:00,"BIGC.20191023.07.3.e-fisher",3,2,"SALTRU","Salmo trutta","species",NA,NA,NA,85,6,NA,NA,NA,"young of year","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"d8de0e70-5d69-4b10-9c2c-677ccdc6159d","D17","BIGC","BIGC.AOS.fish.point.07",2019-10-23 21:58:00,2019-10-23 22:39:00,"BIGC.20191023.07.3.e-fisher",3,9,"SALTRU","Salmo trutta","species",NA,NA,NA,73,3,NA,NA,NA,"young of year","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"c41980e3-717e-41ac-8236-51b17e6acc2b","D17","BIGC","BIGC.AOS.fish.point.08",2019-10-24 16:18:00,2019-10-24 17:50:00,"BIGC.20191024.08.1.e-fisher",1,39,"SALTRU","Salmo trutta","species",NA,NA,NA,133,21,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"02d94c46-1b9d-4cc1-9879-7c52ba2ceab9","D17","BIGC","BIGC.AOS.fish.point.08",2019-10-24 16:18:00,2019-10-24 17:50:00,"BIGC.20191024.08.1.e-fisher",1,34,"SALTRU","Salmo trutta","species",NA,NA,NA,134,21,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"4ea6fd25-e4f0-48ac-a509-91b4f704228b","D17","BIGC","BIGC.AOS.fish.point.08",2019-10-24 16:18:00,2019-10-24 17:50:00,"BIGC.20191024.08.1.e-fisher",1,21,"SALTRU","Salmo trutta","species",NA,NA,NA,88,6,NA,NA,NA,"young of year","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"da85580e-303e-4df6-95c3-03e3375bb741","D17","BIGC","BIGC.AOS.fish.point.08",2019-10-24 16:18:00,2019-10-24 17:50:00,"BIGC.20191024.08.1.e-fisher",1,43,"SALTRU","Salmo trutta","species",NA,NA,NA,134,23,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"2c5c4b14-826d-4d77-8aa9-0db7d8d5dfee","D17","BIGC","BIGC.AOS.fish.point.08",2019-10-24 16:18:00,2019-10-24 17:50:00,"BIGC.20191024.08.1.e-fisher",1,38,"SALTRU","Salmo trutta","species",NA,NA,NA,198,70,NA,NA,NA,"adult","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"98c340b8-60fb-41b1-b24a-f32d1c6efd62","D17","BIGC","BIGC.AOS.fish.point.08",2019-10-24 16:18:00,2019-10-24 17:50:00,"BIGC.20191024.08.1.e-fisher",1,44,"SALTRU","Salmo trutta","species",NA,NA,NA,144,30,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
