materialEntityID	eventID	materialEntityType	preparations	disposition	collectedBy	collectedByID	identifiedBy	identifiedByID	verbatimIdentification	scientificName	taxonID	kingdom	taxonRank	identificationRemarks	materialEntityRemarks	derivedFromMaterialEntityID	derivationType	partOfMaterialEntityID
AAV3FF_00168	BROKE_WEST_RMT_038_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Notolepis coatsi	Notolepis coatsi	urn:lsid:marinespecies.org:taxname:234695	Animalia	Species					
AAV3FF_00169	BROKE_WEST_RMT_038_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Notolepis coatsi	Notolepis coatsi	urn:lsid:marinespecies.org:taxname:234695	Animalia	Species					
AAV3FF_00170	BROKE_WEST_RMT_038_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Notolepis coatsi	Notolepis coatsi	urn:lsid:marinespecies.org:taxname:234695	Animalia	Species					
AAV3FF_00171	BROKE_WEST_RMT_038_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species					
AAV3FP_00006	BROKE_WEST_RMT_038_RMT8	whole organism			Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Notolepis coatsi	Notolepis coatsi	urn:lsid:marinespecies.org:taxname:234695	Animalia	Species					
AAV3FP_00007	BROKE_WEST_RMT_038_RMT8	whole organism			Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Notolepis coatsi	Notolepis coatsi	urn:lsid:marinespecies.org:taxname:234695	Animalia	Species					
AAV3FF_00172	BROKE_WEST_RMT_039_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species					
AAV3FF_00173	BROKE_WEST_RMT_039_RMT1	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species					
AAV3FF_00174	BROKE_WEST_RMT_042_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Gymnodraco acuticeps	Gymnodraco acuticeps	urn:lsid:marinespecies.org:taxname:234800	Animalia	Species					
AAV3FF_00175	BROKE_WEST_RMT_042_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Notolepis coatsi	Notolepis coatsi	urn:lsid:marinespecies.org:taxname:234695	Animalia	Species					
AAV3FF_00176	BROKE_WEST_RMT_042_RMT1	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Notolepis coatsi	Notolepis coatsi	urn:lsid:marinespecies.org:taxname:234695	Animalia	Species					
AAV3FF_00177	BROKE_WEST_RMT_042_RMT1	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species					
AAV3FF_00178	BROKE_WEST_RMT_042_RMT1	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species					
AAV3FF_00179	BROKE_WEST_RMT_042_RMT1	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species					
AAV3FP_00008	BROKE_WEST_RMT_042_RMT8	whole organism			Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		Biota	urn:lsid:marinespecies.org:taxname:1		Superdomain					
AAV3FF_00181	BROKE_WEST_RMT_043_RMT8	whole organism	Frozen	Megan	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Pleuragramma antarcticum	Pleuragramma antarcticum	urn:lsid:marinespecies.org:taxname:234721	Animalia	Species					
AAV3FF_00182	BROKE_WEST_RMT_043_RMT8	whole organism	Frozen	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Pleuragramma antarcticum	Pleuragramma antarcticum	urn:lsid:marinespecies.org:taxname:234721	Animalia	Species					
AAV3FF_00183	BROKE_WEST_RMT_043_RMT8	whole organism	Frozen	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Pleuragramma antarcticum	Pleuragramma antarcticum	urn:lsid:marinespecies.org:taxname:234721	Animalia	Species					
AAV3FF_00184	BROKE_WEST_RMT_043_RMT8	whole organism	Frozen	Megan	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Pleuragramma antarcticum	Pleuragramma antarcticum	urn:lsid:marinespecies.org:taxname:234721	Animalia	Species					
AAV3FF_00185	BROKE_WEST_RMT_043_RMT8	whole organism	Frozen	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Pleuragramma antarcticum	Pleuragramma antarcticum	urn:lsid:marinespecies.org:taxname:234721	Animalia	Species					
AAV3FF_00186	BROKE_WEST_RMT_044_RMT1	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Prionodraco evansii	Prionodraco evansii	urn:lsid:marinespecies.org:taxname:234777	Animalia	Species					
AAV3FF_00196	BROKE_WEST_RMT_050_RMT8	whole organism	Frozen	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species					
AAV3FF_00197	BROKE_WEST_RMT_050_RMT8	whole organism	Frozen	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Protomytophum bollini	Protomyctophum bolini	urn:lsid:marinespecies.org:taxname:234714	Animalia	Species					
AAV3FF_00198	BROKE_WEST_RMT_050_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species					
AAV3FF_00199	BROKE_WEST_RMT_050_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Notolepis coatsi	Notolepis coatsi	urn:lsid:marinespecies.org:taxname:234695	Animalia	Species					
AAV3FF_00201	BROKE_WEST_RMT_050_RMT1	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species					
AAV3FF_00202	BROKE_WEST_RMT_050_RMT1	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species					
AAV3FF_00203	BROKE_WEST_RMT_050_RMT1	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species					
AAV3FF_00204	BROKE_WEST_RMT_050_RMT1	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species					
AAV3FF_00205	BROKE_WEST_RMT_050_RMT1	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species					
AAV3FF_00206	BROKE_WEST_RMT_050_RMT1	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Notolepis coatsi	Notolepis coatsi	urn:lsid:marinespecies.org:taxname:234695	Animalia	Species					
AAV3FF_00207	BROKE_WEST_RMT_051_RMT1	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Notolepis coatsi	Notolepis coatsi	urn:lsid:marinespecies.org:taxname:234695	Animalia	Species					
AAV3FF_00208	BROKE_WEST_RMT_051_RMT1	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species					
AAV3FF_00209	BROKE_WEST_RMT_051_RMT1	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species					
AAV3FF_00210	BROKE_WEST_RMT_051_RMT1	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species					
AAV3FF_00211	BROKE_WEST_RMT_051_RMT1	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species					
AAV3FF_00212	BROKE_WEST_RMT_051_RMT1	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species					
AAV3FF_00213	BROKE_WEST_RMT_051_RMT1	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species					
AAV3FF_00214	BROKE_WEST_RMT_051_RMT1	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species					
AAV3FF_00215	BROKE_WEST_RMT_051_RMT1	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species					
AAV3FF_00216	BROKE_WEST_RMT_051_RMT1	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Notolepis coatsi	Notolepis coatsi	urn:lsid:marinespecies.org:taxname:234695	Animalia	Species					
AAV3FF_00217	BROKE_WEST_RMT_051_RMT1	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species					
AAV3FF_00218	BROKE_WEST_RMT_051_RMT1	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species					
AAV3FF_00219	BROKE_WEST_RMT_051_RMT1	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species					
AAV3FF_00220	BROKE_WEST_RMT_051_RMT1	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species					
AAV3FF_00221	BROKE_WEST_RMT_051_RMT1	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species					
AAV3FF_00222	BROKE_WEST_RMT_051_RMT1	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species					
AAV3FF_00223	BROKE_WEST_RMT_051_RMT1	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species					
AAV3FF_00224	BROKE_WEST_RMT_051_RMT1	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species					
AAV3FF_00227	BROKE_WEST_RMT_051_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Notolepis coatsi	Notolepis coatsi	urn:lsid:marinespecies.org:taxname:234695	Animalia	Species					
AAV3FF_00228	BROKE_WEST_RMT_051_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Notolepis coatsi	Notolepis coatsi	urn:lsid:marinespecies.org:taxname:234695	Animalia	Species					
AAV3FF_00229	BROKE_WEST_RMT_051_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Notolepis coatsi	Notolepis coatsi	urn:lsid:marinespecies.org:taxname:234695	Animalia	Species					
AAV3FF_00230	BROKE_WEST_RMT_051_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Notolepis coatsi	Notolepis coatsi	urn:lsid:marinespecies.org:taxname:234695	Animalia	Species					
AAV3FF_00231	BROKE_WEST_RMT_051_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species					
AAV3FF_00232	BROKE_WEST_RMT_051_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species					
AAV3FF_00233	BROKE_WEST_RMT_051_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species					
AAV3FF_00234	BROKE_WEST_RMT_051_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species					
AAV3FF_00235	BROKE_WEST_RMT_051_RMT8	whole organism	Frozen	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species					
AAV3FF_00236	BROKE_WEST_RMT_051_RMT8	whole organism	Frozen	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species					
AAV3FF_00237	BROKE_WEST_RMT_051_RMT8	whole organism	Frozen	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species					
AAV3FF_00238	BROKE_WEST_RMT_051_RMT8	whole organism	Frozen	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species					
AAV3FF_00239	BROKE_WEST_RMT_051_RMT8	whole organism	Frozen	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species					
AAV3FF_00240	BROKE_WEST_RMT_051_RMT8	whole organism	Frozen	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species					
AAV3FF_00241	BROKE_WEST_RMT_051_RMT8	whole organism	Frozen	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species					
AAV3FP_00009	BROKE_WEST_RMT_051_RMT8	whole organism			Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Notolepis coatsi	Notolepis coatsi	urn:lsid:marinespecies.org:taxname:234695	Animalia	Species					
AAV3FP_00010	BROKE_WEST_RMT_051_RMT8	whole organism			Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Notolepis coatsi	Notolepis coatsi	urn:lsid:marinespecies.org:taxname:234695	Animalia	Species					
AAV3FP_00011	BROKE_WEST_RMT_051_RMT8	whole organism			Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Notolepis coatsi	Notolepis coatsi	urn:lsid:marinespecies.org:taxname:234695	Animalia	Species					
AAV3FP_00012	BROKE_WEST_RMT_051_RMT8	whole organism			Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Notolepis coatsi	Notolepis coatsi	urn:lsid:marinespecies.org:taxname:234695	Animalia	Species					
AAV3FP_00013	BROKE_WEST_RMT_051_RMT8	whole organism			Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Notolepis coatsi	Notolepis coatsi	urn:lsid:marinespecies.org:taxname:234695	Animalia	Species					
AAV3FP_00014	BROKE_WEST_RMT_051_RMT8	whole organism			Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Notolepis coatsi	Notolepis coatsi	urn:lsid:marinespecies.org:taxname:234695	Animalia	Species					
AAV3FP_00015	BROKE_WEST_RMT_051_RMT8	whole organism			Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species					
AAV3FF_00244	BROKE_WEST_RMT_052_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Artedidraco scottsbergi	Artedidraco skottsbergi	urn:lsid:marinespecies.org:taxname:234621	Animalia	Species					
AAV3FF_00247	BROKE_WEST_RMT_053_RMT1	whole organism	Frozen	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species					
AAV3FF_00248	BROKE_WEST_RMT_053_RMT8	whole organism	formalin	Evgeny	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species					
AAV3FF_00249	BROKE_WEST_RMT_053_RMT8	whole organism	formalin	Evgeny	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species		For Microsattelite development			
AAV3FF_00250	BROKE_WEST_RMT_053_RMT8	whole organism	Frozen	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species	Protomyctophum?				
AAV3FF_00251	BROKE_WEST_RMT_053_RMT8	whole organism	Frozen	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species					
AAV3FF_00252	BROKE_WEST_RMT_053_RMT8	whole organism	Frozen	Bart	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species		For Microsattelite development			
AAV3FF_00253	BROKE_WEST_RMT_053_RMT8	whole organism	Frozen	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species					
AAV3FP_00016	BROKE_WEST_RMT_055_RMT8	whole organism			Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Notolepis coatsi	Notolepis coatsi	urn:lsid:marinespecies.org:taxname:234695	Animalia	Species					
AAV3FF_00254	BROKE_WEST_RMT_056_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Pleuragramma antarcticum	Pleuragramma antarcticum	urn:lsid:marinespecies.org:taxname:234721	Animalia	Species					
AAV3FF_00255	BROKE_WEST_RMT_059_RMT1	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Pleuragramma antarcticum	Pleuragramma antarcticum	urn:lsid:marinespecies.org:taxname:234721	Animalia	Species					
AAV3FF_00256	BROKE_WEST_RMT_059_RMT1	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Pleuragramma antarcticum	Pleuragramma antarcticum	urn:lsid:marinespecies.org:taxname:234721	Animalia	Species					
AAV3FF_00257	BROKE_WEST_RMT_059_RMT1	whole organism	Frozen	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Pleuragramma antarcticum	Pleuragramma antarcticum	urn:lsid:marinespecies.org:taxname:234721	Animalia	Species					
AAV3FF_00258	BROKE_WEST_RMT_059_RMT8	whole organism	Frozen	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Pleuragramma antarcticum	Pleuragramma antarcticum	urn:lsid:marinespecies.org:taxname:234721	Animalia	Species					
AAV3FF_00259	BROKE_WEST_RMT_059_RMT8	whole organism	Frozen	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Pleuragramma antarcticum	Pleuragramma antarcticum	urn:lsid:marinespecies.org:taxname:234721	Animalia	Species					
AAV3FF_00260	BROKE_WEST_RMT_059_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Gerlachea australis	Gerlachea australis	urn:lsid:marinespecies.org:taxname:234808	Animalia	Species					
AAV3FF_00261	BROKE_WEST_RMT_059_RMT8	whole organism	?	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Gymnodraco acuticeps	Gymnodraco acuticeps	urn:lsid:marinespecies.org:taxname:234800	Animalia	Species					
AAV3FF_00262	BROKE_WEST_RMT_061_RMT1	whole organism	Ethanol		Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species					
