assertion_id	event_id	assertion_type	assertion_type_iri	assertion_type_vocabulary	assertion_made_date	assertion_effective_date	assertion_value	assertion_value_iri	assertion_value_vocabulary	assertion_value_numeric	assertion_unit	assertion_unit_iri	assertion_unit_vocabulary	assertion_by	assertion_by_id	assertion_protocol	assertion_protocol_id	assertion_citation	assertion_remarks
7cac38aa-6ebb-48b5-9690-46bda9434e16	BIGC.20191021.01.3.e-fisher	Conductivity auto-corrected to 25 degrees C								157	microsiemensPerCentimeter								
cf082c90-e7e2-4e7e-b49e-5b5d7a37e9e9	BIGC.20191022.04.1.e-fisher	Conductivity auto-corrected to 25 degrees C								230.6	microsiemensPerCentimeter								
8df0ed26-63ab-480d-b5e0-6e83d165214c	BIGC.20191022.04.2.e-fisher	Conductivity auto-corrected to 25 degrees C								230.6	microsiemensPerCentimeter								
933ee5bb-61d2-428f-a496-a6d758664e6c	BIGC.20191022.04.3.e-fisher	Conductivity auto-corrected to 25 degrees C								230.6	microsiemensPerCentimeter								
0cb1bf0f-cb77-42c8-afaf-9f92cb4e8b99	BIGC.20191023.05.1.e-fisher	Conductivity auto-corrected to 25 degrees C								232.8	microsiemensPerCentimeter								
85202291-5717-44f2-bde0-62f92edae09f	BIGC.20191023.07.1.e-fisher	Conductivity auto-corrected to 25 degrees C								235	microsiemensPerCentimeter								
8a0730e4-813c-4a12-b717-69f2144f9c01	BIGC.20191023.07.2.e-fisher	Conductivity auto-corrected to 25 degrees C								235	microsiemensPerCentimeter								
01b07c65-35c4-464f-9612-5eee18d0094f	BIGC.20191023.07.3.e-fisher	Conductivity auto-corrected to 25 degrees C								235	microsiemensPerCentimeter								
99f4e531-823a-49a7-8381-f80ab8cd0f84	BIGC.20191024.08.1.e-fisher	Conductivity auto-corrected to 25 degrees C								226.4	microsiemensPerCentimeter								
3991fa76-1f19-41d5-9b88-efde2f2194ae	BIGC.20191024.09.1.e-fisher	Conductivity auto-corrected to 25 degrees C								243.4	microsiemensPerCentimeter								
160ddca6-8d4c-4146-8760-1443803da944	BIGC.20190422.01.1.e-fisher	Type of sampler used to collect the sample					electrofisher												
d9215f4c-ec22-4def-b733-fd9a9d07cef4	BIGC.20190422.01.2.e-fisher	Type of sampler used to collect the sample					electrofisher												
c9c51fe1-85a0-4e6a-bebb-a664533cb2f5	BIGC.20190422.01.3.e-fisher	Type of sampler used to collect the sample					electrofisher												
729a3474-0d01-4855-8c9d-d4cc435cc4a9	BIGC.20190423.04.1.e-fisher	Type of sampler used to collect the sample					electrofisher												
f6bbea83-1b54-43a1-b463-f93aa504190e	BIGC.20190423.04.2.e-fisher	Type of sampler used to collect the sample					electrofisher												
22c28506-97d9-4ceb-a062-249b7a6f9b0d	BIGC.20190423.04.3.e-fisher	Type of sampler used to collect the sample					electrofisher												
43388273-da9c-4d15-8b4e-87d8a01337e1	BIGC.20190424.05.1.e-fisher	Type of sampler used to collect the sample					electrofisher												
3885ef87-1dd4-436c-a0f4-a9de17e39c98	BIGC.20190424.07.1.e-fisher	Type of sampler used to collect the sample					electrofisher												
b61e4df1-b75b-4080-ae78-4dab361f149c	BIGC.20190424.07.2.e-fisher	Type of sampler used to collect the sample					electrofisher												
5ec032c0-aa82-42f7-821f-9bc0aad85cea	BIGC.20190424.07.3.e-fisher	Type of sampler used to collect the sample					electrofisher												
13934f20-797c-4979-9c5f-c0205ad71542	BIGC.20190425.08.1.e-fisher	Type of sampler used to collect the sample					electrofisher												
d0f97c64-8f76-4b6a-9d0e-10049842132b	BIGC.20190425.09.1.e-fisher	Type of sampler used to collect the sample					electrofisher												
30cdfe3d-3e3e-4328-abf6-ac08f09dd678	BIGC.20191021.01.1.e-fisher	Type of sampler used to collect the sample					electrofisher												
7f477c67-a86f-4ceb-8f3b-eb50e6828afb	BIGC.20191021.01.2.e-fisher	Type of sampler used to collect the sample					electrofisher												
a51b9752-6b4f-4842-971f-0ee3a86348ae	BIGC.20191021.01.3.e-fisher	Type of sampler used to collect the sample					electrofisher												
38d03bfb-f853-4403-9a5d-b2444e574b2d	BIGC.20191022.04.1.e-fisher	Type of sampler used to collect the sample					electrofisher												
997b2f9b-e63b-4267-805f-b03bd56b3648	BIGC.20191022.04.2.e-fisher	Type of sampler used to collect the sample					electrofisher												
f5d9b85f-6523-43b8-a39b-6608314a6dcd	BIGC.20191022.04.3.e-fisher	Type of sampler used to collect the sample					electrofisher												
c944d8a9-47a5-4741-9ab1-86c9dede4c4b	BIGC.20191023.05.1.e-fisher	Type of sampler used to collect the sample					electrofisher												
48b586b5-eff0-4d01-94b0-d4279d200f05	BIGC.20191023.07.1.e-fisher	Type of sampler used to collect the sample					electrofisher												
7d662409-a294-4c0f-a985-c1ff2e77e72c	BIGC.20191023.07.2.e-fisher	Type of sampler used to collect the sample					electrofisher												
695cca96-0159-4858-9cc9-4ab522c7b31b	BIGC.20191023.07.3.e-fisher	Type of sampler used to collect the sample					electrofisher												
935e685b-bc18-475f-be60-1a38af0e6d2c	BIGC.20191024.08.1.e-fisher	Type of sampler used to collect the sample					electrofisher												
89e2e0e6-6d4b-4a56-9e99-57841bc19dfe	BIGC.20191024.09.1.e-fisher	Type of sampler used to collect the sample					electrofisher												
1bd0e816-c6e8-49df-8b0a-95932cdf7b7e	BIGC.20190422.01.1.e-fisher	Frequency at the start of data collection								30	hertz								
2aac4d47-ecf3-40f5-9080-28ef56adcdd3	BIGC.20190422.01.2.e-fisher	Frequency at the start of data collection								30	hertz								
6017e790-886e-4b49-8c27-3d95f4722ab2	BIGC.20190422.01.3.e-fisher	Frequency at the start of data collection								30	hertz								
34cad9e9-aa1b-451a-99ea-a5a085912e25	BIGC.20190423.04.1.e-fisher	Frequency at the start of data collection								30	hertz								
aa26822a-1883-4f34-839a-d864f52ec4ed	BIGC.20190423.04.2.e-fisher	Frequency at the start of data collection								30	hertz								
337d857a-b252-44a0-a6c8-6c339d6c66c6	BIGC.20190423.04.3.e-fisher	Frequency at the start of data collection								30	hertz								
01a168b7-fded-4259-8075-1e960f977d02	BIGC.20190424.05.1.e-fisher	Frequency at the start of data collection								30	hertz								
8b32ee7f-a4d9-4ae4-b370-ad3436ce6b5d	BIGC.20190424.07.1.e-fisher	Frequency at the start of data collection								30	hertz								
b1930c5c-3c25-4b87-93b2-ff300ed4c4b7	BIGC.20190424.07.2.e-fisher	Frequency at the start of data collection								30	hertz								
f126ceeb-a37a-4db2-bb99-97aa6a0adcf5	BIGC.20190424.07.3.e-fisher	Frequency at the start of data collection								30	hertz								
2683ef6e-f313-40bc-a9ae-e5f9506b6fb6	BIGC.20190425.08.1.e-fisher	Frequency at the start of data collection								30	hertz								
2abe1e59-82eb-4704-9bf9-3a97b48cf813	BIGC.20190425.09.1.e-fisher	Frequency at the start of data collection								30	hertz								
d497d257-792c-4e71-b000-0afc3c26a857	BIGC.20191021.01.1.e-fisher	Frequency at the start of data collection								30	hertz								
977baa93-8d9a-4196-86db-a9797366c604	BIGC.20191021.01.2.e-fisher	Frequency at the start of data collection								30	hertz								
9ca4e27c-c394-4f35-86d5-8f79e60fe90d	BIGC.20191021.01.3.e-fisher	Frequency at the start of data collection								30	hertz								
721f08ac-392b-44af-ba48-aa8a5f4aa597	BIGC.20191022.04.1.e-fisher	Frequency at the start of data collection								30	hertz								
5b8f828e-eb57-47a4-b694-0f85518b01d3	BIGC.20191022.04.2.e-fisher	Frequency at the start of data collection								30	hertz								
6ce0e0ea-b16d-408f-b993-7009acc1964c	BIGC.20191022.04.3.e-fisher	Frequency at the start of data collection								30	hertz								
b44ea01f-f26f-4b1c-814b-a1f96b40c8cb	BIGC.20191023.05.1.e-fisher	Frequency at the start of data collection								30	hertz								
e797a0e0-3094-4b46-984f-ea8282b1e551	BIGC.20191023.07.1.e-fisher	Frequency at the start of data collection								30	hertz								
0cb835e3-c92a-4a97-a35c-50cbe564ca3b	BIGC.20191023.07.2.e-fisher	Frequency at the start of data collection								30	hertz								
3d425358-395e-40f6-b9df-5a685d4893bc	BIGC.20191023.07.3.e-fisher	Frequency at the start of data collection								30	hertz								
e70db264-1e19-4300-a2c5-aed358070107	BIGC.20191024.08.1.e-fisher	Frequency at the start of data collection								30	hertz								
86253931-e8f9-480c-a323-e00f0549b14f	BIGC.20191024.09.1.e-fisher	Frequency at the start of data collection								30	hertz								
2082a923-3527-4546-a13c-86bd124c4f6a	BIGC.20190422.01.1.e-fisher	Duty cycle at the start of data collection								20	percent								
4a24643d-62a7-43b2-85c9-0fa2724625ac	BIGC.20190422.01.2.e-fisher	Duty cycle at the start of data collection								15	percent								
0f8ac71f-f732-4394-a8f5-db5c36464ee1	BIGC.20190422.01.3.e-fisher	Duty cycle at the start of data collection								20	percent								
1cb349f7-927a-45a9-931e-9292fd7ab108	BIGC.20190423.04.1.e-fisher	Duty cycle at the start of data collection								20	percent								
a65b415d-93d4-4ebd-a212-119dcd37f4d0	BIGC.20190423.04.2.e-fisher	Duty cycle at the start of data collection								20	percent								
cb4e1266-ebc1-4543-9cbe-b6c38f69d2f2	BIGC.20190423.04.3.e-fisher	Duty cycle at the start of data collection								20	percent								
d9d2f9cc-d115-4ffd-aa1f-2c205e53c085	BIGC.20190424.05.1.e-fisher	Duty cycle at the start of data collection								20	percent								
6faeadb7-4e9d-430e-9e54-16938cc0cda6	BIGC.20190424.07.1.e-fisher	Duty cycle at the start of data collection								20	percent								
07e85459-57f2-40ef-8150-4bb7efe7a464	BIGC.20190424.07.2.e-fisher	Duty cycle at the start of data collection								20	percent								
c7e02e73-a7ca-42dd-bc64-e64a75c3616d	BIGC.20190424.07.3.e-fisher	Duty cycle at the start of data collection								25	percent								
faac0766-c0ee-4a0a-b3bf-670c35e44357	BIGC.20190425.08.1.e-fisher	Duty cycle at the start of data collection								25	percent								
95b53fe3-1600-4f78-b36a-123e121d5220	BIGC.20190425.09.1.e-fisher	Duty cycle at the start of data collection								25	percent								
55c7e160-626b-460c-80be-bbf8afb40569	BIGC.20191021.01.1.e-fisher	Duty cycle at the start of data collection								35	percent								
456683df-7124-490c-82dc-dda797621186	BIGC.20191021.01.2.e-fisher	Duty cycle at the start of data collection								35	percent								
24400602-f314-4bc0-bb76-c6d2688e45dd	BIGC.20191021.01.3.e-fisher	Duty cycle at the start of data collection								35	percent								
d4383188-28af-4da3-b4e6-f6e67bf001e6	BIGC.20191022.04.1.e-fisher	Duty cycle at the start of data collection								35	percent								
69f70020-2b8d-4076-a687-a8315895084c	BIGC.20191022.04.2.e-fisher	Duty cycle at the start of data collection								35	percent								
c9e48746-33ec-4e28-a544-dd99d7df9761	BIGC.20191022.04.3.e-fisher	Duty cycle at the start of data collection								30	percent								
152db40a-8ee2-4296-9e76-c7471a2b29cc	BIGC.20191023.05.1.e-fisher	Duty cycle at the start of data collection								30	percent								
56ae3139-9eb9-4b2d-a6b4-2db9e42cee2b	BIGC.20191023.07.1.e-fisher	Duty cycle at the start of data collection								30	percent								
11c09b07-9b88-4041-b422-0b3e6351af0a	BIGC.20191023.07.2.e-fisher	Duty cycle at the start of data collection								30	percent								
0124584a-583e-474e-b88f-08385383dcf3	BIGC.20191023.07.3.e-fisher	Duty cycle at the start of data collection								30	percent								
f5ada315-951c-4b66-9c23-55d3a2da21c2	BIGC.20191024.08.1.e-fisher	Duty cycle at the start of data collection								30	percent								
cbe45aa4-ae93-4235-a84e-52118d8ac013	BIGC.20191024.09.1.e-fisher	Duty cycle at the start of data collection								30	percent								
902f8f60-3d8c-432c-bbfc-0f04e04177a5	BIGC.20190422.01.1.e-fisher	Voltage at the start of data collection								300	volt								
9075ec49-d92b-4192-b8d8-53a9af0d6632	BIGC.20190422.01.2.e-fisher	Voltage at the start of data collection								300	volt								
717836ca-62fc-4297-8ff8-5195251dd020	BIGC.20190422.01.3.e-fisher	Voltage at the start of data collection								300	volt								
517e6bc5-67af-48ad-b629-73d2ebdfa9e0	BIGC.20190423.04.1.e-fisher	Voltage at the start of data collection								300	volt								
c33ba086-1dec-48a4-81e2-9d6dfa9bf9c7	BIGC.20190423.04.2.e-fisher	Voltage at the start of data collection								300	volt								
bc6ef14b-93d1-4c93-9ea9-345ecd04f170	BIGC.20190423.04.3.e-fisher	Voltage at the start of data collection								300	volt								
2290010b-b891-49e5-84e8-5b08a361d2c7	BIGC.20190424.05.1.e-fisher	Voltage at the start of data collection								300	volt								
4853535c-e41e-4bb9-a0b3-241d4f933766	BIGC.20190424.07.1.e-fisher	Voltage at the start of data collection								300	volt								
def71a5e-3933-48ec-9cfc-a5e380a35924	BIGC.20190424.07.2.e-fisher	Voltage at the start of data collection								300	volt								
30174e08-0aae-45c4-975a-d248bb95fb3f	BIGC.20190424.07.3.e-fisher	Voltage at the start of data collection								300	volt								
c14f258d-b6f5-45c0-8277-be5ef92b6042	BIGC.20190425.08.1.e-fisher	Voltage at the start of data collection								300	volt								
248b0116-eff9-4ddb-bb12-92b587a2e4f6	BIGC.20190425.09.1.e-fisher	Voltage at the start of data collection								300	volt								
e46b8daa-d6ac-4956-afde-655789b76c6e	BIGC.20191021.01.1.e-fisher	Voltage at the start of data collection								150	volt								
4e34df82-9b47-4900-bab9-430bf2c22e63	BIGC.20191021.01.2.e-fisher	Voltage at the start of data collection								150	volt								
228cdc3d-14c4-4e15-ad03-4eb9e6b520a6	BIGC.20191021.01.3.e-fisher	Voltage at the start of data collection								150	volt								
96863633-8ea2-46d9-848a-618e5371ccb7	BIGC.20191022.04.1.e-fisher	Voltage at the start of data collection								150	volt								
23ed8475-ca42-4b63-a1b0-619cc60e6229	BIGC.20191022.04.2.e-fisher	Voltage at the start of data collection								150	volt								
086f5630-3efc-4338-a042-c23aed9267be	BIGC.20191022.04.3.e-fisher	Voltage at the start of data collection								200	volt								
b43995dc-99ad-4f46-be1e-6738535ec8b7	BIGC.20191023.05.1.e-fisher	Voltage at the start of data collection								200	volt								
4b3d50e9-8af4-455c-82dc-f6962d0d4fc9	BIGC.20191023.07.1.e-fisher	Voltage at the start of data collection								150	volt								
5284d093-3621-4fae-915d-d5f3027868a5	BIGC.20191023.07.2.e-fisher	Voltage at the start of data collection								150	volt								
8809ecdd-a8a4-4302-9db7-c41ac5d22089	BIGC.20191023.07.3.e-fisher	Voltage at the start of data collection								150	volt								
189fb473-333c-42f6-9fd8-0985e4eff6b9	BIGC.20191024.08.1.e-fisher	Voltage at the start of data collection								150	volt								
58a39ea0-2bd6-4a9f-9fd9-cadcc29cdd0c	BIGC.20191024.09.1.e-fisher	Voltage at the start of data collection								150	volt								
5827df54-da49-4a0e-86ba-4aba3c641c1d	BIGC.20190422.01.1.e-fisher	Frequency at the end of data collection								30	hertz								
d605e6bc-5e87-4149-ae5d-4be463427a14	BIGC.20190422.01.2.e-fisher	Frequency at the end of data collection								30	hertz								
8fd9a809-5c39-411c-915a-4d30e5a9cca0	BIGC.20190422.01.3.e-fisher	Frequency at the end of data collection								30	hertz								
bd565c03-5078-4c6e-abdd-bc2d51fdc6c1	BIGC.20190423.04.1.e-fisher	Frequency at the end of data collection								30	hertz								
941555e6-cf98-4c05-94b6-86038931b4fe	BIGC.20190423.04.2.e-fisher	Frequency at the end of data collection								30	hertz								
bef8b65a-cd87-459d-98ac-03465d7be825	BIGC.20190423.04.3.e-fisher	Frequency at the end of data collection								30	hertz								
a19f6af7-1394-426a-9846-a68a8c942206	BIGC.20190424.05.1.e-fisher	Frequency at the end of data collection								30	hertz								
697b9a2e-b546-4ecf-a54b-41957fa826f9	BIGC.20190424.07.1.e-fisher	Frequency at the end of data collection								30	hertz								
128556d7-53ea-49a2-b632-83425c1294fa	BIGC.20190424.07.2.e-fisher	Frequency at the end of data collection								30	hertz								
6f5d9a9d-8266-49da-892d-62fdf5c211a0	BIGC.20190424.07.3.e-fisher	Frequency at the end of data collection								30	hertz								
1af2ae40-24ec-4bb0-a9c6-eef4c211f6f5	BIGC.20190425.08.1.e-fisher	Frequency at the end of data collection								30	hertz								
6d2e27da-11b7-428b-8e1d-3939625c5207	BIGC.20190425.09.1.e-fisher	Frequency at the end of data collection								30	hertz								
b626c487-760e-47fd-99c5-51ca5c738959	BIGC.20191021.01.1.e-fisher	Frequency at the end of data collection								30	hertz								
9a3b61ef-4939-423c-93d6-e89f3881e1ed	BIGC.20191021.01.2.e-fisher	Frequency at the end of data collection								30	hertz								
3f02657f-bb48-41b4-9c93-c5623399220e	BIGC.20191021.01.3.e-fisher	Frequency at the end of data collection								30	hertz								
8c024547-cfec-4e9d-9c05-c6e65abf5681	BIGC.20191022.04.1.e-fisher	Frequency at the end of data collection								30	hertz								
f1ce5ec1-d924-4bfe-bcfe-ae66bea29462	BIGC.20191022.04.2.e-fisher	Frequency at the end of data collection								30	hertz								
4b602422-a2c8-42f2-9794-5387753b9dd4	BIGC.20191022.04.3.e-fisher	Frequency at the end of data collection								30	hertz								
80ecd991-7abf-4f78-ad60-07178184be4e	BIGC.20191023.05.1.e-fisher	Frequency at the end of data collection								30	hertz								
93523862-d98e-4d06-a9bf-416fd72d7520	BIGC.20191023.07.1.e-fisher	Frequency at the end of data collection								30	hertz								
b23bd566-cda9-4e74-adaa-ad166e96d2d0	BIGC.20191023.07.2.e-fisher	Frequency at the end of data collection								30	hertz								
21346c9e-88b1-4662-a1d5-a67abdce3f4c	BIGC.20191023.07.3.e-fisher	Frequency at the end of data collection								30	hertz								
071cd9b0-af71-4435-82f1-2ff1dec6f3ef	BIGC.20191024.08.1.e-fisher	Frequency at the end of data collection								30	hertz								
65a96848-7a23-4112-b472-89badb392a42	BIGC.20191024.09.1.e-fisher	Frequency at the end of data collection								30	hertz								
a58b3240-2063-4408-b9ef-f290bd054477	BIGC.20190422.01.1.e-fisher	Duty cycle at the end of data collection								15	percent								
7ae9c5c9-2bd8-43a8-af86-8cdadf7f7d2b	BIGC.20190422.01.2.e-fisher	Duty cycle at the end of data collection								15	percent								
5c6f3b55-f775-42bb-a64d-621bfd0d4cab	BIGC.20190422.01.3.e-fisher	Duty cycle at the end of data collection								20	percent								
9dca398d-e8f2-4784-ad43-8f3ccc62872c	BIGC.20190423.04.1.e-fisher	Duty cycle at the end of data collection								20	percent								
72d2e361-33dc-4032-b76d-7cb4c8facabf	BIGC.20190423.04.2.e-fisher	Duty cycle at the end of data collection								20	percent								
3bdc666e-673f-4e90-994a-126345baf4e7	BIGC.20190423.04.3.e-fisher	Duty cycle at the end of data collection								20	percent								
202765cf-4d64-46d1-8754-97b59b8b8ed5	BIGC.20190424.05.1.e-fisher	Duty cycle at the end of data collection								20	percent								
8d1186ee-f192-47fa-b7ed-a4ee4cdfb886	BIGC.20190424.07.1.e-fisher	Duty cycle at the end of data collection								20	percent								
981bf7d0-e26b-4f8d-9664-063e4b328243	BIGC.20190424.07.2.e-fisher	Duty cycle at the end of data collection								20	percent								
402f84c7-2351-4df4-a01f-6d62f61dbd88	BIGC.20190424.07.3.e-fisher	Duty cycle at the end of data collection								25	percent								
c1e00b65-2f01-4166-b8da-46af8dea4836	BIGC.20190425.08.1.e-fisher	Duty cycle at the end of data collection								25	percent								
9231f04d-1732-4cd6-9180-15fc07c86c9d	BIGC.20190425.09.1.e-fisher	Duty cycle at the end of data collection								25	percent								
27f65410-f715-45cc-a74a-d1163c62ea33	BIGC.20191021.01.1.e-fisher	Duty cycle at the end of data collection								35	percent								
41af344f-930b-4e4c-9679-67bf92a4f843	BIGC.20191021.01.2.e-fisher	Duty cycle at the end of data collection								35	percent								
ea425689-a6ca-4d7f-9c2c-706d0ff054e5	BIGC.20191021.01.3.e-fisher	Duty cycle at the end of data collection								35	percent								
6c8525ba-47cf-4984-af77-33f512116933	BIGC.20191022.04.1.e-fisher	Duty cycle at the end of data collection								35	percent								
070b62a0-f5a5-40f4-b7a0-7755f314915b	BIGC.20191022.04.2.e-fisher	Duty cycle at the end of data collection								35	percent								
cc6c92c9-a002-40c7-bfca-9aa579a1a0fd	BIGC.20191022.04.3.e-fisher	Duty cycle at the end of data collection								30	percent								
d34e300e-d6c4-42f8-aa4a-3abf49774cb3	BIGC.20191023.05.1.e-fisher	Duty cycle at the end of data collection								30	percent								
71697ab5-828e-4151-b0cc-8d146b581931	BIGC.20191023.07.1.e-fisher	Duty cycle at the end of data collection								30	percent								
d0e723be-9773-4e82-81ea-e633a87e9a42	BIGC.20191023.07.2.e-fisher	Duty cycle at the end of data collection								30	percent								
5f1b6824-e937-437e-92c5-f7a541e4a3c4	BIGC.20191023.07.3.e-fisher	Duty cycle at the end of data collection								30	percent								
5c70d052-7e9b-4a05-bf27-eede2c87d6d7	BIGC.20191024.08.1.e-fisher	Duty cycle at the end of data collection								30	percent								
77ca3df8-777c-4eb3-8fc4-778900d05ff0	BIGC.20191024.09.1.e-fisher	Duty cycle at the end of data collection								30	percent								
e3086ab5-ecac-4841-a3db-f9954b1e5521	BIGC.20190422.01.1.e-fisher	Voltage at the end of data collection								300	volt								
2c77f0b3-00f9-4701-a9da-0f03fed7ac86	BIGC.20190422.01.2.e-fisher	Voltage at the end of data collection								300	volt								
7ea416d1-1530-4d44-909e-c28ff76cbd53	BIGC.20190422.01.3.e-fisher	Voltage at the end of data collection								300	volt								
ae24a4fd-8c3f-45b9-9203-6553efb11f18	BIGC.20190423.04.1.e-fisher	Voltage at the end of data collection								300	volt								
41b3332b-a9d4-4800-a9fd-b938c53edc5c	BIGC.20190423.04.2.e-fisher	Voltage at the end of data collection								300	volt								
d8c44a21-2ff2-4cb1-8609-ef0dc7e91415	BIGC.20190423.04.3.e-fisher	Voltage at the end of data collection								300	volt								
17f510e0-212e-4d4b-b547-c65da6122957	BIGC.20190424.05.1.e-fisher	Voltage at the end of data collection								300	volt								
9755806c-8f2e-4155-ae8e-31d16a03c087	BIGC.20190424.07.1.e-fisher	Voltage at the end of data collection								300	volt								
0003994e-4cc3-4774-9e66-558a011449f7	BIGC.20190424.07.2.e-fisher	Voltage at the end of data collection								300	volt								
1a4045be-3566-4e26-88c8-86c6e31eb643	BIGC.20190424.07.3.e-fisher	Voltage at the end of data collection								300	volt								
532c08b2-8dd7-4d9a-bb4b-cefed855fab0	BIGC.20190425.08.1.e-fisher	Voltage at the end of data collection								300	volt								
8bce4c23-42ce-4f44-a4a7-e33d2a95e139	BIGC.20190425.09.1.e-fisher	Voltage at the end of data collection								300	volt								
a2712bfb-ee64-434f-836f-70c1ec9f01a5	BIGC.20191021.01.1.e-fisher	Voltage at the end of data collection								150	volt								
c0ed7309-cfcc-4739-a600-eb23c60eff26	BIGC.20191021.01.2.e-fisher	Voltage at the end of data collection								150	volt								
65bee762-4bf1-4e2c-96c2-908dd39a2b2c	BIGC.20191021.01.3.e-fisher	Voltage at the end of data collection								150	volt								
796d9437-ab32-474d-a457-19ff88c821ff	BIGC.20191022.04.1.e-fisher	Voltage at the end of data collection								150	volt								
2c02c629-5e4b-4ec3-b2b7-5d5ef87a3b2e	BIGC.20191022.04.2.e-fisher	Voltage at the end of data collection								150	volt								
6d638e49-5368-4d80-b602-bde9d330f990	BIGC.20191022.04.3.e-fisher	Voltage at the end of data collection								200	volt								
7b9a37da-a58f-4850-84db-568b31883140	BIGC.20191023.05.1.e-fisher	Voltage at the end of data collection								200	volt								
ed12c67a-5efa-4f60-ae26-31580039104c	BIGC.20191023.07.1.e-fisher	Voltage at the end of data collection								150	volt								
dc85e1e1-931e-4f7c-bee4-1408dff579ea	BIGC.20191023.07.2.e-fisher	Voltage at the end of data collection								150	volt								
8701dcb0-c9d9-4181-9bbc-642c9e3e9159	BIGC.20191023.07.3.e-fisher	Voltage at the end of data collection								150	volt								
f4688013-99d2-4e6e-b7a1-03dc9d9963a6	BIGC.20191024.08.1.e-fisher	Voltage at the end of data collection								150	volt								
f1eced0c-5684-47df-8194-893058f3a81a	BIGC.20191024.09.1.e-fisher	Voltage at the end of data collection								150	volt								
363277eb-0d2d-494b-ba02-9800a0533bab	BIGC.20190422.01.1.e-fisher	Operational time of the electrofisher								4026	second								
d5aa755e-eb34-48d9-920a-7ff6e20a8794	BIGC.20190422.01.2.e-fisher	Operational time of the electrofisher								2263	second								
694b4541-64d5-4861-85f2-9a615dbbf951	BIGC.20190422.01.3.e-fisher	Operational time of the electrofisher								2611	second								
48ae6e7f-5c71-4822-8e85-5a0a68ffd0b9	BIGC.20190423.04.1.e-fisher	Operational time of the electrofisher								4601	second								
8cfced87-528e-4caf-a11c-70b932479f40	BIGC.20190423.04.2.e-fisher	Operational time of the electrofisher								3771	second								
83c894b2-bf78-434b-8d23-983bfebb844c	BIGC.20190423.04.3.e-fisher	Operational time of the electrofisher								3416	second								
b25a7353-077b-45a6-a237-068cd2b89804	BIGC.20190424.05.1.e-fisher	Operational time of the electrofisher								4218	second								
172bcf31-187a-462c-beb6-430c330f88ec	BIGC.20190424.07.1.e-fisher	Operational time of the electrofisher								2266	second								
955129fe-2485-437a-ba6c-3aac768f5121	BIGC.20190424.07.2.e-fisher	Operational time of the electrofisher								2186	second								
8a2a7844-d966-474d-a804-13a7c2317e41	BIGC.20190424.07.3.e-fisher	Operational time of the electrofisher								1950	second								
bd461520-bc04-4da4-93e9-86ffc97a0911	BIGC.20190425.08.1.e-fisher	Operational time of the electrofisher								4830	second								
ca38deab-7556-48bc-9de3-ddf528d360af	BIGC.20190425.09.1.e-fisher	Operational time of the electrofisher								3915	second								
caa35e8e-2414-48fb-8976-ed84692f29d6	BIGC.20191021.01.1.e-fisher	Operational time of the electrofisher								3473	second								
8193d5d4-7a32-4fff-99c8-6c4c2c439fab	BIGC.20191021.01.2.e-fisher	Operational time of the electrofisher								2430	second								
20a6a618-3772-44ad-807c-a4fff88c3853	BIGC.20191021.01.3.e-fisher	Operational time of the electrofisher								1917	second								
435c4e13-6fcd-41f0-b09b-2f9704ae5d26	BIGC.20191022.04.1.e-fisher	Operational time of the electrofisher								4625	second								
1cf45e9e-1dea-4919-9ed8-e36f7a342e68	BIGC.20191022.04.2.e-fisher	Operational time of the electrofisher								3376	second								
bf8888fd-aa94-42ab-86e1-6c515a802e0b	BIGC.20191022.04.3.e-fisher	Operational time of the electrofisher								4250	second								
6009a703-be43-4e17-8473-bcb30000f88b	BIGC.20191023.05.1.e-fisher	Operational time of the electrofisher								4021	second								
a182dc33-2d3b-40f8-8b48-0e98ec220bea	BIGC.20191023.07.1.e-fisher	Operational time of the electrofisher								2530	second								
5786af58-0eb5-4de5-b990-9b08c6386102	BIGC.20191023.07.2.e-fisher	Operational time of the electrofisher								2858	second								
ce99adba-72d2-454c-bcb0-8d27632a79ea	BIGC.20191023.07.3.e-fisher	Operational time of the electrofisher								2120	second								
fc697ff2-0de4-40ee-882a-8985ee838633	BIGC.20191024.08.1.e-fisher	Operational time of the electrofisher								4817	second								
0e102a21-e3ae-4959-9be3-f897e7b4e05e	BIGC.20191024.09.1.e-fisher	Operational time of the electrofisher								4228	second								
ff6d50bf-e40f-47de-b739-82a3928ab0e1	BIGC.20190422.01.1.e-fisher	Number of times the settings changed								3	number								
03a3c074-1dc4-4e20-86f4-e7541f652533	BIGC.20190422.01.2.e-fisher	Number of times the settings changed								0	number								
c816a706-e5dc-464a-a8fb-a27c952fa037	BIGC.20190422.01.3.e-fisher	Number of times the settings changed								0	number								
5238f862-c2f7-47a2-b1b1-1052d98441d5	BIGC.20190423.04.2.e-fisher	Number of times the settings changed								0	number								
340a4956-9b3f-43db-b6f6-987060e8fd97	BIGC.20190423.04.3.e-fisher	Number of times the settings changed								0	number								
e408d524-684f-448f-b1c8-a41737018f45	BIGC.20190424.05.1.e-fisher	Number of times the settings changed								0	number								
f4d1e3c4-b551-40bb-a66a-9019e34bebf6	BIGC.20190424.07.1.e-fisher	Number of times the settings changed								0	number								
e6019d71-e434-4f89-b36d-1cebb8d19b82	BIGC.20190424.07.2.e-fisher	Number of times the settings changed								0	number								
