assertion_id	occurrence_id	assertion_type	assertion_type_iri	assertion_type_vocabulary	assertion_made_date	assertion_effective_date	assertion_value	assertion_value_iri	assertion_value_vocabulary	assertion_value_numeric	assertion_unit	assertion_unit_iri	assertion_unit_vocabulary	assertion_by	assertion_by_id	assertion_protocol	assertion_protocol_id	assertion_citation	assertion_remarks
bb1a8b5d-9788-49ba-b68b-957873e879a8	c76b181d-9002-4334-90ff-55a6e8d244cc	Number of the specimen					29												
b0cbe0a5-e5e3-4640-b661-5fcbeafa88da	97ef8d58-2e63-40e0-af5d-298e7bee6fec	Number of the specimen					32												
e15981f3-79ec-4a18-a904-132c0d883dc1	efa4ddcb-49bb-48df-9701-59db2d0630fb	Number of the specimen					1												
c98a9ca0-fb96-4400-854a-dff9a9846357	4e745518-d042-4054-9afd-86439328ef5a	Number of the specimen					8												
43503d0b-5371-4b72-87a7-f969e3242fb5	a2b6290c-c1ac-4605-ad5e-a99101552833	Number of the specimen					11												
dd8eede6-350b-4aa9-870c-9839ae63ff12	7a07bae8-5130-4742-a8c7-37f011f45bd6	Number of the specimen					9												
c79321ed-1a9b-4be6-b21d-8d6b2a538864	b9cf56df-328f-4d25-a407-05b8cacbd190	Number of the specimen					24												
a507a163-b602-4f86-8a45-9c01655025cb	6799b7d4-3b92-4d60-93a1-66df9519eb1e	Number of the specimen					31												
f74d46f2-f98c-4667-a250-5694cc0256c1	00d2603e-6bc7-4853-9900-6ef30da228bb	Number of the specimen					25												
9df95318-9bc2-43a7-9fbd-9543763b75ff	54072854-eb6f-4376-9e8d-8613eb414d34	Number of the specimen					18												
54629d6c-b6a9-48a2-9d6a-bf42b17e6f54	03603582-ae8f-4710-a2b3-7fe703d93834	Number of the specimen					23												
73a124bd-7d0d-4f7e-b80c-a3a17f902934	5f6bf619-5dd0-46c4-b1c0-5486ebae7e4a	Number of the specimen					19												
420ca5d5-bb2c-45c7-8996-751cb0773d66	25ce7629-4321-47d9-ae51-90c2a207318e	Number of the specimen					12												
7200d989-8e0b-4057-aefd-13f63d26b5b9	f7790ef1-06b0-49e5-abcc-4b9654db490d	Number of the specimen					6												
a4558c32-a182-4771-954f-00908215241f	cb74d5b1-ff6c-40d8-b97a-09765d14bc7c	Number of the specimen					25												
7f0ec7fd-6065-4e58-9350-dcb07bac3e37	93f1f93a-9e74-4d36-9c65-90f71dcf3c84	Number of the specimen					29												
3033584a-1a42-4c6a-8978-00f7b404ca66	78ed5420-088e-45e4-8b91-e3c3217c8a32	Number of the specimen					28												
8021f050-643c-4e25-83e9-1d3bcf90543e	689496f4-ec4f-4a2c-876a-3bf0359d6736	Number of the specimen					18												
04eb3e79-660e-433d-9a48-23fc638b6114	0a0f1119-efb3-4d3d-897d-138c8a429fd7	Number of the specimen					21												
ddbbf9f5-a88e-4db2-a6bf-b5baa19aca8b	566e390e-cedd-4086-9986-6a661972a767	Number of the specimen					8												
9ea34ee5-57b4-4c32-aa71-9554ecc802e5	b4cd83a2-28df-4f0d-99ad-9695cbac7eac	Number of the specimen					13												
286fe709-6ff8-4414-b4a2-73b1a3a890b1	89afbd39-01d7-4792-9ae9-b99d9fac38b7	Number of the specimen					31												
6a096ddc-9ae5-4594-884d-e84d49cc6f15	a042ef94-1bf3-4613-aade-fbe0956a7b2d	Number of the specimen					14												
9c21032c-e0a2-43c3-968d-62928e1a11ab	6c3855bc-e941-46df-8503-e200f3662bea	Number of the specimen					4												
bf39e8e5-23d4-415f-876d-e61754b74827	ff36ecb7-359e-4400-afdc-3c4b1937cdd7	Number of the specimen					20												
ac2b039c-4f7f-4608-bb7d-2b693c7e1ccb	1cc67a7d-994b-4114-9d3d-120fafb569fb	Number of the specimen					15												
35e95a0c-2340-4657-bb68-8736d5fdb6fa	2e3d023f-2a45-40c4-8403-2479a7a4c811	Number of the specimen					33												
661aec60-9dd8-4f5f-bfe2-d09a8e04804e	c39da64e-a6ac-432b-84ac-bc3577c395bc	Number of the specimen					11												
96d02b9d-d722-4556-bc5c-f33fb17eb7a7	e90396df-f073-4eb9-bbb4-b81583202233	Number of the specimen					9												
ab95b60d-d94d-4e43-a3c8-3f1c4980b572	7d85e1a6-58f1-45e0-8a12-17092d96f576	Number of the specimen					17												
0c8df8f3-9350-4087-9acf-bd0e1f54b864	73f70b03-8f5b-4cf3-bd70-e0abe7e7a89d	Number of the specimen					10												
470c78af-31f5-4df3-8ab3-22060318ad22	8b4704c0-b32b-4f53-9b8f-5ad884f3f561	Number of the specimen					7												
b1ff7267-3656-4d03-9e51-92af7880d188	b45eea2d-dc09-46af-b058-606eb6632dc4	Number of the specimen					30												
9554b968-4dce-4cf5-888f-abbc56902f39	1d91fca7-2ea0-4cd2-8059-8a4546604bf0	Number of the specimen					3												
fa7d3366-305e-4804-aacf-76ca3498c243	0b438113-51b2-455f-8692-2bc7beaae39b	Number of the specimen					1												
e0a9bd3f-a8e4-4be0-81fc-ccc7777ca4bb	e775557b-b1c1-4567-950c-2d058bd89923	Number of the specimen					27												
6f0fa046-1e7d-41c6-9cff-8b761e7638de	424c9731-ae0b-4ce0-973d-d539faffcc25	Number of the specimen					5												
dd63f286-e011-439b-ac5e-69dc10b95447	b98d7cde-22fe-42bf-8735-5936cb5a8f02	Number of the specimen					2												
72b48aca-5049-4937-b488-325e6673c30b	c1fb1d20-dc9a-4d7c-b372-01f2ea49b32a	Number of the specimen					16												
b567c670-f56b-4f1e-9d64-6b9357ab26dd	ea29c7bd-d8d0-4af4-b853-3b354567c171	Number of the specimen					22												
7e69ad10-dd21-4acc-9b50-a2a3b09006da	2cbfda83-fb1c-497d-a8da-001b932616ec	Number of the specimen					26												
99a33928-b24e-423a-adf2-d6f7e18927bc	ff8f29cf-7016-4d9a-8564-da6f53aa4b86	Number of the specimen					32												
8f4ff32f-afba-46c4-a682-08897ab55d78	1a32f1ae-528e-4b63-800e-5d8892f0400a	Number of the specimen					24												
3ef98e0f-f70a-491e-b8eb-739e1948c608	a406db3d-1039-4d14-a251-d2cce9cdcb15	Number of the specimen					23												
96c4ab8a-1c63-40b1-8a60-7ab75577ad60	660d071f-22b8-4c2e-a5fd-6dd7326c2f77	Number of the specimen					19												
b0ef7faf-44e2-4b81-b53a-dfa541a7e3e2	507297ba-f58b-41a3-80cc-b5b264e35c4e	Number of the specimen					30												
942cbc61-bfbe-4e12-b516-8079e4ad3e92	f1c3cc87-b157-43d7-9e29-2e01e4b89ef5	Number of the specimen					10												
14adab57-da18-496d-9816-2bef4aa7112e	677e7a56-4c2b-4e13-81d9-8f6d75df8fbd	Number of the specimen					43												
15e52dde-3c9e-49a3-8526-71bf838296f3	ee33e4ef-bbe0-4c06-a738-da9e2bfa94d0	Number of the specimen					33												
3fc39b1e-c07d-4eda-a7c8-bd519e3868cc	2a725d86-a7d7-40a6-a927-905e0c604437	Number of the specimen					42												
6bc23ffa-7ba1-477a-9dd1-21db74a9d71f	78cce41a-29d2-4eda-a949-bebb852dc1e3	Number of the specimen					49												
88f23ea1-d9af-4edd-b955-b0dd3c043a4b	0f3fb4f0-45a6-41d6-9d8f-b711bc9f11f3	Number of the specimen					47												
037581de-b6e8-4231-9e61-906e65678350	6c4c2ea6-3647-4134-9a45-7976fb0ee053	Number of the specimen					20												
4df2d2dc-18c0-4125-a624-189dc857bd4a	72f4bca7-1f44-4749-a56e-86fc9877758b	Number of the specimen					26												
830db280-0c15-416e-8adf-865541665d08	7c3bddf7-6bb8-4105-abe8-7f308c468440	Number of the specimen					51												
508b4445-e7ae-4288-8a02-696c1f8684b2	41008eaf-4a52-4ea2-bf8d-aac55b4ec26f	Number of the specimen					48												
c2ae0832-f94a-4c06-b5b1-9ef9de56629c	479d5dd4-9888-417a-8e5b-077de899e5b0	Number of the specimen					12												
1322ecee-cdfc-40e7-b2fd-c98d8b50065a	366e12ef-b2af-461d-bd1e-669f88d001f7	Number of the specimen					34												
0a7ac270-8655-4ee8-a425-8bf2bd5ea693	6f284bf9-3c4d-4b8f-901f-3bcc1113e508	Number of the specimen					28												
8f6d9509-dc7e-4774-9e25-2d84e3faddf0	63005517-8768-4147-b57d-606a3ed64bb6	Number of the specimen					17												
b5406d2c-da9f-407d-9b2d-8edb985a69f2	38f835d5-d7c6-464d-a610-231b5549aaf1	Number of the specimen					54												
a90913e9-d827-4136-9c30-e36692c2b2d9	44efd5d9-26b4-47e6-ae46-e3eb56f73e70	Number of the specimen					6												
a7116d76-fd3f-4579-a058-afa78aa2d66b	492463db-b554-4f95-ae31-f115fcfc0d4a	Number of the specimen					13												
2663591b-2ab9-4f29-bc35-381008333c3f	6366d665-00f5-4830-a929-8df28c631f70	Number of the specimen					21												
803cf31e-3cb7-4866-bc28-6324d390151c	cf55d4e9-37f5-47ab-9736-2f4694fc369b	Number of the specimen					29												
9f2dd43a-e237-4b21-a0a6-a10d60871f22	806ab857-c73d-4f7c-b4c5-6b1c4226f5f6	Number of the specimen					40												
2febc54a-59c9-4635-b397-3c9e1a159f46	edc98c14-0bd9-451a-a624-fb36f4762739	Number of the specimen					25												
05b3a814-cfa3-486e-ae48-0ca34479712e	f0d771a6-97d4-43ec-ad87-fe36fa6ec086	Number of the specimen					9												
26a6d1e7-dbd4-4a6b-a71b-dc54a56f93a1	95f99a09-e8fa-415d-860c-7a6e195490db	Number of the specimen					2												
6f855a31-92f7-4840-b592-8619892e57d5	7490928f-1b4a-4957-86ce-40f2f35b073f	Number of the specimen					36												
c46b01b8-9e89-418f-a21b-a4455f914ace	78d42648-79c9-4f37-a413-e22db600c31d	Number of the specimen					38												
bc57d9cd-b578-4afd-8592-f38b7ee65780	150822b3-171b-4b16-a17e-4bd2cf18858c	Number of the specimen					50												
9853dcbc-3643-4872-9eb0-c92b3ec06cf1	e209c6d9-f6ba-49fc-855e-cb1a3795f2f6	Number of the specimen					27												
3684b01a-d574-4749-aeac-baa0cf5fb638	4a89f48f-8e44-4405-ac66-0024b228fd15	Number of the specimen					24												
bc4a2658-1006-48fe-b918-cb1fc740d1db	25f8d9fe-3421-4fcc-8d3b-83eb524764c7	Number of the specimen					14												
d17d9c60-da9f-4bc6-a28f-8e3e593c75fc	e94da231-497f-4829-a900-e939319e8521	Number of the specimen					4												
2513991a-c802-498d-b3c6-9c2e549117be	5c0cdc13-d0b9-43aa-b6d9-571b93bf69bf	Number of the specimen					16												
0723343f-9e83-4cd5-a935-19ff2e4999cd	3fc4dd89-8f84-44b0-b548-d2748c37dea8	Number of the specimen					1												
06e81340-faec-4baa-90cb-f075c393309d	a0c2b225-25c9-4fa0-ac65-48324ebc3354	Number of the specimen					32												
97ff8411-847a-442e-8d22-55de16913fa6	1d891c3d-86bc-41ad-b8df-39c76162f6dc	Number of the specimen					39												
0d2ca140-480c-40b4-83ec-541eb2c0e6c7	de7e6881-973f-4a4f-90f5-7c59f377f097	Number of the specimen					35												
28f89d8b-e245-48e2-8922-effe3f568ee0	edbc5f04-8edc-4950-9423-d60c73d373ef	Number of the specimen					18												
c26689ac-db40-4ea1-b8b2-c41dd122300a	9d25e514-fa7c-431e-a4cf-f617adce3e07	Number of the specimen					11												
0b143c4e-76af-47ac-9c0f-b27ab4d0a5aa	37c842f1-15d7-4405-8e9c-3463aeabc491	Number of the specimen					8												
9beb6bb2-0f71-4c8f-b702-fbe0d4995ba4	2763089a-f326-4724-8ea3-c11ad82f1e0f	Number of the specimen					44												
7b81008e-2419-45f2-b8ec-1a7887de16d0	b2a81961-89c8-4395-b2d2-5f8ccb171b78	Number of the specimen					45												
74d47e3b-f3f5-4961-a50e-7dc0b83f1265	7ebe0757-110c-49f3-855e-94112d5a38e0	Number of the specimen					7												
85e020bd-23bd-43fd-a40a-3692eaa6a7e2	5d697fc6-8acc-42ab-aaab-e09d002c5348	Number of the specimen					52												
c5d4e337-1b41-4811-8846-ffaeb2b3fa7c	3d5580be-f95e-46da-8287-c133e977a4e3	Number of the specimen					22												
20d95519-3bd8-458f-af93-3d73dff4b416	84962f21-68d2-4cec-b365-b290d9eed172	Number of the specimen					46												
9eec8327-ff8d-49bf-abe4-50f73dc80654	eebcb628-f587-4378-9093-65a151816c87	Number of the specimen					37												
ea56a14e-d555-48e6-94ea-4270d06633e9	e6063658-1c88-4738-87a1-3823a92901f0	Number of the specimen					53												
7ec1dcce-2d5d-4521-9aca-8ebc86322947	46c5b4a9-5029-4e2d-a59e-fe2a4cbb68d1	Number of the specimen					5												
c7faf383-0da2-45f5-89ce-0b049284761e	e23f210d-c957-4d98-9c01-7ecc0fd0a072	Number of the specimen					41												
6df7cf7b-5777-4989-b1db-12faf142892e	938c75a3-a0cf-42c4-bf2e-cc3e7ef93c79	Number of the specimen					31												
e6bd5368-ab74-4dfc-a7a1-945f12a947c7	4c257c9e-6f2c-45aa-a4fe-97e9f37ceaac	Number of the specimen					3												
3a0f9e96-52b9-4111-a61d-b7da40f95b0d	fee345ec-84d5-4e7a-8021-797efa0336a2	Number of the specimen					15												
224f1d31-0569-4cf2-b550-48f6384a2ca0	9d4186ad-c8bf-4976-88f5-7e0cccd12a22	Number of the specimen					5												
56a7e278-b888-4457-8de6-bd65f8c2f8c6	0053f79d-f1bf-4732-a236-1d7d795a30ac	Number of the specimen					9												
4ce44be3-b9c6-46bd-8054-eed14cda29d5	202c87d9-9357-4890-a305-270b66ca4219	Number of the specimen					7												
9065971b-e1a2-4a70-a447-d2482cd64844	fb801f07-c442-4bb6-92ee-f769edc72d45	Number of the specimen					3												
3a425263-c760-4950-b95b-d18b64da6b2a	92394657-9366-4fa8-bfc0-b2bfc90a4e63	Number of the specimen					2												
baf470af-c98b-47d0-8f39-c0937c716ccc	248ce982-1a3f-4770-86ae-9c2393af02c5	Number of the specimen					8												
03ceeaa4-f854-4611-bed1-73b0221636db	11ce178c-711a-452c-a212-48f92d5daf83	Number of the specimen					1												
bbdb43da-6957-42d4-8923-ad1d2c5db6d4	55c90f13-e750-47cd-88e6-218a39d038d8	Number of the specimen					11												
e714d848-1e35-419e-924c-b539f3139853	9e2b381b-e5ec-4c29-abf5-afa778d52b45	Number of the specimen					10												
66161fc6-2732-40f0-92da-8e159597f1dc	b0f5347b-789a-4a0c-90c1-512df5dce128	Number of the specimen					4												
3507f979-67c7-4a65-9809-9e388852dd6b	976f0635-ac22-4fb8-9c5b-e05a5f6d9fae	Number of the specimen					6												
1a52c617-1731-439e-a425-f7bb8822330a	5f295c8e-5e67-4415-85fa-a6d0a8ad388d	Number of the specimen					8												
8a227c3d-8a9b-49a5-9b31-80032a45bd1c	37704ba1-10dc-4864-a277-1602a2db8062	Number of the specimen					5												
52da7332-b456-48e4-aec8-cb202febfe7e	9dfb1017-c260-47e8-b5f6-2a24a7e9c49a	Number of the specimen					6												
efae5c06-899d-443d-96e1-2ca5504af297	f1d3fc1c-218d-4f35-b24b-ed267cae5848	Number of the specimen					10												
96f2a167-a165-47b2-bf45-58b6900dca9e	005ccdeb-cb22-4256-ab6c-377c4a5f3286	Number of the specimen					7												
4df40e3a-0e50-4dc0-abfb-1ba7a5c5209a	fb8eeda7-f2ea-475b-b3ca-1955891777b2	Number of the specimen					1												
6c58f728-8aa6-4c89-bab1-bbf638a2343c	65040d34-0c8b-4b30-a402-cf52190ae9fe	Number of the specimen					2												
e6056eae-bf5d-45e7-85f9-7891d8c4e2ee	aa62b9f4-b88d-46b7-9cd6-52599256e478	Number of the specimen					3												
1cf86b48-02a8-44a1-b2df-fb73195ee1f9	b63ca245-e8cb-4af7-96e2-a64eb7aeb1ec	Number of the specimen					9												
25ebe23e-2cb9-4b58-b0af-d347d430d890	9fb04e5a-7a95-4197-a7a4-ce828bf36d90	Number of the specimen					4												
0b6c94b2-3af9-466f-9ba8-e2b633a9c5f4	067b44c6-bae0-4b8f-b116-38615a2839e7	Number of the specimen					24												
c68b5eb0-44c3-4eed-ad32-0c1cd9ad5d50	b0ea0447-21e7-497a-8242-963d326f6523	Number of the specimen					55												
967bb02a-5f9d-457d-a989-c4fdc9460f8a	b93082a8-9f73-48a8-9862-3b25b8b6f58e	Number of the specimen					45												
a1649521-c5ce-4037-a112-742754213036	1fb61b4e-562b-4401-8fe3-ddd207b6ef44	Number of the specimen					48												
d2d66e02-6a50-4f35-9fed-94c8f5cd8121	9e1df244-ba30-4d17-8f99-50975b83d3d5	Number of the specimen					50												
1f05dd59-9af8-48fb-9ef2-f1070ba6f6e1	7848f4fa-0516-4bfe-9eb5-a208172678df	Number of the specimen					12												
2ad3944b-7631-4e30-aa67-204df1b1eb50	9ec08e08-1b64-46a8-9e8a-30302a52e686	Number of the specimen					6												
d1f3d75b-5305-4943-8d3e-cb8e19c1fd51	85c3dde8-0a18-4186-8d53-5bf255dfa7d6	Number of the specimen					13												
064cb9be-ca96-4eee-877d-bdf9bf58d8fd	960c0889-0264-4974-832e-025886bd01e0	Number of the specimen					18												
a6b3426f-2e4e-472c-b948-5a68c40ab17a	a0f8893b-d52c-4106-8969-4f81d8e83519	Number of the specimen					10												
4681e4b2-e657-4d1e-8ed7-0ecb00bdf2b7	a213b180-8ce6-44cc-8049-a9f0673a8f43	Number of the specimen					52												
203e4884-468c-4180-8ae0-7caeee619c4e	6197b799-b878-4c57-845e-94165bc75634	Number of the specimen					23												
aa83e79b-4ca9-4887-924b-9598aa2dac6a	d5617e04-3c9f-4855-a896-88adbb099b90	Number of the specimen					11												
0f828902-9bd4-459d-93e1-7d9c7ef460cc	8e09bfe3-5d90-4600-a05c-e3f9615f9cbf	Number of the specimen					9												
b5c744ec-201c-489d-aa4d-1c87924d9fd7	e82dcc26-2781-4ce6-b3d7-64e1db9dd225	Number of the specimen					41												
11eaae77-852c-4078-ad8d-27d1eb5147d5	8bd031a8-9c8c-492b-b4c8-9c49ebb70f6a	Number of the specimen					20												
ddca0f75-5c36-433c-aeb9-059bf6a34eec	951b1b53-2aa9-4594-8983-94e484f64bda	Number of the specimen					2												
a0734e8f-c6fb-4804-a29d-92fd9bf72e9c	9a3ec8c9-da26-46d8-89ae-f0af01c39fa7	Number of the specimen					19												
d04f88d1-b4b5-4036-bf8d-7053857e1de0	f361c2df-6542-4d92-ac53-485d59ad888c	Number of the specimen					33												
a52a6131-d96b-4e55-844e-7511e55fc901	ffff47ee-26c4-458c-ba0b-4c53778d7389	Number of the specimen					15												
984d08f5-4602-454d-8bdc-e0a97612d7b5	28799933-d035-4344-8497-4366ef3eab6d	Number of the specimen					32												
00276e11-cd36-4191-9de4-bcd4ef37dba1	573c5e95-f3ca-4e7c-87b0-31c9fe84f7bd	Number of the specimen					17												
186f7c01-ef64-40df-bd84-b96b1d4fac04	5d8d3312-8131-4baa-ac07-3fd9e5ce31c3	Number of the specimen					34												
f15740ca-6d82-4bb4-a6b4-38bd9381e895	b98bb051-1271-4520-98fb-2a7d7890a257	Number of the specimen					22												
a3e62700-9b83-4cd0-b814-8518b4c5af92	938c4587-697f-4c45-a3c2-6920885a1163	Number of the specimen					39												
1591f06b-5f36-4563-81cf-c536f456cde5	7fb80996-dd63-4a7d-9ca6-8a0417d9cff8	Number of the specimen					3												
9985dec9-27e5-4464-9716-f2f4e3b6b7b1	3373bb6a-e27b-488f-af3a-61f4e583df2a	Number of the specimen					49												
ab9b57fc-8910-403e-b59f-fa2657aa3063	5e8a5f54-fc51-42c3-a0dd-2a10d8c3e801	Number of the specimen					54												
7f2aa2d9-6f61-4911-836c-aa1d581f0204	c7729078-1171-4d67-98c3-2f8ed49cdc3c	Number of the specimen					37												
8717f36c-54da-4438-87d1-c234bd8417a7	217b6936-a9ab-4237-b81f-6d0771cd3934	Number of the specimen					44												
ef47ef8f-4294-4c59-b0c8-1803b347e2c5	99b7549f-f211-4689-a46d-87b4e7c12c2b	Number of the specimen					35												
19c3484a-1e78-4d01-aab3-9ba2120b08f9	21fa2078-2247-4a75-b454-9d2596aab2a6	Number of the specimen					25												
b77792d5-0166-4744-953f-39c8e0b3cafc	bf416321-5961-4f2c-8d20-cb99bf0872e9	Number of the specimen					53												
1a198e88-4201-46c2-be1d-5e201cb8be36	3a1d70d3-dd6d-47ad-ab78-b7d449335630	Number of the specimen					42												
8bd92e9f-3993-446b-ba65-92bd55e4bcf3	c4f811c7-69a8-41dc-ad03-ab8e59c0facc	Number of the specimen					46												
eeb633a2-d487-4c4a-a288-b3bec1e80116	f99e822c-c2c1-46dc-856b-92281c2ab948	Number of the specimen					43												
53fee7f1-549a-4668-b03d-4c7ad4484556	dd213de9-8849-437a-ac73-9b9faea4d4dd	Number of the specimen					30												
981d7707-e018-4ce8-aa4b-066bfa686b0c	897daa74-5708-4afe-9d6a-9df8c911d4b5	Number of the specimen					21												
fbd6b717-0483-4aa5-9344-5a83997f24ca	e52d0a16-c3b6-4f83-a7df-39d916455be3	Number of the specimen					1												
989928c6-7056-4cdf-a0b0-7d6e17684bbd	485ecec8-bec3-4fa4-90d7-837ec460de3c	Number of the specimen					27												
9e6a699c-d567-44fc-9b7b-fc8f36726dd2	0528554b-9eb3-4e64-b08d-272285c857b5	Number of the specimen					38												
b7fa4d3c-5712-463c-9331-4f3d1e3e760a	f861ae28-e1a5-473b-ba7b-88740dc62a1d	Number of the specimen					16												
a6bd088f-0947-484b-a611-6f634106a8b0	d81aa5c4-798e-452b-84c7-58f89c39ab3d	Number of the specimen					4												
d20b05b0-517e-4ade-b31f-79670c26faf2	4a75ef5c-6da3-4de0-8a3e-514b401d81ab	Number of the specimen					29												
b065ac47-3963-4e84-85e4-963a8c72c9d1	8b2c4195-dfb7-4f21-96de-e56fc10d2e94	Number of the specimen					8												
df82635c-50a8-4dea-866a-6b4fe28c2125	2c196179-b231-4207-bd2f-d228d2402073	Number of the specimen					47												
460ad703-f2cc-4946-a93c-05e3679849e3	5fb49ce0-5ca6-4751-a7c7-0734c44487e1	Number of the specimen					14												
8ddd8254-b554-41da-ba77-326b5b2369d2	c24d32f8-a198-4059-8315-f237f31ad1c7	Number of the specimen					36												
e4f81a31-bd28-4ee5-a945-790cfe5f1903	9c72ada0-0e23-46a1-9f5f-1daf8d179440	Number of the specimen					26												
0cb6eaee-fee4-4c81-ae8e-fc3a332cabd2	18bd6024-5853-45c2-9c5d-a40679a7996e	Number of the specimen					28												
85b8c7a9-b9b6-44d0-bb64-e43f609706fc	5b14010b-7097-483c-9f69-cc0efc0c6eb9	Number of the specimen					5												
013fbcff-7a08-4207-9ea4-f644a907e2e9	360725fe-7822-4cfd-bb34-1a82049496fb	Number of the specimen					31												
9726be6e-62ef-4e04-9778-8df98f20ecd8	6ec955b3-696b-49d5-ae21-f93c4e8855c2	Number of the specimen					40												
a1612b48-27aa-4ce9-a4a8-13400bf647f6	3930922d-6a72-4206-819f-444dc2d36be9	Number of the specimen					7												
907e1f7e-b77b-48cb-8e5f-d7d6307ef6f9	b2f88573-a992-4815-b099-c307f8f1754d	Number of the specimen					51												
6f7b3c71-42ab-4d54-9b82-24c66d6b548c	49528ac8-4b14-401c-9d60-db92bd59edf6	Number of the specimen					15												
21b67950-a52f-4849-808c-6116ebd33629	cf2e00a3-0e50-41a6-b5c1-dd0fd6507a27	Number of the specimen					8												
dd2ffc5d-de97-4fce-b184-9361075f28df	371f61d3-41f9-4e5a-af09-0c28d69e1228	Number of the specimen					4												
22cb714c-4865-4886-b0a9-28782e445c90	f79b44da-5207-4f56-a359-bb2117a18d05	Number of the specimen					20												
60af1d25-bc99-481c-9452-ba55ee0d5660	5337636f-7c96-40fe-b857-9a4e5ac8c681	Number of the specimen					21												
69dedd6c-9365-4aea-aff0-98b32fbd9564	2c351db3-2408-4ee8-a1f8-b7b1489a63f8	Number of the specimen					19												
e0118e7e-638e-4b6c-a9ff-5fffcd3a8404	d3bf8242-6817-4b6c-a660-7b82a4e1c62b	Number of the specimen					6												
58e29c53-e5bc-4f1c-aebc-9e2e5894073b	7551dfbb-9e77-4576-a5ef-9030fdf1ee66	Number of the specimen					26												
e363953e-af3d-4dba-bf19-c7a0847319dd	c41275e8-c9ea-4656-893e-f66f2decb3ef	Number of the specimen					9												
c483aa9e-5b57-446a-b243-14b6cfe8ba7b	437a030f-50f6-47f9-832e-dbcbefe2dbe6	Number of the specimen					22												
ba6ba5b0-b8ed-4189-9e7d-c5aef1b8764f	fb3198f3-8be1-4f70-b844-10551abea209	Number of the specimen					18												
0574f95b-2b87-45ae-8042-92c3adcd7eb6	c307c0c2-301d-4b9c-b82a-5297b81d4972	Number of the specimen					10												
b0198d2a-57fc-4cd5-a07c-3853e4b6efad	e1189dae-6955-4ca2-8e64-5d267177c947	Number of the specimen					13												
372e0703-36e4-4321-a4dd-a8447f1337c3	98e43a8e-dcac-4eee-8e38-e5f2feec0a12	Number of the specimen					1												
a608fefd-6349-43fb-9d4e-1b78771cd2d0	c42c0c7d-f3e7-4955-ba74-4caaa482a95c	Number of the specimen					11												
45381baa-c524-4cdf-9188-404f69be6171	441db6de-a6d1-4da1-879a-131f7827724b	Number of the specimen					24												
999e12e3-a167-46d0-b935-bc976b6319ab	3dd0a076-65d1-4f50-96e2-7d1c2d5d00d2	Number of the specimen					14												
15d9e092-a60d-4c2c-a3db-300f9b6e9cca	eba9a2ce-b0e8-417c-8667-e712ca3a7a85	Number of the specimen					17												
e830df5c-7f2b-4fc1-8db4-3b8313ffec91	09c9bf93-9010-4284-b074-0de82e5ce506	Number of the specimen					3												
a61eb80f-4d89-4f81-bcef-77c3ecfdff50	34d756ea-dc98-48e3-ad44-bd7b22f3686f	Number of the specimen					23												
884dfab3-0aed-4e1e-a107-d953842b6e1c	3074c935-ba05-44c8-9248-d14b949f1182	Number of the specimen					7												
d7f5097d-a886-42ec-91a7-2649012f6fae	ea98dab7-3b1d-4904-b885-443b15040487	Number of the specimen					2												
e6752712-8c01-48a9-83be-8a173c47bf5c	ddb20551-0dcc-4937-9851-4a906ae922b8	Number of the specimen					25												
11dc26bb-0440-4e25-a816-310d63595282	318add36-e205-417f-887f-c6b9743f8337	Number of the specimen					12												
a3d324db-e49b-4c7b-bd8f-842f96dadb41	da25573a-534a-40b3-88e7-b455280cac51	Number of the specimen					5												
c2cba58b-9460-45fb-bdc7-a08de57419a7	cd6411b7-ec88-42cf-93ad-9449c0e8b99c	Number of the specimen					16												
b1f12f75-6096-4fb5-a776-ac33650e7ae3	3a95a150-f82c-4c8f-b0a1-02916d40a1ce	Number of the specimen					13												
49d38a85-0438-499f-8d9f-eb286f614c1a	135d3e96-518a-47a5-bfd7-4c017f897796	Number of the specimen					1												
29763c2b-d92a-4281-9518-8c508c9b5ac5	647ec9bb-63ae-4774-8850-e378a7e67de8	Number of the specimen					20												
7579697a-5e90-4eb2-bde9-c04209ab7a87	2d2d4f98-d6c3-47de-bbfd-7a8a42e9e054	Number of the specimen					9												
363223e9-47f7-4980-b2a2-54e90b4b8536	bad7eda1-c638-4786-9e9b-8b71672c1430	Number of the specimen					8												
1822e157-6a1d-43da-843a-c637dd57d31b	5b33a6ca-37c4-4dcd-9a7c-bdb97d1b5111	Number of the specimen					2												
82c1bdf6-ff9b-4b89-a5fc-2d88d591cd4c	6dfedd09-5882-45b9-9e75-05efa5c6237d	Number of the specimen					22												
2f3f06bd-01a0-4a02-90e5-cbce69e0c7de	8ff26412-f662-46b9-b318-e0f4dd999132	Number of the specimen					15												
28fcabed-6753-41c1-8d27-e1bbe3031811	0638c380-9ce9-4e72-9471-0a3548b13bbf	Number of the specimen					14												
0ddb0ae3-a8e0-422b-86bc-ef57df68fa89	acea2cdb-75f4-4365-bc57-6fa9dde80fbf	Number of the specimen					12												
2d6b47b1-a9d3-47a2-8305-b126a636bdaa	c82962a8-f7a7-4a59-9d6b-7b5bae6d0d15	Number of the specimen					7												
eed842fa-8516-4899-a270-45193bdf162e	bfef8b7b-8d02-42cc-b536-60dca4e83802	Number of the specimen					18												
