assertionID	eventID	verbatimAssertionType	assertionType	assertionTypeIRI	assertionTypeVocabulary	assertionMadeDate	assertionEffectiveDate	assertionValue	assertionValueIRI	assertionValueVocabulary	assertionValueNumeric	assertionUnit	assertionUnitIRI	assertionUnitVocabulary	assertionBy	assertionByID	assertionProtocols	assertionProtocolID	assertionReferences	assertionRemarks
b9568b80-b1d7-4a74-8751-3c8164e0e95b	BIGC.20190422.01.1.e-fisher		Frequency at the start of data collection								30	hertz								
a3b474de-e03b-44a6-8d5a-48a3a0eccb69	BIGC.20190422.01.2.e-fisher		Frequency at the start of data collection								30	hertz								
90f1587f-5346-499c-a171-7e4741583654	BIGC.20190422.01.3.e-fisher		Frequency at the start of data collection								30	hertz								
4a61ae11-e6ad-4f60-80e9-89062efb17ca	BIGC.20190423.04.1.e-fisher		Frequency at the start of data collection								30	hertz								
3c22047b-9198-4c49-99a9-74ba2caa8212	BIGC.20190423.04.2.e-fisher		Frequency at the start of data collection								30	hertz								
f3fa26a7-ad20-4c0d-b8e3-dd15a943ca2e	BIGC.20190423.04.3.e-fisher		Frequency at the start of data collection								30	hertz								
b4e61066-a8cc-427f-8734-42ae813a7e57	BIGC.20190424.05.1.e-fisher		Frequency at the start of data collection								30	hertz								
0997d1cc-e3de-4a38-a1a5-7be297cf8057	BIGC.20190424.07.1.e-fisher		Frequency at the start of data collection								30	hertz								
1c4bf3fe-f99b-402d-bb3f-4bc04744df6a	BIGC.20190424.07.2.e-fisher		Frequency at the start of data collection								30	hertz								
0390a9bb-eb9e-4491-80b7-1e7756adf034	BIGC.20190424.07.3.e-fisher		Frequency at the start of data collection								30	hertz								
452be641-b2cd-416e-8e2c-1d70fe75d5fc	BIGC.20190425.08.1.e-fisher		Frequency at the start of data collection								30	hertz								
63a61650-82dc-4960-95fc-c29015cfbad6	BIGC.20190425.09.1.e-fisher		Frequency at the start of data collection								30	hertz								
ef32ee57-e897-4af9-8615-2ad55f54a9bc	BIGC.20191021.01.1.e-fisher		Frequency at the start of data collection								30	hertz								
687fdaf2-4b82-4202-a5d0-ec68daf6d429	BIGC.20191021.01.2.e-fisher		Frequency at the start of data collection								30	hertz								
88bb9b8c-a120-435e-991a-9f5b790b6a2e	BIGC.20191021.01.3.e-fisher		Frequency at the start of data collection								30	hertz								
77efd7e2-cfd2-4521-b325-a208072f8d7d	BIGC.20191022.04.1.e-fisher		Frequency at the start of data collection								30	hertz								
918b28ad-eef5-4d54-979e-e86eda91a5ae	BIGC.20191022.04.2.e-fisher		Frequency at the start of data collection								30	hertz								
9aa5cfe1-2a9c-4dcd-934a-28e0d70859dc	BIGC.20191022.04.3.e-fisher		Frequency at the start of data collection								30	hertz								
2ce0e516-6d5c-473b-9a9c-4aada0075fa0	BIGC.20191023.05.1.e-fisher		Frequency at the start of data collection								30	hertz								
eeadf54a-6969-4067-b377-37f1f2bb2b40	BIGC.20191023.07.1.e-fisher		Frequency at the start of data collection								30	hertz								
4d30b51b-0044-4e00-bb0f-107dea3eefc8	BIGC.20191023.07.2.e-fisher		Frequency at the start of data collection								30	hertz								
a8cc73de-ad38-4cbe-9e10-6b5de6777af2	BIGC.20191023.07.3.e-fisher		Frequency at the start of data collection								30	hertz								
4575eac0-13e4-4ff2-81d2-ea3f9680b397	BIGC.20191024.08.1.e-fisher		Frequency at the start of data collection								30	hertz								
e88a1893-49fe-42da-8f07-8cf99019db8d	BIGC.20191024.09.1.e-fisher		Frequency at the start of data collection								30	hertz								
bb630638-2724-46ee-983f-c841e26bc182	BIGC.20190422.01.1.e-fisher		Duty cycle at the start of data collection								20	percent								
89361a07-4dce-43b3-91d3-30ceab477ae9	BIGC.20190422.01.2.e-fisher		Duty cycle at the start of data collection								15	percent								
68f03b0e-5d71-4dcd-8207-27eceb803caa	BIGC.20190422.01.3.e-fisher		Duty cycle at the start of data collection								20	percent								
b10d7057-7762-48f9-a301-8640318828c0	BIGC.20190423.04.1.e-fisher		Duty cycle at the start of data collection								20	percent								
5831dc4d-6d14-4bd5-92ff-6438583ea597	BIGC.20190423.04.2.e-fisher		Duty cycle at the start of data collection								20	percent								
43f3e8b3-1b13-43b8-b07b-e3fc6371e556	BIGC.20190423.04.3.e-fisher		Duty cycle at the start of data collection								20	percent								
badb4aa9-25d2-4eb0-a19e-f4ffcd94ddfb	BIGC.20190424.05.1.e-fisher		Duty cycle at the start of data collection								20	percent								
844e0897-60e8-4cb9-a098-f8b7e38c165a	BIGC.20190424.07.1.e-fisher		Duty cycle at the start of data collection								20	percent								
e112bd8c-1465-4bfa-aacc-b4dc0f0bed41	BIGC.20190424.07.2.e-fisher		Duty cycle at the start of data collection								20	percent								
e6906771-1619-4045-92f8-bcc7a7fe0a75	BIGC.20190424.07.3.e-fisher		Duty cycle at the start of data collection								25	percent								
395f3b9f-082c-45ec-90fd-802d594b8c6f	BIGC.20190425.08.1.e-fisher		Duty cycle at the start of data collection								25	percent								
22d2ca15-e762-4bd6-9e0f-2a053504cca6	BIGC.20190425.09.1.e-fisher		Duty cycle at the start of data collection								25	percent								
a9a50988-042f-4dd5-af9d-21ac41418a4c	BIGC.20191021.01.1.e-fisher		Duty cycle at the start of data collection								35	percent								
8602c524-e15f-46cd-9fc6-2bbd9f220736	BIGC.20191021.01.2.e-fisher		Duty cycle at the start of data collection								35	percent								
9f69f503-bc37-4f47-8d24-48fbda1edf29	BIGC.20191021.01.3.e-fisher		Duty cycle at the start of data collection								35	percent								
d6427eaf-6354-4bdc-82ad-5f2db1ae17c7	BIGC.20191022.04.1.e-fisher		Duty cycle at the start of data collection								35	percent								
62dc465f-5bc4-4c41-86a3-17ff6ad54dfc	BIGC.20191022.04.2.e-fisher		Duty cycle at the start of data collection								35	percent								
e1e21356-042b-458f-81a5-5d35ff69c7a0	BIGC.20191022.04.3.e-fisher		Duty cycle at the start of data collection								30	percent								
fc91cbdb-2e52-4512-ab7b-e4bed14b1625	BIGC.20191023.05.1.e-fisher		Duty cycle at the start of data collection								30	percent								
1b5b4569-dcdc-4453-b628-84c8c22ad642	BIGC.20191023.07.1.e-fisher		Duty cycle at the start of data collection								30	percent								
e0e259ae-fbcc-46f6-be74-3b21eab3bfb8	BIGC.20191023.07.2.e-fisher		Duty cycle at the start of data collection								30	percent								
33b68e18-4781-4db2-8638-6ba709c4d281	BIGC.20191023.07.3.e-fisher		Duty cycle at the start of data collection								30	percent								
4f7ec3a9-769d-4dbc-af31-f0418787f717	BIGC.20191024.08.1.e-fisher		Duty cycle at the start of data collection								30	percent								
e4c851a2-6387-40b1-958c-19b9641e6d5d	BIGC.20191024.09.1.e-fisher		Duty cycle at the start of data collection								30	percent								
64582fde-37db-4e92-88c0-daf51ea38def	BIGC.20190422.01.1.e-fisher		Voltage at the start of data collection								300	volt								
b6db0f52-a5b5-4f39-a46c-1f9d4cfcdf22	BIGC.20190422.01.2.e-fisher		Voltage at the start of data collection								300	volt								
a05acce0-5173-4559-99c4-ff03db38ab9e	BIGC.20190422.01.3.e-fisher		Voltage at the start of data collection								300	volt								
83c6da6d-d965-4d5c-8e2d-73d3918a73dc	BIGC.20190423.04.1.e-fisher		Voltage at the start of data collection								300	volt								
0314d9eb-4ce2-4440-83ea-7981d900adad	BIGC.20190423.04.2.e-fisher		Voltage at the start of data collection								300	volt								
768ce62d-6d93-4c05-a1a1-6403f92b0389	BIGC.20190423.04.3.e-fisher		Voltage at the start of data collection								300	volt								
c0d0644d-17f2-4c38-bbdf-2422f352cd95	BIGC.20190424.05.1.e-fisher		Voltage at the start of data collection								300	volt								
5ffafe1c-707a-474a-9fb4-ec3dc87e2f63	BIGC.20190424.07.1.e-fisher		Voltage at the start of data collection								300	volt								
3ddec7fe-7036-4588-958e-43a7a9ddc959	BIGC.20190424.07.2.e-fisher		Voltage at the start of data collection								300	volt								
3c8127e9-416b-4ece-b415-a6ede8d96894	BIGC.20190424.07.3.e-fisher		Voltage at the start of data collection								300	volt								
a96ad087-cd56-4534-aa43-8624c6698a8b	BIGC.20190425.08.1.e-fisher		Voltage at the start of data collection								300	volt								
376a17e5-5c87-4018-bfae-54e57101e650	BIGC.20190425.09.1.e-fisher		Voltage at the start of data collection								300	volt								
fea9ab05-92dd-4d7d-b586-38ca4f5d1cf4	BIGC.20191021.01.1.e-fisher		Voltage at the start of data collection								150	volt								
72c7f0ee-d7d4-4f66-82e6-16515ab51acf	BIGC.20191021.01.2.e-fisher		Voltage at the start of data collection								150	volt								
acc1238e-09f2-465a-a5c0-84246b6dbd8b	BIGC.20191021.01.3.e-fisher		Voltage at the start of data collection								150	volt								
baad50b3-a090-4b37-a359-392a489171f0	BIGC.20191022.04.1.e-fisher		Voltage at the start of data collection								150	volt								
5841622c-4d85-49a3-bc11-e08657e42f86	BIGC.20191022.04.2.e-fisher		Voltage at the start of data collection								150	volt								
591b784a-ef62-48f9-a021-2b5d6b2b3e6b	BIGC.20191022.04.3.e-fisher		Voltage at the start of data collection								200	volt								
67680000-9cf4-4d64-804a-be98b6f963c4	BIGC.20191023.05.1.e-fisher		Voltage at the start of data collection								200	volt								
d7ff35fe-2200-4ee5-8b0e-585ab92963bb	BIGC.20191023.07.1.e-fisher		Voltage at the start of data collection								150	volt								
14adac2d-b5a5-4247-8bb9-02d6c525a290	BIGC.20191023.07.2.e-fisher		Voltage at the start of data collection								150	volt								
6a371f02-8fd4-4220-9606-439e8add0b67	BIGC.20191023.07.3.e-fisher		Voltage at the start of data collection								150	volt								
2c4fd869-8278-4988-b7f8-d9eff3249fc6	BIGC.20191024.08.1.e-fisher		Voltage at the start of data collection								150	volt								
b86574fb-2291-460d-abab-ab46b91680f5	BIGC.20191024.09.1.e-fisher		Voltage at the start of data collection								150	volt								
613fde85-6401-49ae-afd8-54866bd9501a	BIGC.20190422.01.1.e-fisher		Frequency at the end of data collection								30	hertz								
b6b49790-134e-4ca1-b5a6-712922891669	BIGC.20190422.01.2.e-fisher		Frequency at the end of data collection								30	hertz								
854d98a7-5f59-4ab7-9758-59cb4d14a620	BIGC.20190422.01.3.e-fisher		Frequency at the end of data collection								30	hertz								
dc9472fb-cd3a-4e1e-9f7e-73a9203bbbc8	BIGC.20190423.04.1.e-fisher		Frequency at the end of data collection								30	hertz								
b9fc2dd2-9869-4780-a020-33eb3dc81739	BIGC.20190423.04.2.e-fisher		Frequency at the end of data collection								30	hertz								
bbaa0df4-64f8-4080-b86e-fa34d07e6374	BIGC.20190423.04.3.e-fisher		Frequency at the end of data collection								30	hertz								
f65bfc14-7073-4ecd-8600-58d7198a9685	BIGC.20190424.05.1.e-fisher		Frequency at the end of data collection								30	hertz								
791dafd7-bb60-43f7-83f1-bc03af9d90f2	BIGC.20190424.07.1.e-fisher		Frequency at the end of data collection								30	hertz								
1b3b2ebb-2595-4722-a360-7a9b2f18568d	BIGC.20190424.07.2.e-fisher		Frequency at the end of data collection								30	hertz								
c0931063-2861-4359-b20f-b6d5ec4fe9e1	BIGC.20190424.07.3.e-fisher		Frequency at the end of data collection								30	hertz								
d13b3d72-44f7-40fe-89b4-b63b011cc4f1	BIGC.20190425.08.1.e-fisher		Frequency at the end of data collection								30	hertz								
a8df5e36-a3ff-48fc-9a4e-816476a4e185	BIGC.20190425.09.1.e-fisher		Frequency at the end of data collection								30	hertz								
a4e7ce5b-e49f-49a7-9a4f-cfefcf8c651f	BIGC.20191021.01.1.e-fisher		Frequency at the end of data collection								30	hertz								
38bf6fc1-fe96-4d6f-8db1-7c5b65cb0d74	BIGC.20191021.01.2.e-fisher		Frequency at the end of data collection								30	hertz								
e322ca2f-c246-48d4-ad76-a45d6c8c668b	BIGC.20191021.01.3.e-fisher		Frequency at the end of data collection								30	hertz								
a8b7cfcb-9328-4251-bd10-c63ee597c354	BIGC.20191022.04.1.e-fisher		Frequency at the end of data collection								30	hertz								
d0ce93f1-31fa-4de4-8abc-654014bf6283	BIGC.20191022.04.2.e-fisher		Frequency at the end of data collection								30	hertz								
c18c6009-3788-4aaf-bb7e-864573919752	BIGC.20191022.04.3.e-fisher		Frequency at the end of data collection								30	hertz								
2773c7f6-981b-47bf-bb8b-16e12771a6d8	BIGC.20191023.05.1.e-fisher		Frequency at the end of data collection								30	hertz								
fd7290e2-70c3-46b3-af03-b47047518106	BIGC.20191023.07.1.e-fisher		Frequency at the end of data collection								30	hertz								
2e5bffc0-7f83-44e6-bf1d-d096135eb7da	BIGC.20191023.07.2.e-fisher		Frequency at the end of data collection								30	hertz								
57e49800-3279-40cd-b5fa-973c432799a5	BIGC.20191023.07.3.e-fisher		Frequency at the end of data collection								30	hertz								
e5be8aea-2380-4753-ae41-fdf91a400e83	BIGC.20191024.08.1.e-fisher		Frequency at the end of data collection								30	hertz								
61b75047-4db3-441a-ba45-441d794fbe99	BIGC.20191024.09.1.e-fisher		Frequency at the end of data collection								30	hertz								
c964848a-eaaa-487c-b424-5039dbe5e5de	BIGC.20190422.01.1.e-fisher		Duty cycle at the end of data collection								15	percent								
be1c9bdc-7b29-4c0a-9783-59cc670f81a1	BIGC.20190422.01.2.e-fisher		Duty cycle at the end of data collection								15	percent								
3c5642ce-6759-4be9-8012-0706e16066a8	BIGC.20190422.01.3.e-fisher		Duty cycle at the end of data collection								20	percent								
231f7912-6cc6-47a7-9c4d-c1cb83aa86b3	BIGC.20190423.04.1.e-fisher		Duty cycle at the end of data collection								20	percent								
740c8c56-bc77-4fa3-ad73-0b9b297076e1	BIGC.20190423.04.2.e-fisher		Duty cycle at the end of data collection								20	percent								
a0b07141-fc16-4176-985b-c08654170aa2	BIGC.20190423.04.3.e-fisher		Duty cycle at the end of data collection								20	percent								
438c1bcd-437e-43a1-9ce5-2cfde408eef9	BIGC.20190424.05.1.e-fisher		Duty cycle at the end of data collection								20	percent								
4949fb6f-c9d4-4eac-8962-65dd18575351	BIGC.20190424.07.1.e-fisher		Duty cycle at the end of data collection								20	percent								
3b990471-dec0-405c-978c-a0c7ad55f892	BIGC.20190424.07.2.e-fisher		Duty cycle at the end of data collection								20	percent								
bf6a5030-0e89-4506-bc64-ae709e54dc2d	BIGC.20190424.07.3.e-fisher		Duty cycle at the end of data collection								25	percent								
7afc9fa2-60f6-49a4-9430-a6b0bef76666	BIGC.20190425.08.1.e-fisher		Duty cycle at the end of data collection								25	percent								
fa5e661b-c05f-4d84-bae9-d94ba45a008b	BIGC.20190425.09.1.e-fisher		Duty cycle at the end of data collection								25	percent								
e30800ce-845a-42bf-a6ce-c07898de4150	BIGC.20191021.01.1.e-fisher		Duty cycle at the end of data collection								35	percent								
0fc3b80c-df84-434c-8f4e-eb53a0d5b985	BIGC.20191021.01.2.e-fisher		Duty cycle at the end of data collection								35	percent								
1fd42990-b99f-4547-a2d8-6ef7c80c9dec	BIGC.20191021.01.3.e-fisher		Duty cycle at the end of data collection								35	percent								
0bed7c24-3401-4ac3-a3bf-223f61ebdf87	BIGC.20191022.04.1.e-fisher		Duty cycle at the end of data collection								35	percent								
0c0af32d-70dd-4c0c-940d-60361577ba20	BIGC.20191022.04.2.e-fisher		Duty cycle at the end of data collection								35	percent								
5c38b98a-072e-4a87-8135-33037887d4cd	BIGC.20191022.04.3.e-fisher		Duty cycle at the end of data collection								30	percent								
5ab48cf6-127a-483c-bb1c-19beb31679a7	BIGC.20191023.05.1.e-fisher		Duty cycle at the end of data collection								30	percent								
d1923631-3d00-4bba-bf6d-2579c12d121d	BIGC.20191023.07.1.e-fisher		Duty cycle at the end of data collection								30	percent								
d36231e8-ce90-446e-a766-c2d9ab31e3b5	BIGC.20191023.07.2.e-fisher		Duty cycle at the end of data collection								30	percent								
5c1d0cf5-c6b7-400e-867c-e770c72fe979	BIGC.20191023.07.3.e-fisher		Duty cycle at the end of data collection								30	percent								
411906af-fd97-4292-8341-872c67fcf8d2	BIGC.20191024.08.1.e-fisher		Duty cycle at the end of data collection								30	percent								
3fb72a41-f9a1-41af-9a91-7fce18dd481a	BIGC.20191024.09.1.e-fisher		Duty cycle at the end of data collection								30	percent								
30cb3400-02c4-4575-aab7-cb27abc505fb	BIGC.20190422.01.1.e-fisher		Voltage at the end of data collection								300	volt								
e915c342-2fb5-45a1-82ad-f69638720bff	BIGC.20190422.01.2.e-fisher		Voltage at the end of data collection								300	volt								
38edab1d-09c6-49da-b171-9169a0ba74da	BIGC.20190422.01.3.e-fisher		Voltage at the end of data collection								300	volt								
af0eeb02-4532-40b7-8a18-3163df8afa49	BIGC.20190423.04.1.e-fisher		Voltage at the end of data collection								300	volt								
176244bd-d622-4fac-b7d6-ed8f3291d5be	BIGC.20190423.04.2.e-fisher		Voltage at the end of data collection								300	volt								
0c8af307-9db7-4fa0-a695-6bf2f1dc344e	BIGC.20190423.04.3.e-fisher		Voltage at the end of data collection								300	volt								
3fc4ce09-d0ba-455a-9c9f-9245c4c5ee5a	BIGC.20190424.05.1.e-fisher		Voltage at the end of data collection								300	volt								
f3441c09-85cc-4fe6-9bed-9861a578764f	BIGC.20190424.07.1.e-fisher		Voltage at the end of data collection								300	volt								
c8aa04e4-a8f6-4f14-848d-36fbc89137ec	BIGC.20190424.07.2.e-fisher		Voltage at the end of data collection								300	volt								
cf1edb79-f9fc-4a8d-871c-7cf3d85aefa4	BIGC.20190424.07.3.e-fisher		Voltage at the end of data collection								300	volt								
92782216-bfcc-427a-9629-9d7f0143bab0	BIGC.20190425.08.1.e-fisher		Voltage at the end of data collection								300	volt								
87bbd85e-a815-4a6f-9fab-358301e7ff38	BIGC.20190425.09.1.e-fisher		Voltage at the end of data collection								300	volt								
e1776310-d431-491f-b3be-0938ea029658	BIGC.20191021.01.1.e-fisher		Voltage at the end of data collection								150	volt								
a4b7e6f3-4b03-40e4-8732-ba8ec9877f7b	BIGC.20191021.01.2.e-fisher		Voltage at the end of data collection								150	volt								
1fbd832d-ea52-4ac9-8298-700e840c5e4e	BIGC.20191021.01.3.e-fisher		Voltage at the end of data collection								150	volt								
40c42e8e-cd61-491e-a768-1aada7a87e36	BIGC.20191022.04.1.e-fisher		Voltage at the end of data collection								150	volt								
3dcd1460-d507-4fff-b141-9e7daa699be4	BIGC.20191022.04.2.e-fisher		Voltage at the end of data collection								150	volt								
45039b2a-91e0-4fb2-8d92-9769fd54b952	BIGC.20191022.04.3.e-fisher		Voltage at the end of data collection								200	volt								
ff2105a4-18f1-4153-ba3f-9db206ca76ad	BIGC.20191023.05.1.e-fisher		Voltage at the end of data collection								200	volt								
07eabf92-62a7-4a08-bb75-d78b1b376d0e	BIGC.20191023.07.1.e-fisher		Voltage at the end of data collection								150	volt								
425a3136-260f-42c4-8d06-dad8f74c9d3a	BIGC.20191023.07.2.e-fisher		Voltage at the end of data collection								150	volt								
bce9feee-0e57-427c-9808-8fc01d776d72	BIGC.20191023.07.3.e-fisher		Voltage at the end of data collection								150	volt								
8387a10b-af9a-4dee-9738-692f42f1c0bf	BIGC.20191024.08.1.e-fisher		Voltage at the end of data collection								150	volt								
58d29716-883a-4dc2-8151-30208bd8468d	BIGC.20191024.09.1.e-fisher		Voltage at the end of data collection								150	volt								
13af0b26-4f3e-4993-9bab-0e88f57523d9	BIGC.20190422.01.1.e-fisher		Operational time of the electrofisher								4026	second								
11e6e18a-6020-41fb-b8e8-beecda9b3c47	BIGC.20190422.01.2.e-fisher		Operational time of the electrofisher								2263	second								
fc82fb56-6ff8-4fb9-931d-3ca4a2b97a8a	BIGC.20190422.01.3.e-fisher		Operational time of the electrofisher								2611	second								
c610b867-1409-4012-b8f1-d53b79b8e1f9	BIGC.20190423.04.1.e-fisher		Operational time of the electrofisher								4601	second								
2c94a2b7-1fd9-482c-b62d-2b6068656252	BIGC.20190423.04.2.e-fisher		Operational time of the electrofisher								3771	second								
ffd5dc7b-d5e0-434d-bf0e-81be64d527bc	BIGC.20190423.04.3.e-fisher		Operational time of the electrofisher								3416	second								
7037b2ba-5e9b-4df6-a1fd-b9df4db119f1	BIGC.20190424.05.1.e-fisher		Operational time of the electrofisher								4218	second								
91e9f0de-d20e-4041-a6b4-b3973bb09a77	BIGC.20190424.07.1.e-fisher		Operational time of the electrofisher								2266	second								
acc0e6c9-92a0-4194-b93a-6a8c3ed26cf0	BIGC.20190424.07.2.e-fisher		Operational time of the electrofisher								2186	second								
dc335ca3-4de4-4098-93e2-f3148214d521	BIGC.20190424.07.3.e-fisher		Operational time of the electrofisher								1950	second								
c601904a-e8b5-401a-a0c8-8da7fb1dfbdf	BIGC.20190425.08.1.e-fisher		Operational time of the electrofisher								4830	second								
2fc1f6d5-53a9-4390-bc1f-f02c91196b5e	BIGC.20190425.09.1.e-fisher		Operational time of the electrofisher								3915	second								
ba383d5a-9f57-49dc-abf4-e0182cc3454a	BIGC.20191021.01.1.e-fisher		Operational time of the electrofisher								3473	second								
c8ae121c-6431-4420-9b31-13720a74a330	BIGC.20191021.01.2.e-fisher		Operational time of the electrofisher								2430	second								
25f69f35-84a2-464c-80fa-213f2ccb85d5	BIGC.20191021.01.3.e-fisher		Operational time of the electrofisher								1917	second								
84d7dc72-1a25-40c0-bf2b-6e15ff4b9470	BIGC.20191022.04.1.e-fisher		Operational time of the electrofisher								4625	second								
e306930b-1422-4f79-aed0-1dab04e1f51d	BIGC.20191022.04.2.e-fisher		Operational time of the electrofisher								3376	second								
067977fd-983d-4c70-be46-add51e697e8e	BIGC.20191022.04.3.e-fisher		Operational time of the electrofisher								4250	second								
82df33df-56ab-4834-9257-f66ac0f289f6	BIGC.20191023.05.1.e-fisher		Operational time of the electrofisher								4021	second								
f5d2cc66-9bfe-4a03-91cf-fb3fb43fe7c6	BIGC.20191023.07.1.e-fisher		Operational time of the electrofisher								2530	second								
9c553255-3ebb-429d-88b8-efb9f078c367	BIGC.20191023.07.2.e-fisher		Operational time of the electrofisher								2858	second								
ba8b7e55-9514-489d-b3b8-49dc93023e7b	BIGC.20191023.07.3.e-fisher		Operational time of the electrofisher								2120	second								
61f94386-75a7-4437-be84-23f09d1f44f3	BIGC.20191024.08.1.e-fisher		Operational time of the electrofisher								4817	second								
0800c921-3bbd-4d3b-b201-12cceef201bf	BIGC.20191024.09.1.e-fisher		Operational time of the electrofisher								4228	second								
7805d1a3-bb39-4352-969b-1e9c92a4f761	BIGC.20190422.01.1.e-fisher		Number of times the settings changed								3	number								
05f7baae-3b58-4fc4-b5bb-dc88649d8040	BIGC.20190422.01.2.e-fisher		Number of times the settings changed								0	number								
9c3ba9bf-5fd6-4e58-8f0c-ee6edecd158d	BIGC.20190422.01.3.e-fisher		Number of times the settings changed								0	number								
7520ba80-e44f-463c-8b3e-aad6147d454c	BIGC.20190423.04.2.e-fisher		Number of times the settings changed								0	number								
08695dc9-1a2a-467d-829d-a3ed70b52d2d	BIGC.20190423.04.3.e-fisher		Number of times the settings changed								0	number								
41ff9910-fdd5-4425-8239-6e9858bb8318	BIGC.20190424.05.1.e-fisher		Number of times the settings changed								0	number								
7b44de82-e1d0-41e2-a5a3-2294acc11968	BIGC.20190424.07.1.e-fisher		Number of times the settings changed								0	number								
5e5b2190-c304-4018-b30d-66924d069007	BIGC.20190424.07.2.e-fisher		Number of times the settings changed								0	number								
faa07cda-5152-4dd9-89ba-9a8179ef08b4	BIGC.20190424.07.3.e-fisher		Number of times the settings changed								0	number								
aa2e48ba-9241-46b2-8d4e-0cc303543288	BIGC.20190425.08.1.e-fisher		Number of times the settings changed								0	number								
909ea9c2-0e1b-48fc-bdbe-9dfb70fab5f8	BIGC.20190425.09.1.e-fisher		Number of times the settings changed								0	number								
07071b1c-29a9-4f4b-9308-6b15f4744cc9	BIGC.20191021.01.1.e-fisher		Number of times the settings changed								0	number								
6ef05af5-5372-4c33-88aa-e9b30e768829	BIGC.20191021.01.2.e-fisher		Number of times the settings changed								0	number								
502a92cc-5cf5-4812-886d-ad754ad5f1d6	BIGC.20191021.01.3.e-fisher		Number of times the settings changed								0	number								
01f35e69-c97e-43cb-b666-30baccd840d1	BIGC.20191022.04.1.e-fisher		Number of times the settings changed								0	number								
3f46b1a3-4d9e-49fb-a20f-520c190d21b4	BIGC.20191022.04.2.e-fisher		Number of times the settings changed								0	number								
d5248472-9913-4fa1-bc91-90dc44297bb6	BIGC.20191022.04.3.e-fisher		Number of times the settings changed								0	number								
ae00a5c8-62ef-4700-859f-0ce19e464ac5	BIGC.20191023.05.1.e-fisher		Number of times the settings changed								0	number								
3e80a3be-a7c1-42f8-a6c5-84badb0f6446	BIGC.20191023.07.1.e-fisher		Number of times the settings changed								0	number								
917f0590-2478-4611-88eb-b7715d6818bb	BIGC.20191023.07.2.e-fisher		Number of times the settings changed								0	number								
a70e0972-96b4-40a3-93f1-4f0df135a661	BIGC.20191024.08.1.e-fisher		Number of times the settings changed								0	number								
4b84fd28-92c5-4dd5-b67c-feb4f40f7314	BIGC.20191024.09.1.e-fisher		Number of times the settings changed								0	number								
e253a1a7-cffc-4532-8f2b-3f241bfeccf5	BIGC.20190422.01.1.e-fisher		Indication of the integrity of the net					Not compromised												
04d8b9a1-e656-4490-8e24-5e70aea54253	BIGC.20190422.01.2.e-fisher		Indication of the integrity of the net					Not compromised												
164563f3-7122-4208-a339-c8aeaa73e3b3	BIGC.20190422.01.3.e-fisher		Indication of the integrity of the net					Not compromised												
31e101e0-da4d-4360-a2dd-7223420afc4b	BIGC.20190423.04.1.e-fisher		Indication of the integrity of the net					Not compromised												
ab42b0ff-6345-40dc-ae3a-65f68c135f00	BIGC.20190423.04.2.e-fisher		Indication of the integrity of the net					Not compromised												
df2f4142-d65a-4e82-8d15-7e7b733fbb6d	BIGC.20190423.04.3.e-fisher		Indication of the integrity of the net					Not compromised												
d7f263cc-882e-4a80-ad20-6f7a2f3c4a42	BIGC.20190424.05.1.e-fisher		Indication of the integrity of the net					Not compromised												
cd29856f-6c37-4ffc-9d3a-2112bab97eda	BIGC.20190424.07.1.e-fisher		Indication of the integrity of the net					Not compromised												
8b790f98-1148-4ed1-a9a3-18eb3d39b37a	BIGC.20190424.07.2.e-fisher		Indication of the integrity of the net					Not compromised												
446f9001-10e3-4485-9449-657a4de5b6c4	BIGC.20190424.07.3.e-fisher		Indication of the integrity of the net					Not compromised												
5b9dcf2c-4b6f-4d4c-846b-7932c51539f4	BIGC.20190425.08.1.e-fisher		Indication of the integrity of the net					Not compromised												
b59b4743-6606-408a-8ced-1eb6d74d627d	BIGC.20190425.09.1.e-fisher		Indication of the integrity of the net					Not compromised												
738d138e-e52f-49a5-be90-af5915bfa2c9	BIGC.20191021.01.1.e-fisher		Indication of the integrity of the net					Not compromised												
5ca37f5d-c1ca-4fdb-81fb-54569099773d	BIGC.20191021.01.2.e-fisher		Indication of the integrity of the net					Not compromised												
40a31101-8f69-4e0c-951f-14487f102ed9	BIGC.20191021.01.3.e-fisher		Indication of the integrity of the net					Not compromised												
6e66902e-9ee4-444d-815a-141a259223a8	BIGC.20191022.04.1.e-fisher		Indication of the integrity of the net					Not compromised												
187eb922-7d81-4b57-a407-5113fbf6d33b	BIGC.20191022.04.2.e-fisher		Indication of the integrity of the net					Not compromised												
58217fa3-e760-4f59-8c37-f82316edc62b	BIGC.20191022.04.3.e-fisher		Indication of the integrity of the net					Not compromised												
1e8e83f5-df91-4aa6-abf0-381422399f14	BIGC.20191023.05.1.e-fisher		Indication of the integrity of the net					Not compromised												
85da7d3b-6394-428f-9a82-dd2d91a78b85	BIGC.20191023.07.1.e-fisher		Indication of the integrity of the net					Not compromised												
ad9a25b7-94b1-45ed-9c6c-cc7cecd6ece5	BIGC.20191023.07.2.e-fisher		Indication of the integrity of the net					Not compromised												
75f8f918-7b82-42ea-9d4f-4c6ae445ab34	BIGC.20191023.07.3.e-fisher		Indication of the integrity of the net					Not compromised												
c78697e0-6657-4c4d-a00b-9cf1ed3664cc	BIGC.20191024.08.1.e-fisher		Indication of the integrity of the net					Not compromised												
