event_id	parent_event_id	preferred_event_name	event_category	event_type	dataset_name	dataset_id	field_number	event_conducted_by	event_conducted_by_id	event_date	event_time	start_day_of_year	end_day_of_year	year	month	day	verbatim_event_date	verbatim_locality	verbatim_elevation	verbatim_depth	verbatim_coordinates	verbatim_latitude	verbatim_longitude	verbatim_coordinate_system	verbatim_srs	georeference_verification_status	habitat	event_effort	field_notes	event_references	event_remarks	location_id	higher_geography_id	higher_geography	continent	water_body	island_group	island	country	country_code	state_province	county	municipality	locality	site_number	minimum_elevation_in_meters	maximum_elevation_in_meters	vertical_datum	minimum_depth_in_meters	maximum_depth_in_meters	minimum_distance_above_surface_in_meters	maximum_distance_above_surface_in_meters	location_remarks	decimal_latitude	decimal_longitude	geodetic_datum	coordinate_uncertainty_in_meters	coordinate_precision	point_radius_spatial_fit	footprint_wkt	footprint_srs	footprint_spatial_fit	georeferenced_by	georeferenced_by_id	georeferenced_date	georeference_protocol	georeference_protocol_id	georeference_sources	georeference_remarks	preferred_spatial_representation	geological_context_id	feedback_url	information_withheld	data_generalizations
1bc25cb5-0fe9-4431-97ea-0fa0a2455796	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2022-03-29T18:51:00Z	18:51:00			2022	3	29	2022/03/29 11:51 AM PDT	Tarzana, Los Angeles, CA, USA																					United States		California	Los Angeles		Tarzana, Los Angeles, CA, USA										34.1309013744	-118.5526469668	epsg:4326	29								2022-03-29					point-radius				
f03b3ad4-c3c5-4527-a135-9e8bf3503a4d	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2022-03-29T18:59:00Z	18:59:00			2022	3	29	2022/03/29 11:59 AM PDT	Tarzana, Los Angeles, CA, USA																					United States		California	Los Angeles		Tarzana, Los Angeles, CA, USA										34.1312543885	-118.5532477816	epsg:4326	29								2022-03-29					point-radius				
b6ac324c-d315-485f-ad2a-5eb6ddbd7159	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2022-03-29T18:59:00Z	18:59:00			2022	3	29	2022/03/29 11:59 AM PDT	Tarzana, Los Angeles, CA, USA																					United States		California	Los Angeles		Tarzana, Los Angeles, CA, USA										34.1312543885	-118.5532477816	epsg:4326	29								2022-03-29					point-radius				
91ebf7d7-493c-491b-a530-7b183f5597f4	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2022-03-29T19:14:00Z	19:14:00			2022	3	29	2022/03/29 12:14 PM PDT	Tarzana, Los Angeles, CA, USA																					United States		California	Los Angeles		Tarzana, Los Angeles, CA, USA										34.1338897371	-118.5533657988	epsg:4326	29								2022-03-29					point-radius				
2732dc52-abe5-4e99-bad9-72eb2ceab999	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2022-03-29T19:19:00Z	19:19:00			2022	3	29	2022/03/29 12:19 PM PDT	Tarzana, Los Angeles, CA, USA																					United States		California	Los Angeles		Tarzana, Los Angeles, CA, USA										34.134129512	-118.5530439337	epsg:4326	29								2022-03-29					point-radius				
90c11ce4-490e-45e5-ac40-d934a2b7b2a6	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2022-03-29T19:20:00Z	19:20:00			2022	3	29	2022/03/29 12:20 PM PDT	Tarzana, Los Angeles, CA, USA																					United States		California	Los Angeles		Tarzana, Los Angeles, CA, USA										34.134129512	-118.5530439337	epsg:4326	29								2022-03-29					point-radius				
f18047a7-cb43-4bf3-b595-c7f5f01ba48d	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2022-03-31T17:41:00Z	17:41:00			2022	3	31	2022/03/31 10:41 AM PDT	Lake Balboa, Los Angeles, CA, USA																					United States		California	Los Angeles		Lake Balboa, Los Angeles, CA, USA										34.1703952739	-118.4754495765	epsg:4326	29								2022-03-31					point-radius				
f5f9d872-6757-49e1-9f40-a5893db1ef8a	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2022-03-31T19:01:00Z	19:01:00			2022	3	31	2022/03/31 12:01 PM PDT	Lake Balboa, Los Angeles, CA, USA																					United States		California	Los Angeles		Lake Balboa, Los Angeles, CA, USA										34.1711586689	-118.4780566836	epsg:4326	29								2022-03-31					point-radius				
810fbd99-a977-4bae-a82c-033620a7bf31	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2022-03-31T19:01:00Z	19:01:00			2022	3	31	2022/03/31 12:01 PM PDT	Lake Balboa, Los Angeles, CA, USA																					United States		California	Los Angeles		Lake Balboa, Los Angeles, CA, USA										34.1711586689	-118.4780566836	epsg:4326	29								2022-03-31					point-radius				
458c5a56-780c-432e-ab56-775f9eaab25c	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Andrea Kreuzhage	828394	2022-04-03T20:08:00Z	20:08:00			2022	4	3	2022/04/03 1:08 PM PDT	Stunt Rd, Calabasas, CA, USA																					United States		California	Los Angeles		Stunt Rd, Calabasas, CA, USA										34.0994111111	-118.6576472222	epsg:4326	4								2022-04-03					point-radius				
7c7420a8-fd93-4a57-8a11-bd4d940ef719	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Andrea Kreuzhage	828394	2022-04-03T20:10:00Z	20:10:00			2022	4	3	2022/04/03 1:10 PM PDT	Stunt Rd, Calabasas, CA, USA																					United States		California	Los Angeles		Stunt Rd, Calabasas, CA, USA										34.0994111111	-118.6576472222	epsg:4326	4								2022-04-03					point-radius				
fb1223a3-454a-48d5-8bd4-5927f690f1e5	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2022-04-03T18:52:00Z	18:52:00			2022	4	3	2022/04/03 11:52 AM PDT	Mulholland Heights, Calabasas, CA, USA																					United States		California	Los Angeles		Mulholland Heights, Calabasas, CA, USA										34.1323155766	-118.6073077843	epsg:4326	62								2022-04-03					point-radius				
54e1ff1c-ccfd-4143-a315-2c523cd8af60	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2022-04-03T18:58:00Z	18:58:00			2022	4	3	2022/04/03 11:58 AM PDT	Mulholland Heights, Calabasas, CA, USA																					United States		California	Los Angeles		Mulholland Heights, Calabasas, CA, USA										34.1314753281	-118.6062147975	epsg:4326	66								2022-04-03					point-radius				
d75c1d25-7e96-4eb3-8835-f9e727fefaac	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2022-04-24T17:45:00Z	17:45:00			2022	4	24	2022/04/24 10:45 AM	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										34.1602858911	-118.7279553817	epsg:4326	51								2022-04-24					point-radius				
fc11b54e-1dc4-460e-8915-07e6445f4eee	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2022-04-24T17:45:00Z	17:45:00			2022	4	24	2022/04/24 10:45 AM	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										34.1604545689	-118.7282557891	epsg:4326	51								2022-04-24					point-radius				
f189fc0c-6a46-4796-bce2-a8338026e3d4	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2022-06-20T19:13:00Z	19:13:00			2022	6	20	2022/06/20 12:13 PM	Eastern Malibu, Malibu, CA, USA																					United States		California	Los Angeles		Eastern Malibu, Malibu, CA, USA										34.0321947936	-118.6826183967	epsg:4326	37								2022-06-20					point-radius				
58180e84-d07d-4a7d-b31b-7317d9c77a13	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2022-06-20T19:13:00Z	19:13:00			2022	6	20	2022/06/20 12:13 PM	Eastern Malibu, Malibu, CA, USA																					United States		California	Los Angeles		Eastern Malibu, Malibu, CA, USA										34.0321947936	-118.6826183967	epsg:4326	37								2022-06-20					point-radius				
7dc04b24-2c7e-4b09-87d4-6619c9f7fa68	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2022-06-20T19:14:00Z	19:14:00			2022	6	20	2022/06/20 12:14 PM	Eastern Malibu, Malibu, CA, USA																					United States		California	Los Angeles		Eastern Malibu, Malibu, CA, USA										34.0321947936	-118.6826183967	epsg:4326	37								2022-06-20					point-radius				
b56f8ce1-2e28-47d7-95c9-714778090ffc	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2022-06-22T20:08:00Z	20:08:00			2022	6	22	2022/06/22 1:08 PM	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										34.0459283838	-118.9298374899	epsg:4326	223								2022-06-22					point-radius				
9478a024-1aa1-4b50-a43e-752dd6c5810f	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2022-06-22T20:10:00Z	20:10:00			2022	6	22	2022/06/22 1:10 PM	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										34.0459283838	-118.9298374899	epsg:4326	223								2022-06-22					point-radius				
dfd3693a-6664-45b7-86cf-02a625185f23	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2022-06-22T20:12:00Z	20:12:00			2022	6	22	2022/06/22 1:12 PM	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										34.0459283838	-118.9298374899	epsg:4326	223								2022-06-22					point-radius				
3561b81e-93b2-4609-ac82-febfc67adf6c	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2022-06-22T20:30:00Z	20:30:00			2022	6	22	2022/06/22 1:30 PM	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										34.0451906222	-118.9332842235	epsg:4326	54								2022-06-22					point-radius				
1fff1d0c-2c26-44a9-be29-71aaeb015eaa	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2022-06-22T20:40:21Z	20:40:21			2022	6	22	2022-06-22 13:40:21-07:00	Leo Carrillo State Beach, Malibu, CA, US																					United States		California	Los Angeles		Leo Carrillo State Beach, Malibu, CA, US										34.04465	-118.9340966667	epsg:4326	134								2022-06-22					point-radius				
089bd051-1905-4e8a-8533-11d9b98f5012	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2022-06-22T20:40:52Z	20:40:52			2022	6	22	2022-06-22 13:40:52-07:00	Santa Monica Mountains National Recreation Area, Malibu, CA, US																					United States		California	Los Angeles		Santa Monica Mountains National Recreation Area, Malibu, CA, US										34.0446695	-118.9352033333	epsg:4326	4								2022-06-22					point-radius				
6d6a9b8c-6377-4a87-a437-c66d9cb01bcc	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2022-06-22T21:16:00Z	21:16:00			2022	6	22	2022/06/22 2:16 PM	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										34.0586805562	-118.8791565393	epsg:4326	27								2022-06-22					point-radius				
5978087c-1237-4258-86c7-88ac8217c0d4	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2022-06-22T21:16:00Z	21:16:00			2022	6	22	2022/06/22 2:16 PM	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										34.0586805562	-118.8791565393	epsg:4326	27								2022-06-22					point-radius				
e0f28a12-a17a-4670-beed-3a57dc62c6db	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2022-06-22T21:19:00Z	21:19:00			2022	6	22	2022/06/22 2:19 PM	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										34.0586805562	-118.8791565393	epsg:4326	27								2022-06-22					point-radius				
b932ea8e-a465-454a-a4a1-de59d176e95d	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2022-06-22T21:20:00Z	21:20:00			2022	6	22	2022/06/22 2:20 PM	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										34.0586805562	-118.8791565393	epsg:4326	27								2022-06-22					point-radius				
ac218dad-c815-4bd3-8852-d2f4464f4a94	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2022-06-22T21:20:00Z	21:20:00			2022	6	22	2022/06/22 2:20 PM	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										34.0586805562	-118.8791565393	epsg:4326	27								2022-06-22					point-radius				
eaceeb92-5889-432d-9dd6-e7ab9cd88af7	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2022-08-26T20:16:00Z	20:16:00			2022	8	26	2022/08/26 1:16 PM	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										34.102637335	-118.7065024309	epsg:4326	45								2022-08-26					point-radius				
a9195479-f33c-4b3a-a54b-d33d4420f1d3	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2022-08-26T20:17:00Z	20:17:00			2022	8	26	2022/08/26 1:17 PM	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										34.102637335	-118.7065024309	epsg:4326	45								2022-08-26					point-radius				
bdf6f58d-95e3-441f-aa19-d12337c49592	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2022-09-03T16:18:00Z	16:18:00			2022	9	3	2022/09/03 9:18 AM	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										34.0585697212	-118.8792398777	epsg:4326	29								2022-09-03					point-radius				
af863ac0-6905-43ef-a533-28940d8cbb76	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2022-09-03T16:59:00Z	16:59:00			2022	9	3	2022/09/03 9:59 AM	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										34.0574364337	-118.8791272249	epsg:4326	29								2022-09-03					point-radius				
58354242-309b-4743-9ce4-8cfa8c73d902	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2022-09-03T17:01:00Z	17:01:00			2022	9	3	2022/09/03 10:01 AM	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										34.0571253324	-118.8787302579	epsg:4326	29								2022-09-03					point-radius				
90d26d68-2ed9-466b-961a-8d31df97a51b	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2022-09-03T17:10:00Z	17:10:00			2022	9	3	2022/09/03 10:10 AM	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										34.056192022	-118.8784083929	epsg:4326	29								2022-09-03					point-radius				
c46b52c1-f3ce-483f-8316-c01d195072d5	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2023-02-15T18:34:00Z	18:34:00			2023	2	15	2023/02/15 10:34 AM	Eastern Malibu, Malibu, CA, USA																					United States		California	Los Angeles		Eastern Malibu, Malibu, CA, USA										34.0318852357	-118.6825562238	epsg:4326	27								2023-02-15					point-radius				
8d15cad5-c5eb-4ca0-91f2-f3b77be499a2	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2023-02-15T18:34:00Z	18:34:00			2023	2	15	2023/02/15 10:34 AM	Eastern Malibu, Malibu, CA, USA																					United States		California	Los Angeles		Eastern Malibu, Malibu, CA, USA										34.0318852357	-118.6825562238	epsg:4326	27								2023-02-15					point-radius				
b3947f29-6aec-4e6b-9a36-d8be98f43a8d	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2023-02-17T22:01:00Z	22:01:00			2023	2	17	2023/02/17 2:01 PM	26800 Mulholland Hwy, Calabasas, CA 91302, USA																					United States		California	Los Angeles		26800 Mulholland Hwy, Calabasas, CA 91302, USA										34.1024479185	-118.706729915	epsg:4326	30								2023-02-17					point-radius				
d1e7ed72-f76f-4709-8914-7d3a84501644	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2023-02-18T18:56:00Z	18:56:00			2023	2	18	2023/02/18 10:56 AM	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										34.0986962968	-118.8149726894	epsg:4326	50								2023-02-18					point-radius				
527857d5-1820-4fe2-b615-0715dac1ddf5	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2023-02-18T18:56:00Z	18:56:00			2023	2	18	2023/02/18 10:56 AM	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										34.0988419569	-118.8150512816	epsg:4326	35								2023-02-18					point-radius				
f9d8df03-dc2a-4076-ada8-dd82dd21715e	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2023-02-19T18:29:00Z	18:29:00			2023	2	19	2023/02/19 10:29 AM	Encino, Los Angeles, CA, USA																					United States		California	Los Angeles		Encino, Los Angeles, CA, USA										34.1739741434	-118.487071255	epsg:4326	44								2023-02-19					point-radius				
1666a25c-69da-46c6-be61-07c7ea276cf1	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2023-02-19T18:29:00Z	18:29:00			2023	2	19	2023/02/19 10:29 AM	Encino, Los Angeles, CA, USA																					United States		California	Los Angeles		Encino, Los Angeles, CA, USA										34.1739741434	-118.487071255	epsg:4326	44								2023-02-19					point-radius				
14852963-9c76-446c-ad56-c835ad8ab800	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Sabina Lucke Lawrence	1167463	2023-04-08T18:57:15Z	18:57:15			2023	4	8	2023-04-08 11:57:15-07:00	Willow Springs Park, Long Beach, CA, US																					United States		California	Los Angeles		Willow Springs Park, Long Beach, CA, US										33.806825	-118.1772916667	epsg:4326	4								2023-04-08					point-radius				
bb779137-b294-4257-9b6a-49ecb2402144	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Sabina Lucke Lawrence	1167463	2023-04-08T18:57:21Z	18:57:21			2023	4	8	2023-04-08 11:57:21-07:00	Willow Springs Park, Long Beach, CA, US																					United States		California	Los Angeles		Willow Springs Park, Long Beach, CA, US										33.806825	-118.1773083333	epsg:4326	4								2023-04-08					point-radius				
b14bca89-f5ab-4f00-864f-11cbb2b08e84	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Sabina Lucke Lawrence	1167463	2023-04-22T20:32:13Z	20:32:13			2023	4	22	2023-04-22 13:32:13-07:00	E Ocean Blvd, Long Beach, CA, US																					United States		California	Los Angeles		E Ocean Blvd, Long Beach, CA, US										33.766055	-118.191445	epsg:4326	4								2023-04-22					point-radius				
4825cec2-4cd7-4103-8fc8-4b4b7fd55112	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Dkt7sc	477693	2023-04-16T15:31:14Z	15:31:14			2023	4	16	2023-04-16 08:31:14-07:00	Los Angeles County Arboretum and Botanic Garden, Arcadia, CA, US																					United States		California	Los Angeles		Los Angeles County Arboretum and Botanic Garden, Arcadia, CA, US										34.1413137214	-118.0556978822	epsg:4326	23								2023-04-16					point-radius				
2d6c0c55-c178-423e-82a8-f921b1c1d6d0	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Dkt7sc	477693	2023-04-23T17:55:26Z	17:55:26			2023	4	23	2023-04-23 10:55:26-07:00	Los Angeles County Arboretum and Botanic Garden, Arcadia, CA, US																					United States		California	Los Angeles		Los Angeles County Arboretum and Botanic Garden, Arcadia, CA, US										34.1406386563	-118.0558995909	epsg:4326	23								2023-04-23					point-radius				
277d97af-1e2e-4eba-a82b-36e3afbe25ee	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Dkt7sc	477693	2023-04-16T16:10:10Z	16:10:10			2023	4	16	2023-04-16 09:10:10-07:00	Los Angeles County Arboretum and Botanic Garden, Arcadia, CA, US																					United States		California	Los Angeles		Los Angeles County Arboretum and Botanic Garden, Arcadia, CA, US										34.1406417753	-118.0559136926	epsg:4326	23								2023-04-16					point-radius				
066e4630-095b-4984-9236-fc503b476695	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2023-04-21T22:04:00Z	22:04:00			2023	4	21	2023/04/21 3:04 PM	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										34.7231928675	-118.3859785619	epsg:4326	133								2023-04-21					point-radius				
9056bd92-3d0d-48b2-aa27-113eb5a4a00f	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Dkt7sc	477693	2023-04-16T16:14:24Z	16:14:24			2023	4	16	2023-04-16 09:14:24-07:00	Los Angeles County Arboretum and Botanic Garden, Arcadia, CA, US																					United States		California	Los Angeles		Los Angeles County Arboretum and Botanic Garden, Arcadia, CA, US										34.1405655904	-118.0552608768	epsg:4326	23								2023-04-16					point-radius				
b0d3aac4-ee3c-4456-a570-1c050db5d544	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Dkt7sc	477693	2023-04-16T17:15:06Z	17:15:06			2023	4	16	2023-04-16 10:15:06-07:00	Los Angeles County Arboretum and Botanic Garden, Arcadia, CA, US																					United States		California	Los Angeles		Los Angeles County Arboretum and Botanic Garden, Arcadia, CA, US										34.1417144144	-118.0556877318	epsg:4326	24								2023-04-16					point-radius				
7adabb56-86e4-4c92-9220-bab3f0c04dea	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Dkt7sc	477693	2023-04-16T17:16:08Z	17:16:08			2023	4	16	2023-04-16 10:16:08-07:00	Los Angeles County Arboretum and Botanic Garden, Arcadia, CA, US																					United States		California	Los Angeles		Los Angeles County Arboretum and Botanic Garden, Arcadia, CA, US										34.1416362858	-118.0556764916	epsg:4326	23								2023-04-16					point-radius				
d5b60b17-4ef2-47ad-b0a7-38f6289c0a44	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Dkt7sc	477693	2023-04-16T17:44:22Z	17:44:22			2023	4	16	2023-04-16 10:44:22-07:00	Los Angeles County Arboretum and Botanic Garden, Arcadia, CA, US																					United States		California	Los Angeles		Los Angeles County Arboretum and Botanic Garden, Arcadia, CA, US										34.1422548643	-118.0568135706	epsg:4326	29								2023-04-16					point-radius				
97f36e18-536c-4d67-889c-4944949d4a4f	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Dkt7sc	477693	2023-04-16T18:16:28Z	18:16:28			2023	4	16	2023-04-16 11:16:28-07:00	Los Angeles County Arboretum and Botanic Garden, Arcadia, CA, US																					United States		California	Los Angeles		Los Angeles County Arboretum and Botanic Garden, Arcadia, CA, US										34.1427575917	-118.055521422	epsg:4326	23								2023-04-16					point-radius				
4577a995-1f0f-413e-98cf-dc91ae84a1b4	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Dkt7sc	477693	2023-04-16T18:20:10Z	18:20:10			2023	4	16	2023-04-16 11:20:10-07:00	Los Angeles County Arboretum and Botanic Garden, Arcadia, CA, US																					United States		California	Los Angeles		Los Angeles County Arboretum and Botanic Garden, Arcadia, CA, US										34.1427362396	-118.055455215	epsg:4326	23								2023-04-16					point-radius				
c4308e16-cb46-4959-bcfe-f8c92a2d0a77	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Dkt7sc	477693	2023-04-20T20:39:12Z	20:39:12			2023	4	20	2023-04-20 13:39:12-07:00	W Parkside Ave, Burbank, CA, US																					United States		California	Los Angeles	Burbank	W Parkside Ave, Burbank, CA, US										34.1580996484	-118.3230471324	epsg:4326	96								2023-04-20					point-radius				
69407baa-bc6d-44ef-b0d5-09fe3db2e1a2	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Dkt7sc	477693	2023-04-22T00:46:42Z	00:46:42			2023	4	22	2023-04-21 17:46:42-07:00	W Parkside Ave, Burbank, CA, US																					United States		California	Los Angeles	Burbank	W Parkside Ave, Burbank, CA, US										34.1581364993	-118.3231617589	epsg:4326	23								2023-04-21					point-radius				
b57516c3-e3e1-476f-a2a7-92a8c1df1868	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2023-04-28T20:16:00Z	20:16:00			2023	4	28	2023-04-28 13:16:00-07:00	Santa Monica Mountains, Calabasas, CA, US																					United States		California	Los Angeles		Santa Monica Mountains, Calabasas, CA, US										34.1026916667	-118.70813	epsg:4326	4								2023-04-28					point-radius				
3decbdcc-5474-4d62-b80e-04d790039ef1	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Dkt7sc	477693	2023-04-22T17:04:26Z	17:04:26			2023	4	22	2023-04-22 10:04:26-07:00	S Reese Pl, Burbank, CA, US																					United States		California	Los Angeles	Burbank	S Reese Pl, Burbank, CA, US										34.1562453383	-118.3184936073	epsg:4326	63								2023-04-22					point-radius				
f3a12dc2-e0da-4117-bdda-c593f67b53fb	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2023-04-29T00:54:00Z	00:54:00			2023	4	29	2023/04/28 5:54 PM	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										34.1168810288	-118.7563479634	epsg:4326	29								2023-04-28					point-radius				
3558f954-878c-40d5-b70b-760f15bf5807	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2023-04-29T00:54:00Z	00:54:00			2023	4	29	2023/04/28 5:54 PM	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										34.1168810288	-118.7563479634	epsg:4326	29								2023-04-28					point-radius				
4015c872-68f4-4197-b4f1-ad9f77334374	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2023-04-29T20:43:00Z	20:43:00			2023	4	29	2023/04/29 1:43 PM	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										34.0987273956	-118.812923483	epsg:4326	48								2023-04-29					point-radius				
f5bf12a6-9716-4c46-9fb2-265067b3355f	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2023-04-29T20:43:00Z	20:43:00			2023	4	29	2023/04/29 1:43 PM	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										34.0987273956	-118.812923483	epsg:4326	48								2023-04-29					point-radius				
