identification_id	material_entity_id	media_id	nucleotide_analysis_id	nucleotide_sequence_id	occurrence_id	organism_id	verbatim_identification	is_accepted_identification	taxon_formula	type_status	type_designation_type	identified_by	identified_by_id	date_identified	identification_references	taxon_assignment_method	identification_verification_status	identification_remarks	taxon_id	scientific_name_id	geo_classification_code	geo_name	scientific_name	scientific_name_authorship	vernacular_name	taxon_rank	external_classification_source	kingdom	phylum	class	order	family	subfamily	genus	generic_name	subgenus	infrageneric_epithet	specific_epithet	infraspecific_epithet	cultivar_epithet	name_according_to	nomenclatural_code	nomenclatural_status	name_published_in	name_published_in_year	taxon_remarks	feedback_url
a99ea38a-a086-40e7-8268-5738531b3128		https://inaturalist-open-data.s3.amazonaws.com/photos/141752205/medium.jpg					Toyon	true	A			LSchare (she/her)	81779	2021-07-07 21:01:20 UTC									Heteromeles arbutifolia		Toyon			Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Amygdaloideae	Heteromeles	Heteromeles												
0e2d863b-b7ff-4bc1-8f5c-4a9aaf0fa08c		https://inaturalist-open-data.s3.amazonaws.com/photos/145207301/medium.jpeg					Checkered White	true	A			LSchare (she/her)	81779	2021-07-21 20:33:20 UTC									Pontia protodice		Checkered White			Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pierinae	Pontia	Pontia												
302831ce-5f52-49e9-be48-d93d0930ed53		https://inaturalist-open-data.s3.amazonaws.com/photos/145207698/medium.jpeg					Cabbage White	true	A			LSchare (she/her)	81779	2021-07-21 20:33:25 UTC									Pieris rapae		Small White			Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pierinae	Pieris	Pieris												
604c3e74-1f50-4762-b78c-2b74738c2a6f		https://inaturalist-open-data.s3.amazonaws.com/photos/145207759/medium.jpeg					Cabbage White	true	A			LSchare (she/her)	81779	2021-07-21 20:33:26 UTC									Pieris rapae		Small White			Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pierinae	Pieris	Pieris												
2c7d585e-dc31-4924-9ed2-7be537dd9bf8		https://inaturalist-open-data.s3.amazonaws.com/photos/145725109/medium.jpeg					alkali heliotrope	true	A			LSchare (she/her)	81779	2021-07-24 00:57:59 UTC									Heliotropium curassavicum		alkali heliotrope			Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Heliotropioideae	Heliotropium	Heliotropium												
99c7a551-4112-49ad-bfd9-ad9eac6a4871		https://inaturalist-open-data.s3.amazonaws.com/photos/145725120/medium.jpeg					Mournful Duskywing	true	A			LSchare (she/her)	81779	2021-07-24 00:57:59 UTC									Erynnis tristis		Mournful Duskywing			Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Pyrginae	Erynnis	Erynnis												
d264f962-55ad-4cca-858b-283686efd34b		https://inaturalist-open-data.s3.amazonaws.com/photos/145725629/medium.jpeg					Chaparral Bush-Mallow	true	A			LSchare (she/her)	81779	2021-07-24 00:58:10 UTC									Malacothamnus fasciculatus		southern coastal bushmallow			Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Malvoideae	Malacothamnus	Malacothamnus												
f8d46d00-2ca5-42c7-a7e9-54735941d872		https://inaturalist-open-data.s3.amazonaws.com/photos/148131801/medium.jpg					fennel	true	A			LSchare (she/her)	81779	2021-08-02 20:09:08 UTC									Foeniculum vulgare		fennel			Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Apioideae	Foeniculum	Foeniculum												
c7eb0473-206d-4f11-a87f-937d03f920b6		https://inaturalist-open-data.s3.amazonaws.com/photos/209016937/medium.jpeg					Acmaeodera fenyesi	true	A			LSchare (she/her)	81779	2022-06-25 16:49:07 UTC									Acmaeodera fenyesi					Animalia	Arthropoda	Insecta	Coleoptera	Buprestidae	Polycestinae	Acmaeodera	Acmaeodera												
22f4f7a1-2518-420a-9e62-de7a29395945		https://inaturalist-open-data.s3.amazonaws.com/photos/148181509/medium.jpeg					California brittlebush	true	A			LSchare (she/her)	81779	2021-08-03 00:11:47 UTC									Encelia californica		California brittlebush			Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Asteroideae	Encelia	Encelia												
2f0c845a-f9f9-400b-959d-b1524ef10607		https://inaturalist-open-data.s3.amazonaws.com/photos/148181656/medium.jpeg					Checkered White	true	A			LSchare (she/her)	81779	2021-08-03 00:11:49 UTC									Pontia protodice		Checkered White			Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pierinae	Pontia	Pontia												
8028d286-349c-4e73-aa10-16d29d1e3a8a		https://inaturalist-open-data.s3.amazonaws.com/photos/148181966/medium.jpeg					Western Pygmy-Blue	true	A			LSchare (she/her)	81779	2021-08-03 00:11:50 UTC									Brephidium exilis		Western Pygmy-Blue			Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatinae	Brephidium	Brephidium												
d974a82a-7a91-4917-abcc-1f13ae32effc		https://inaturalist-open-data.s3.amazonaws.com/photos/148182069/medium.jpeg					deerweed	true	A			LSchare (she/her)	81779	2021-08-03 00:11:51 UTC									Acmispon glaber		deerweed			Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Faboideae	Acmispon	Acmispon												
e706d853-e91d-4fd3-bf37-5977cee472aa		https://inaturalist-open-data.s3.amazonaws.com/photos/148182168/medium.jpeg					Marine Blue	true	A			LSchare (she/her)	81779	2021-08-03 00:11:51 UTC									Leptotes marina		Marine Blue			Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatinae	Leptotes	Leptotes												
3dd82b28-4000-426f-b8ec-787b136956f2		https://inaturalist-open-data.s3.amazonaws.com/photos/148182401/medium.jpeg					Harlequin Bug	true	A			LSchare (she/her)	81779	2021-08-03 00:11:54 UTC									Murgantia histrionica		Harlequin Bug			Animalia	Arthropoda	Insecta	Hemiptera	Pentatomidae	Pentatominae	Murgantia	Murgantia												
53c70994-48b3-4a5e-b6b1-b4383c943949		https://inaturalist-open-data.s3.amazonaws.com/photos/148182483/medium.jpeg					Western Honey Bee	true	A			LSchare (she/her)	81779	2021-08-03 00:11:55 UTC									Apis mellifera		Western Honey Bee			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apinae	Apis	Apis												
e53441a6-6c09-47d1-a29b-9346f5a92dfc		https://inaturalist-open-data.s3.amazonaws.com/photos/148302193/medium.jpeg					Great Golden Digger Wasp	true	A			LSchare (she/her)	81779	2021-08-03 15:17:54 UTC									Sphex ichneumoneus		Great Golden Digger Wasp			Animalia	Arthropoda	Insecta	Hymenoptera	Sphecidae	Sphecinae	Sphex	Sphex												
6215a1e2-5ba6-4998-b091-8b3976179e2a		https://inaturalist-open-data.s3.amazonaws.com/photos/148302234/medium.jpeg					narrowleaf milkweed	true	A			LSchare (she/her)	81779	2021-08-03 15:17:55 UTC									Asclepias fascicularis		narrowleaf milkweed			Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Asclepiadoideae	Asclepias	Asclepias												
3aa8ec34-1031-4823-8389-d8bb0e2b67e4		https://inaturalist-open-data.s3.amazonaws.com/photos/148302279/medium.jpeg					Fiery Skipper	true	A			LSchare (she/her)	81779	2021-08-03 15:17:55 UTC									Hylephila phyleus		Fiery Skipper			Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Hesperiinae	Hylephila	Hylephila												
d254961b-dda3-44da-805a-5273f54e3fc1		https://inaturalist-open-data.s3.amazonaws.com/photos/148302379/medium.jpeg					western vervain	true	A			LSchare (she/her)	81779	2021-08-03 15:17:56 UTC									Verbena lasiostachys		western vervain			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Verbenaceae		Verbena	Verbena												
355928cd-f377-4e62-ab28-35fe4c4b9a26		https://inaturalist-open-data.s3.amazonaws.com/photos/148302313/medium.jpeg					Mexican Amberwing	true	A			LSchare (she/her)	81779	2021-08-03 15:17:56 UTC									Perithemis intensa		Mexican Amberwing			Animalia	Arthropoda	Insecta	Odonata	Libellulidae		Perithemis	Perithemis												
58af11ff-947d-464e-877f-880eb916e88a		https://inaturalist-open-data.s3.amazonaws.com/photos/148360181/medium.jpeg					Fiery Skipper	true	A			LSchare (she/her)	81779	2021-08-03 19:57:01 UTC									Hylephila phyleus		Fiery Skipper			Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Hesperiinae	Hylephila	Hylephila												
98b79939-16d5-41b7-92e6-326d71cf7fd2		https://inaturalist-open-data.s3.amazonaws.com/photos/148360531/medium.jpeg					Lesser Goldfinch	true	A			LSchare (she/her)	81779	2021-08-03 19:57:17 UTC									Spinus psaltria		Lesser Goldfinch			Animalia	Chordata	Aves	Passeriformes	Fringillidae		Spinus	Spinus												
729c2d14-cf8f-4067-af5a-20fdd93c81e4		https://inaturalist-open-data.s3.amazonaws.com/photos/148360887/medium.jpeg					desert willow	true	A			LSchare (she/her)	81779	2021-08-03 19:57:20 UTC									Chilopsis linearis		desert willow			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Bignoniaceae		Chilopsis	Chilopsis												
91a5cf92-6d6a-48f7-ace0-8785a5a5683e		https://inaturalist-open-data.s3.amazonaws.com/photos/148361055/medium.jpeg					African Wild Cassia	true	A			LSchare (she/her)	81779	2021-08-03 19:57:22 UTC									Senna didymobotrya		Peanut-Butter Cassia			Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Caesalpinioideae	Senna	Senna												
aa713e0f-2c62-4103-8b01-8bb76188225b		https://inaturalist-open-data.s3.amazonaws.com/photos/148361151/medium.jpeg					Western Tiger Swallowtail	true	A			LSchare (she/her)	81779	2021-08-03 19:57:25 UTC									Papilio rutulus		Western Tiger Swallowtail			Animalia	Arthropoda	Insecta	Lepidoptera	Papilionidae	Papilioninae	Papilio	Papilio												
ad0ad2a4-1a1e-4d7b-bcbb-89dc6ba9107e		https://inaturalist-open-data.s3.amazonaws.com/photos/148361432/medium.jpeg					Anna's Hummingbird	true	A			LSchare (she/her)	81779	2021-08-03 19:57:36 UTC									Calypte anna		Anna's Hummingbird			Animalia	Chordata	Aves	Apodiformes	Trochilidae	Trochilinae	Calypte	Calypte												
8ecbffc2-fdc1-49bd-813d-f4625323cce7		https://inaturalist-open-data.s3.amazonaws.com/photos/155382959/medium.jpeg					Western Pygmy-Blue	true	A			LSchare (she/her)	81779	2021-09-05 15:48:17 UTC									Brephidium exilis		Western Pygmy-Blue			Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatinae	Brephidium	Brephidium												
714d83d5-452d-466c-b92e-282ecbde642e		https://inaturalist-open-data.s3.amazonaws.com/photos/155383474/medium.jpeg					Ligated Furrow Bee	true	A			LSchare (she/her)	81779	2021-09-05 15:48:22 UTC									Halictus ligatus		Ligated Furrow Bee			Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Halictinae	Halictus	Halictus												
6486adbc-e2b0-4bf2-aef9-b3a324a732ed		https://inaturalist-open-data.s3.amazonaws.com/photos/155383572/medium.jpeg					Halictus ligatus	true	A			LSchare (she/her)	81779	2021-09-05 15:48:23 UTC									Halictus ligatus		Ligated Furrow Bee			Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Halictinae	Halictus	Halictus												
b6bfc8e9-d3f0-40ac-9ceb-042502bd29d0		https://inaturalist-open-data.s3.amazonaws.com/photos/155467943/medium.jpeg					Western Pygmy-Blue	true	A			LSchare (she/her)	81779	2021-09-05 20:56:51 UTC									Brephidium exilis		Western Pygmy-Blue			Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatinae	Brephidium	Brephidium												
55569e9e-a720-431d-8e3b-7de89d1e7f97		https://inaturalist-open-data.s3.amazonaws.com/photos/155467988/medium.jpeg					alkali heliotrope	true	A			LSchare (she/her)	81779	2021-09-05 20:56:52 UTC									Heliotropium curassavicum		alkali heliotrope			Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Heliotropioideae	Heliotropium	Heliotropium												
656ba8c2-df90-4312-9f4f-2b9982074d8f		https://static.inaturalist.org/photos/157762474/medium.jpg					alkali heliotrope	true	A			Kathleen Nguyen	4973419	2021-09-16 17:35:00 UTC									Heliotropium curassavicum		alkali heliotrope			Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Heliotropioideae	Heliotropium	Heliotropium												
d6c931fd-8a2f-47c3-be0a-911bae9366ad		https://static.inaturalist.org/photos/157762501/medium.jpg					White Checkered-Skipper	true	A			Kathleen Nguyen	4973419	2021-09-16 17:50:39 UTC									Burnsius albezens		White Checkered-Skipper			Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Pyrginae	Burnsius	Burnsius												
3f4cc38e-5d0c-462a-a774-13a26e22f024		https://inaturalist-open-data.s3.amazonaws.com/photos/160497050/medium.jpeg					Bladderpod	true	A			LSchare (she/her)	81779	2021-09-29 17:04:31 UTC									Cleomella arborea		Bladderpod			Plantae	Tracheophyta	Magnoliopsida	Brassicales	Cleomaceae		Cleomella	Cleomella												
a616ec5b-a7df-49ee-bbc9-2961632b84cf		https://inaturalist-open-data.s3.amazonaws.com/photos/160497022/medium.jpeg					Harlequin Bug	true	A			LSchare (she/her)	81779	2021-09-29 17:04:31 UTC									Murgantia histrionica		Harlequin Bug			Animalia	Arthropoda	Insecta	Hemiptera	Pentatomidae	Pentatominae	Murgantia	Murgantia												
b7d23823-3144-465f-8443-519833a94450		https://inaturalist-open-data.s3.amazonaws.com/photos/160499720/medium.jpg					Western Honey Bee	true	A			LSchare (she/her)	81779	2021-09-29 17:12:58 UTC									Apis mellifera		Western Honey Bee			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apinae	Apis	Apis												
d88eccec-d7ed-4b5f-b783-3230a722fda8		https://inaturalist-open-data.s3.amazonaws.com/photos/160499763/medium.jpg					European Searocket	true	A			LSchare (she/her)	81779	2021-09-29 17:13:11 UTC									Cakile maritima		European Searocket			Plantae	Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Brassicoideae	Cakile	Cakile												
49a5686e-c3b1-49ea-8b64-64530dae5732		https://inaturalist-open-data.s3.amazonaws.com/photos/160547770/medium.jpeg					Wandering Skipper	true	A			LSchare (she/her)	81779	2021-09-29 21:39:00 UTC									Panoquina errans		Wandering Skipper			Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Hesperiinae	Panoquina	Panoquina												
15d6d49c-5f18-4795-94c7-1ee6650681a3		https://inaturalist-open-data.s3.amazonaws.com/photos/160547823/medium.jpeg					Copestylum violaceum	true	A			LSchare (she/her)	81779	2021-09-29 21:39:01 UTC									Copestylum violaceum					Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Eristalinae	Copestylum	Copestylum												
d369abcf-6216-4b9a-8c58-beca0eed5123		https://inaturalist-open-data.s3.amazonaws.com/photos/167795652/medium.jpeg					Rusałka osetnik	true	A			LSchare (she/her)	81779	2021-11-07 20:47:17 UTC									Vanessa cardui		Painted Lady			Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalinae	Vanessa	Vanessa												
b309a029-ba94-4263-8933-b51c60d022e8		https://inaturalist-open-data.s3.amazonaws.com/photos/167795675/medium.jpeg					coyote brush	true	A			LSchare (she/her)	81779	2021-11-07 20:47:19 UTC									Baccharis pilularis		coyote brush			Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Asteroideae	Baccharis	Baccharis												
dc994936-8c6c-4013-a9c3-2471475bfbd8		https://inaturalist-open-data.s3.amazonaws.com/photos/167795781/medium.jpeg					California Wild Rose	true	A			LSchare (she/her)	81779	2021-11-07 20:47:20 UTC									Rosa californica		California Wild Rose			Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Rosoideae	Rosa	Rosa												
600f60d6-9fdf-4405-abf1-03f181471425		https://inaturalist-open-data.s3.amazonaws.com/photos/167795804/medium.jpeg					Western Honey Bee	true	A			LSchare (she/her)	81779	2021-11-07 20:47:20 UTC									Apis mellifera		Western Honey Bee			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apinae	Apis	Apis												
e8b19f9e-3de6-47f6-aa1a-33154b5c7359		https://inaturalist-open-data.s3.amazonaws.com/photos/167796461/medium.jpeg					Western Honey Bee	true	A			LSchare (she/her)	81779	2021-11-07 20:47:31 UTC									Apis mellifera		Western Honey Bee			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apinae	Apis	Apis												
65ba50d1-b4f9-435c-978d-56ff019fab02		https://inaturalist-open-data.s3.amazonaws.com/photos/168104972/medium.jpg					Leafhopper Assassin Bug	true	A				5000772	2021-11-09 18:37:58 UTC									Zelus renardii		Leafhopper Assassin Bug			Animalia	Arthropoda	Insecta	Hemiptera	Reduviidae	Harpactorinae	Zelus	Zelus												
5ed096ec-de94-40f8-bf9f-5e9872451af3		https://inaturalist-open-data.s3.amazonaws.com/photos/169764662/medium.jpg					Bold Jumping Spider	true	A				5000772	2021-11-21 19:25:19 UTC									Phidippus audax		Bold Jumping Spider			Animalia	Arthropoda	Arachnida	Araneae	Salticidae	Salticinae	Phidippus	Phidippus												
055be997-0ef1-48cf-acf1-0dba75ed809b		https://inaturalist-open-data.s3.amazonaws.com/photos/171716085/medium.jpg					Bold Jumping Spider	true	A				5000772	2021-12-08 01:15:38 UTC									Phidippus audax		Bold Jumping Spider			Animalia	Arthropoda	Arachnida	Araneae	Salticidae	Salticinae	Phidippus	Phidippus												
1c44bc0c-f8b5-4d24-abec-91f08e41d9a4		https://inaturalist-open-data.s3.amazonaws.com/photos/171716443/medium.jpg					Western Honey Bee	true	A				5000772	2021-12-08 01:20:51 UTC									Apis mellifera		Western Honey Bee			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apinae	Apis	Apis												
af078d72-c87e-4235-ac03-73ee545d6ac1		https://inaturalist-open-data.s3.amazonaws.com/photos/171716616/medium.jpg					Western Honey Bee	true	A				5000772	2021-12-08 01:22:48 UTC									Apis mellifera		Western Honey Bee			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apinae	Apis	Apis												
8a5a3377-a994-4f42-83ce-186a2d1814f3		https://inaturalist-open-data.s3.amazonaws.com/photos/179855478/medium.jpeg					White-bowed Smoothwing	true	A			LSchare (she/her)	81779	2022-02-18 20:04:52 UTC									Scaeva affinis		White-bowed Smoothwing			Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Syrphinae	Scaeva	Scaeva												
8d43aad9-3cab-4c27-b6d1-4009a9ab7688		https://inaturalist-open-data.s3.amazonaws.com/photos/183603840/medium.jpeg					Spotted Cucumber Beetle	true	A			LSchare (she/her)	81779	2022-03-19 21:14:10 UTC									Diabrotica undecimpunctata		Spotted Cucumber Beetle			Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Diabrotica	Diabrotica												
0c0bced0-6448-44f1-9af9-e8831237fb03		https://inaturalist-open-data.s3.amazonaws.com/photos/183733915/medium.jpeg					Red-eared Blister Beetle	true	A			LSchare (she/her)	81779	2022-03-20 16:49:29 UTC									Lytta auriculata		Red-eared Blister Beetle			Animalia	Arthropoda	Insecta	Coleoptera	Meloidae	Meloinae	Lytta	Lytta												
3d48e878-2fa8-4e06-ab51-aebc1e3e87cb		https://inaturalist-open-data.s3.amazonaws.com/photos/185248212/medium.jpeg					California brittlebush	true	A			LSchare (she/her)	81779	2022-03-29 20:59:13 UTC									Encelia californica		California brittlebush			Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Asteroideae	Encelia	Encelia												
2b489d8a-e667-47cf-8fd2-47bc88925ed8		https://inaturalist-open-data.s3.amazonaws.com/photos/185248233/medium.jpeg					Large-tailed Aphideater	true	A			LSchare (she/her)	81779	2022-03-29 20:59:13 UTC									Eupeodes volucris		Large-tailed Aphideater			Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Syrphinae	Eupeodes	Eupeodes												
56c971bd-dc9f-4072-bddb-b1b7b9c21c6c		https://inaturalist-open-data.s3.amazonaws.com/photos/185248321/medium.jpeg					Sara Orangetip	true	A			LSchare (she/her)	81779	2022-03-29 20:59:14 UTC									Anthocharis sara		Sara Orangetip			Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pierinae	Anthocharis	Anthocharis												
213c900d-6870-4869-9e0a-c6353333de19		https://inaturalist-open-data.s3.amazonaws.com/photos/185248393/medium.jpeg					Convergent Lady Beetle	true	A			LSchare (she/her)	81779	2022-03-29 20:59:15 UTC									Hippodamia convergens		Convergent Lady Beetle			Animalia	Arthropoda	Insecta	Coleoptera	Coccinellidae	Coccinellinae	Hippodamia	Hippodamia												
9a369cbe-73ee-4475-9f39-14fe9197195b		https://inaturalist-open-data.s3.amazonaws.com/photos/185248416/medium.jpeg					California buckwheat	true	A			LSchare (she/her)	81779	2022-03-29 20:59:15 UTC									Eriogonum fasciculatum		California Buckwheat			Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Polygonaceae	Eriogonoideae	Eriogonum	Eriogonum												
8f9aa5f2-e4b6-4d1d-9dc8-3623d014ea30		https://inaturalist-open-data.s3.amazonaws.com/photos/185248449/medium.jpeg					Behr's Metalmark	true	A			LSchare (she/her)	81779	2022-03-29 20:59:15 UTC									Apodemia virgulti		Behr's Metalmark			Animalia	Arthropoda	Insecta	Lepidoptera	Riodinidae	Riodininae	Apodemia	Apodemia												
40984039-adb8-4b24-87ce-445eff2a5884		https://inaturalist-open-data.s3.amazonaws.com/photos/185248505/medium.jpeg					Large-tailed Aphideater	true	A			LSchare (she/her)	81779	2022-03-29 20:59:16 UTC									Eupeodes volucris		Large-tailed Aphideater			Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Syrphinae	Eupeodes	Eupeodes												
61fa77f1-f6d4-4e2a-a5ad-90420a262d29		https://inaturalist-open-data.s3.amazonaws.com/photos/185248574/medium.jpeg					Tripartite Sweat Bee	true	A			LSchare (she/her)	81779	2022-03-29 20:59:19 UTC									Halictus tripartitus		Tripartite Sweat Bee			Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Halictinae	Halictus	Halictus												
a24f6246-363d-4984-99ca-6b5860ad66b0		https://inaturalist-open-data.s3.amazonaws.com/photos/185248634/medium.jpeg					Convergent Lady Beetle	true	A			LSchare (she/her)	81779	2022-03-29 20:59:19 UTC									Hippodamia convergens		Convergent Lady Beetle			Animalia	Arthropoda	Insecta	Coleoptera	Coccinellidae	Coccinellinae	Hippodamia	Hippodamia												
95c8d986-34c9-4389-afc8-18c59132c858		https://inaturalist-open-data.s3.amazonaws.com/photos/185556954/medium.jpeg					Gray Buckeye	true	A			LSchare (she/her)	81779	2022-03-31 20:40:42 UTC									Junonia grisea		Gray Buckeye			Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalinae	Junonia	Junonia												
f945ed90-0753-4aab-a999-3694c8e45698		https://inaturalist-open-data.s3.amazonaws.com/photos/185741084/medium.jpeg					Lesser Goldfinch	true	A			LSchare (she/her)	81779	2022-04-02 00:09:01 UTC									Spinus psaltria		Lesser Goldfinch			Animalia	Chordata	Aves	Passeriformes	Fringillidae		Spinus	Spinus												
27d21f3d-9768-484b-9945-2406b57b2530		https://inaturalist-open-data.s3.amazonaws.com/photos/185741096/medium.jpeg					Common Fiddleneck	true	A			LSchare (she/her)	81779	2022-04-02 00:09:01 UTC									Amsinckia menziesii		Common Fiddleneck			Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Cynoglossoideae	Amsinckia	Amsinckia												
bb9d66d2-3483-4725-bde9-7414a11b2dda		https://inaturalist-open-data.s3.amazonaws.com/photos/186235840/medium.jpeg					purple owl's-clover	true	A			Andrea Kreuzhage	828394	2022-04-04 16:07:56 UTC									Castilleja exserta		purple owl's-clover			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Orobanchaceae		Castilleja	Castilleja												
e713f650-9b8c-43eb-8c7e-6c9034262e3c		https://inaturalist-open-data.s3.amazonaws.com/photos/186236000/medium.jpeg					Adela flammeusella	true	A			Andrea Kreuzhage	828394	2022-04-04 16:10:45 UTC									Adela flammeusella					Animalia	Arthropoda	Insecta	Lepidoptera	Adelidae	Adelinae	Adela	Adela												
7e5a13d5-c229-4838-8258-5242668494b7		https://inaturalist-open-data.s3.amazonaws.com/photos/186295386/medium.jpeg					California brittlebush	true	A			LSchare (she/her)	81779	2022-04-04 22:46:34 UTC									Encelia californica		California brittlebush			Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Asteroideae	Encelia	Encelia												
f3f40aad-e09e-4dd1-a1c4-10c23034b264		https://inaturalist-open-data.s3.amazonaws.com/photos/186295477/medium.jpeg					Behr's Metalmark	true	A			LSchare (she/her)	81779	2022-04-04 22:46:35 UTC									Apodemia virgulti		Behr's Metalmark			Animalia	Arthropoda	Insecta	Lepidoptera	Riodinidae	Riodininae	Apodemia	Apodemia												
c0404848-6714-444a-a990-00f956ed04ff		https://inaturalist-open-data.s3.amazonaws.com/photos/190489093/medium.jpeg					Black Mustard	true	A			LSchare (she/her)	81779	2022-04-25 00:15:16 UTC									Mutarda nigra		Black Mustard			Plantae	Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Brassicoideae	Mutarda	Mutarda												
611cde8c-d648-4cd7-a2df-741fa1788483		https://inaturalist-open-data.s3.amazonaws.com/photos/190489106/medium.jpeg					Orange Sulphur	true	A			LSchare (she/her)	81779	2022-04-25 00:15:16 UTC									Colias eurytheme		Orange Sulphur			Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Coliadinae	Colias	Colias												
eee353c3-9765-47ad-b665-0c9270ed65c5		https://inaturalist-open-data.s3.amazonaws.com/photos/208258716/medium.jpeg					Northern White-Skipper	true	A			LSchare (she/her)	81779	2022-06-22 16:39:32 UTC									Heliopetes ericetorum		Northern White-Skipper			Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Pyrginae	Heliopetes	Heliopetes												
8aa793b2-b3c4-4d59-86af-38532e1a514b		https://inaturalist-open-data.s3.amazonaws.com/photos/208258768/medium.jpeg					Coastal Goldenbush	true	A			LSchare (she/her)	81779	2022-06-22 16:39:33 UTC									Isocoma menziesii		Coastal Goldenbush			Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Asteroideae	Isocoma	Isocoma												
9e853b36-3149-43e6-a234-6f5183906bb8		https://inaturalist-open-data.s3.amazonaws.com/photos/208258826/medium.jpeg					Northern White-Skipper	true	A			LSchare (she/her)	81779	2022-06-22 16:39:33 UTC									Heliopetes ericetorum		Northern White-Skipper			Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Pyrginae	Heliopetes	Heliopetes												
d0411ac5-dca9-42f4-877e-a23133aab8a7		https://inaturalist-open-data.s3.amazonaws.com/photos/208583721/medium.jpeg					red sand-verbena	true	A			LSchare (she/her)	81779	2022-06-23 22:43:42 UTC									Abronia maritima		red sand-verbena			Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Nyctaginaceae		Abronia	Abronia												
15f57c81-32fe-4fcf-b50b-0945af6ce495		https://inaturalist-open-data.s3.amazonaws.com/photos/208583795/medium.jpeg					Yellow-faced Bumble Bee	true	A			LSchare (she/her)	81779	2022-06-23 22:43:43 UTC									Bombus vosnesenskii		Yellow-faced Bumble Bee			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apinae	Bombus	Bombus												
b5d051be-c311-4f4f-87fd-44353f610553		https://inaturalist-open-data.s3.amazonaws.com/photos/208584025/medium.jpeg					Wandering Skipper	true	A			LSchare (she/her)	81779	2022-06-23 22:43:44 UTC									Panoquina errans		Wandering Skipper			Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Hesperiinae	Panoquina	Panoquina												
