agentID,occurrenceID,agentRole
Y.P.|N.S.,urn:BASE:YEAST_PELT:N214_B01,collector
Y.P.|N.S.,urn:BASE:YEAST_PELT:N214_B02,collector
Y.P.|N.S.,urn:BASE:YEAST_PELT:N214_B03,collector
Y.P.|N.S.,urn:BASE:YEAST_PELT:N214_B04,collector
Y.P.|N.S.,urn:BASE:YEAST_PELT:N214_B05,collector
Y.P.|N.S.,urn:BASE:YEAST_PELT:N214_B06,collector
Y.P.|N.S.,urn:BASE:YEAST_PELT:N214_B07,collector
Y.P.|N.S.,urn:BASE:YEAST_PELT:N214_B08,collector
Y.P.|N.S.,urn:BASE:YEAST_PELT:N214_B09,collector
Y.P.|N.S.,urn:BASE:YEAST_PELT:N214_B10,collector
Y.P.|N.S.,urn:BASE:YEAST_PELT:N214_B11,collector
Y.P.|N.S.,urn:BASE:YEAST_PELT:N214_B12,collector
Y.P.|N.S.,urn:BASE:YEAST_PELT:N214_B13,collector
Y.P.|N.S.,urn:BASE:YEAST_PELT:N214_B14,collector
Y.P.|N.S.,urn:BASE:YEAST_PELT:N214_B16,collector
Y.P.|N.S.,urn:BASE:YEAST_PELT:N214_B17,collector
Y.P.|N.S.,urn:BASE:YEAST_PELT:N214_B18,collector
Y.P.|N.S.,urn:BASE:YEAST_PELT:N214_B19,collector
Y.P.|N.S.,urn:BASE:YEAST_PELT:N110_B01,collector
Y.P.|N.S.,urn:BASE:YEAST_PELT:N110_B02,collector
Y.P.|N.S.,urn:BASE:YEAST_PELT:N110_B03,collector
Y.P.|N.S.,urn:BASE:YEAST_PELT:N110_B04,collector
Y.P.|N.S.,urn:BASE:YEAST_PELT:N110_B05,collector
Y.P.|N.S.,urn:BASE:YEAST_PELT:N110_B06,collector
Y.P.|N.S.,urn:BASE:YEAST_PELT:N110_B07,collector
Y.P.|N.S.,urn:BASE:YEAST_PELT:N110_B08,collector
Y.P.|N.S.,urn:BASE:YEAST_PELT:N110_B09,collector
Y.P.|N.S.,urn:BASE:YEAST_PELT:N110_B10,collector
Y.P.|N.S.,urn:BASE:YEAST_PELT:N129_B01,collector
Y.P.|N.S.,urn:BASE:YEAST_PELT:N129_B02,collector
Y.P.|N.S.,urn:BASE:YEAST_PELT:N129_B03,collector
Y.P.|N.S.,urn:BASE:YEAST_PELT:N129_B04,collector
Y.P.|N.S.,urn:BASE:YEAST_PELT:N129_B06,collector
Y.P.|N.S.,urn:BASE:YEAST_PELT:N129_B07,collector
Y.P.|N.S.,urn:BASE:YEAST_PELT:N129_B08,collector
Y.P.|N.S.,urn:BASE:YEAST_PELT:N129_B09,collector
Y.P.|N.S.,urn:BASE:YEAST_PELT:N129_B10,collector
Y.P.|N.S.,urn:BASE:YEAST_PELT:N129_B11,collector
Y.P.|N.S.,urn:BASE:YEAST_PELT:N129_B14,collector
